,Name,Sign,Type,Definition,Other_words,Indexes,No_words
7467,obraz nędzy i rozpaczy,"(1, 1)",fraza rzeczownikowa,"coś ,  co jest w bardzo złym stanie ","['coś', 'co', 'być', 'w', 'bardzo', 'zły', 'stan']",,8
7468,obraz nędzy i rozpaczy,"(1, 2)",fraza rzeczownikowa,"ktoś ,  kto swym widokiem wywołuje współczucie lub politowanie ","['ktoś', 'kto', 'swój', 'widok', 'wywoływać', 'współczucie', 'lub', 'politowanie']",,9
7469,obretka,"(1, 1)",rzeczownik,"daw. gw.  ( wschodniopol. )  kantar ,  uździenica  ( bez wędzidła ) ","['kantar', 'uździenica', 'bez', 'wędzidło']","['daw.', 'gw.', 'wschodniopol.']",12
7470,obrońca,"(1, 1)",rzeczownik,",  która broni ,  chroni przed czymś ,  wstawia się za kimś lub zajmuje się obroną czegoś przed zagrożeniem ,  krzywdą ,  napaścią itp. ","['który', 'bronić', 'chronić', 'przed', 'coś', 'wstawiać się', 'za', 'ktoś', 'lub', 'zajmować się', 'obrona', 'coś', 'przed', 'zagrożenie', 'krzywda', 'napaść', 'itp.']",['itp.'],22
7471,obrońca,"(1, 2)",rzeczownik,"osoba ,  której pracą jest obrona interesów oskarżonego podczas sprawy karnej ","['osoba', 'który', 'praca', 'być', 'obrona', 'interes', 'oskarżony', 'podczas', 'sprawa karna']",,10
7472,obrońca,"(1, 3)",rzeczownik,gracz broniący dostępu do bramki swojej drużyny ,"['gracz', 'bronić', 'dostęp', 'do', 'bramka', 'swój', 'drużyna']",,7
7473,obrośnięcie,"(1, 1)",rzeczownik,rzecz. odczas. od obrosnąć ,[],['rzecz. odczas.'],3
7474,obroża,"(1, 1)",rzeczownik,albo łańcuszek zapinany na szyi zwierzęcia domowego ,"['albo', 'łańcuszek', 'zapinać', 'na', 'szyja', 'zwierzę domowe']",,6
7475,obrożny,"(1, 1)",przymiotnik,wokół szyi pas innej barwy ,"['wokół', 'szyja', 'pas', 'inny', 'barwa']",,5
7476,obrożny,"(1, 2)",przymiotnik,"daw. w obroży ,  z założoną obrożą ","['w', 'obroży', 'z', 'założony', 'obroża']",['daw.'],7
7477,obrobić,"(1, 1)",czasownik przechodni dokonany (ndk. obrabiać),obrabiać ,[],,1
7478,obrobienie,"(1, 1)",rzeczownik,od obrobić ,[],,2
7479,obrocik,"(1, 1)",rzeczownik,zdrobn. od obrót ,['obrót'],['zdrobn.'],3
7480,obrok,"(1, 1)",rzeczownik,"pot. pasza dla zwierząt pociągowych ,  zazwyczaj dla koni ","['pasza', 'dla', 'zwierzę', 'pociągowy', 'zazwyczaj', 'dla', 'koń']",['pot.'],9
7481,obrona,"(1, 1)",rzeczownik,"atakowi ,  chronienie się przed obcą agresją ","['atak', 'chronienie', 'się', 'przed', 'obcy', 'agresja']",,7
7482,obrona,"(1, 2)",rzeczownik,przeciwdziałanie atakowi zbrojnemu ;  zob. też obrona w Wikipedii ,"['przeciwdziałanie', 'atak', 'zbrojny']",,5
7483,obrona,"(1, 3)",rzeczownik,zarzutom lub wrogim argumentom ,"['zarzut', 'lub', 'wrogi', 'argument']",,4
7484,obrona,"(1, 4)",rzeczownik,strona w procesie sądowym mająca na celu uchronienie oskarżonego przed wysoką karą ,"['strona', 'w', 'proces', 'sądowy', 'mieć', 'na', 'cel', 'uchronienie', 'oskarżony', 'przed', 'wysoki', 'kara']",,12
7485,obrona,"(1, 5)",rzeczownik,część drużyny utrudniająca przeciwnikowi zdobywanie punktów ,"['część', 'drużyna', 'utrudniać', 'przeciwnik', 'zdobywać', 'punkt']",,6
7486,obrona,"(1, 6)",rzeczownik,"działanie ,  które bezpośrednio zapobiega utracie bramki  /  punktu ","['działanie', 'który', 'bezpośrednio', 'zapobiegać', 'utrata', 'bramka', 'punkt']",,9
7487,obrona,"(1, 7)",rzeczownik,"rodzaj debiutu ,  w którym o charakterze gry zadecydował szachista grający czarnymi ","['rodzaj', 'debiut', 'w', 'który', 'o', 'charakter', 'gra', 'zadecydować', 'szachista', 'grać', 'czarny']",,12
7488,obrona,"(1, 8)",rzeczownik,przeciwdziałanie stracie figury lub pola na szachownicy ,"['przeciwdziałanie', 'strata', 'figura', 'lub', 'pole', 'na', 'szachownica']",,7
7489,obrona francuska,"(1, 1)",fraza rzeczownikowa,szach. otwarcie szachowe rozpoczynające się od ruchów  1. e4 e6;  zob. też obrona francuska w Wikipedii ,"['otwarcie szachowe', 'rozpoczynać', 'się', 'od', 'ruch']",['szach.'],8
7490,obrona rosyjska,"(1, 1)",fraza rzeczownikowa,szach. otwarcie szachowe rozpoczynające się od ruchów  1. e4 e5 2. Sf3 Sf6;  zob. też obrona rosyjska w Wikipedii ,"['otwarcie szachowe', 'rozpoczynać', 'się', 'od', 'ruch']",['szach.'],8
7491,obrona sycylijska,"(1, 1)",fraza rzeczownikowa,szach. otwarcie szachowe rozpoczynające się od ruchów  1. e4 c5;  zob. też obrona sycylijska w Wikipedii ,"['otwarcie szachowe', 'rozpoczynać', 'się', 'od', 'ruch']",['szach.'],8
7492,obronić,"(1, 1)",czasownik przechodni dokonany (ndk. bronić),atak ,['atak'],,1
7493,obronić,"(1, 2)",czasownik przechodni dokonany (ndk. bronić),przed czymś niepożądanym lub niechcianym ,"['przed', 'coś', 'niepożądany', 'lub', 'niechciany']",,5
7494,obronić,"(1, 3)",czasownik przechodni dokonany (ndk. bronić),zdać egzamin związany z przygotowaną uprzednio pracą ,"['zdać', 'egzamin', 'związany', 'z', 'przygotować', 'uprzednio', 'praca']",,7
7495,obronić,"(1, 4)",czasownik przechodni dokonany (ndk. bronić),nie dopuścić do utraty punktu ,"['nie', 'dopuścić', 'do', 'utrata', 'punkt']",,5
7496,obronić,"(2, 1)",czasownik zwrotny dokonany obronić się (ndk. bronić się),atak na siebie ,"['atak', 'na', 'siebie']",,3
7497,obronić,"(2, 2)",czasownik zwrotny dokonany obronić się (ndk. bronić się),przed czymś niepożądanym lub niechcianym ,"['przed', 'coś', 'niepożądany', 'lub', 'niechciany']",,5
7498,obronić,"(2, 3)",czasownik zwrotny dokonany obronić się (ndk. bronić się),"zdać egzamin zgodnie z procedurami ,  po przedstawieniu uprzednio przygotowanej pracy ","['zdać', 'egzamin', 'zgodnie', 'z', 'procedura', 'po', 'przedstawienie', 'uprzednio', 'przygotować', 'praca']",,11
7499,obronienie,"(1, 1)",rzeczownik,rzecz. odczas. od obronić ,[],['rzecz. odczas.'],3
7500,obronny,"(1, 1)",przymiotnik,",  który stanowi obronę przed atakiem ;  taki ,  który służy do obrony ","['który', 'stanowić', 'obrona', 'przed', 'atak', 'taki', 'który', 'służyć', 'do', 'obrona']",,13
7501,obrosnąć,"(1, 1)",czasownik przechodni dokonany (ndk. obrastać),"dokoła czegoś ;  rosnąc ,  pokryć coś ","['dokoła', 'coś', 'rosnąć', 'pokryć', 'coś']",,7
7502,obrosnąć,"(1, 2)",czasownik przechodni dokonany (ndk. obrastać),warstwą czegoś ,"['warstwa', 'coś']",,2
7503,obrosnąć,"(1, 3)",czasownik przechodni dokonany (ndk. obrastać),",  zgromadzić dużo czegoś ","['zgromadzić', 'dużo', 'coś']",,4
7504,obrosnąć w piórka,"(1, 1)",fraza czasownikowa dokonana,"osiągnąć dobrobyt ,  zamożność ,  znaczenie ","['osiągnąć', 'dobrobyt', 'zamożność', 'znaczenie']",,6
7505,obrosnąć w pierze,"(1, 1)",fraza czasownikowa dokonana,"dobrobyt ,  nabrać znaczenia ","['dobrobyt', 'nabrać', 'znaczenie']",,4
7506,obrosnąć w sadło,"(1, 1)",czasownik dokonany,"wzbogacić się ,  zrobić majątek ","['wzbogacić', 'się', 'zrobić', 'majątek']",,5
7507,obrosnąć w sadło,"(1, 2)",czasownik dokonany,przybrać na wadze ;  przytyć ,"['przybrać', 'na', 'waga', 'przytyć']",,5
7508,obrosnąć w tłuszcz,"(1, 1)",fraza czasownikowa dokonana,"wzbogacić się ,  zrobić majątek ","['wzbogacić się', 'zrobić', 'majątek']",,4
7509,obrosnąć w tłuszcz,"(1, 2)",fraza czasownikowa dokonana,przybrać na wadze ;  przytyć ,"['przybrać', 'na', 'waga', 'przytyć']",,5
7510,obrotówka,"(1, 1)",rzeczownik,teatr. pot. scena obrotowa ,['scena obrotowa'],"['teatr.', 'pot.']",3
7511,obrotówka,"(1, 2)",rzeczownik,pot. księga bilansów brutto ,"['księga', 'bilans', 'brutto']",['pot.'],4
7512,obrotówka,"(1, 3)",rzeczownik,pot. księga do sprawozdań za krótki okres ,"['księga', 'do', 'sprawozdanie', 'za', 'krótki', 'okres']",['pot.'],7
7513,obrotówka,"(1, 4)",rzeczownik,rodzaj błystki ,"['rodzaj', 'błystka']",,2
7514,obrotnica,"(1, 1)",rzeczownik,"urządzenie służące do zmiany kierunku pojazdu dokonywanej przez obrót platformy ,  na której pojazd stoi ;  zob. też obrotnica kolejowa w Wikipedii ","['urządzenie', 'służyć', 'do', 'zmiana', 'kierunek', 'pojazd', 'dokonywać', 'przez', 'obrót', 'platforma', 'na', 'który', 'pojazd', 'stać']",,17
7515,obrotnik,"(1, 1)",rzeczownik,drugi kręg szyjny ;  zob. też kręg obrotowy w Wikipedii ,"['drugi', 'kręg', 'szyjny']",,5
7516,obrotność,"(1, 1)",rzeczownik,"tego ,  kto jest obrotny ","['to', 'kto', 'być', 'obrotny']",,5
7517,obrotny,"(1, 1)",przymiotnik,się sprytem i zaradnością ,"['się', 'spryt', 'i', 'zaradność']",,4
7518,obrotowy,"(1, 1)",przymiotnik,"związany z ruchem dookoła osi ,  obracania ","['związany', 'z', 'ruch', 'dookoła', 'oś', 'obracanie']",,7
7519,obrotowy,"(1, 2)",przymiotnik,"taki ,  który może się obracać ;  obracający się ","['taki', 'który', 'móc', 'się', 'obracać', 'obracać', 'się']",,9
7520,obrotowy,"(1, 3)",przymiotnik,związany z gotówkowym albo towarowym obrotem w przedsiębiorstwach ,"['związany', 'z', 'gotówkowy', 'albo', 'towarowy', 'obrót', 'w', 'przedsiębiorstwo']",,8
7521,obrotowy,"(1, 4)",przymiotnik,"iron. taki ,  który często dokonuje zmiany swojej orientacji politycznej ","['taki', 'który', 'często', 'dokonywać', 'zmiana', 'swój', 'orientacja', 'polityczny']",['iron.'],10
7522,obrotowy,"(2, 1)",rzeczownik,"zawodnik w piłce ręcznej ,  który gra bezpośrednio przed linią pola bramkowego ,  pomiędzy obrońcami drużyny przeciwnej ;  zob. też obrotowy w Wikipedii ","['zawodnik', 'w', 'piłka ręczna', 'który', 'grać', 'bezpośrednio', 'przed', 'linia', 'pole', 'bramkowy', 'pomiędzy', 'obrońca', 'drużyna', 'przeciwny']",,18
7523,obrozek,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński) obrazek ,['obrazek'],['gw.'],3
7524,obrus,"(1, 1)",rzeczownik,i zazwyczaj zdobiony materiał używany do przykrycia jadalnego stołu ;  zob. też obrus w Wikipedii ,"['i', 'zazwyczaj', 'zdobić', 'materiał', 'używać', 'do', 'przykrycie', 'jadalny', 'stół']",,11
7525,obrys,"(1, 1)",rzeczownik,",  kontury czegoś ","['kontur', 'coś']",,3
7526,obrys,"(1, 2)",rzeczownik,obwodząca dany przedmiot w określonej płaszczyźnie przekroju ,"['obwodzić', 'dany', 'przedmiot', 'w', 'określony', 'płaszczyzna', 'przekrój']",,7
7527,obrządek,"(1, 1)",rzeczownik,kult. porządek uroczystych obchodów ,"['porządek', 'uroczysty', 'obchód']",['kult.'],4
7528,obrządek,"(1, 2)",rzeczownik,powtarzający się rytm prac gospodarskich ,"['powtarzać się', 'rytm', 'praca', 'gospodarski']",,4
7529,obrządek,"(1, 3)",rzeczownik,ryt w ramach jednej rodziny liturgicznej ,"['ryt', 'w', 'rama', 'jeden', 'rodzina', 'liturgiczny']",,6
7530,obrządek,"(1, 4)",rzeczownik,"publiczny akt religijny ,  również jego porządek ","['publiczny', 'akt', 'religijny', 'również', 'jego', 'porządek']",,7
7531,obrządek,"(1, 5)",rzeczownik,wyznanie w ramach jednej religii ,"['wyznanie', 'w', 'rama', 'jeden', 'religia']",,5
7532,obrządek,"(1, 6)",rzeczownik,rytuał ,['rytuał'],,1
7533,obrzęd,"(1, 1)",rzeczownik,"akt o znaczeniu symbolicznym ,  element uroczystości ,  wynikający z tradycji ","['akt', 'o', 'znaczenie', 'symboliczny', 'element', 'uroczystość', 'wynikać', 'z', 'tradycja']",,11
7534,obrzędowy,"(1, 1)",przymiotnik,"znaczenie obrzędu ,  związany z obrzędem ,  oparty na obrzędach ","['znaczenie', 'obrzęd', 'związany', 'z', 'obrzęd', 'oprzeć', 'na', 'obrzęd']",,10
7535,obrzęk,"(1, 1)",rzeczownik,"med. nagromadzenie się płynu w przestrzeni pozakomórkowej ,  powodujące zauważalne powiększenie narządu lub części ciała ;  zob. też obrzęk w Wikipedii ","['nagromadzenie', 'się', 'płyn', 'w', 'przestrzeń', 'pozakomórkowy', 'powodować', 'zauważalny', 'powiększenie', 'narząd', 'lub', 'część', 'ciało']",['med.'],17
7536,obrzęk,"(1, 2)",rzeczownik,"wada drewna ze zniekształceniami w postaci narośli ,  zgrubień ,  wybrzuszeń ;  zob. też obrzęk (wada drewna) w Wikipedii ","['wada', 'drewno', 'ze', 'zniekształcenie', 'w postaci', 'narośl', 'zgrubienie', 'wybrzuszenie']",,12
7537,obrzękowy,"(1, 1)",przymiotnik relacyjny,"z obrzękiem ,  dotyczący obrzęku ","['z', 'obrzęk', 'dotyczyć', 'obrzęk']",,5
7538,obrzęk naczynioruchowy,"(1, 1)",fraza rzeczownikowa,med. choroba skóry i błon śluzowych charakteryzująca się występowaniem ograniczonych obrzęków ;  zob. też obrzęk naczynioruchowy w Wikipedii ,"['choroba', 'skóra', 'i', 'błona śluzowa', 'charakteryzować się', 'występowanie', 'ograniczony', 'obrzęk']",['med.'],11
7539,obrzański,"(1, 1)",przymiotnik relacyjny,"z Obrą ,  dotyczący Obry ","['z', 'Obra', 'dotyczyć', 'Obra']",,5
7540,obrzeże,"(1, 1)",rzeczownik,pas przy linii odgraniczającej dwie przestrzenie ,"['pas', 'przy', 'linia', 'odgraniczać', 'dwa', 'przestrzeń']",,6
7541,obrzeże,"(1, 2)",rzeczownik,kończącego się zjawiska czy czynności ,"['kończyć się', 'zjawisko', 'czy', 'czynność']",,4
7542,obrzezać,"(1, 1)",czasownik przechodni dokonany (ndk. obrzezywać),"u mężczyzn: dokonać zabiegu usunięcia części napletka w celach leczniczych ,  higienicznych bądź estetycznych ,  a u żydów ,  muzułmanów oraz niektórych ludów afrykańskich i australijskich także ze względów rytualnych ","['dokonać', 'zabieg', 'usunięcie', 'część', 'napletek', 'w celu', 'leczniczy', 'higieniczny', 'bądź', 'estetyczny', 'a', 'u', 'żyd', 'muzułmanin', 'oraz', 'niektóry', 'lud', 'afrykański', 'i', 'australijski', 'także', 'ze', 'wzgląd', 'rytualny']",,28
7543,obrzezać,"(1, 2)",czasownik przechodni dokonany (ndk. obrzezywać),"u kobiet: dokonać zabiegu częściowego lub całkowitego usunięcia łechtaczki ,  czasem także warg sromowych mniejszych ze względów religijnych lub estetycznych ","['dokonać', 'zabieg', 'częściowy', 'lub', 'całkowity', 'usunięcie', 'łechtaczka', 'czasem', 'także', 'warga sromowa', 'mały', 'ze', 'wzgląd', 'religijny', 'lub', 'estetyczny']",,18
7544,obrzezać,"(2, 1)",czasownik zwrotny dokonany obrzezać się (ndk. obrzezywać się),"ulec obrzezaniu ,  poddać się zabiegowi obrzezania ","['ulec', 'obrzezanie', 'poddać się', 'zabieg', 'obrzezanie']",,6
7545,obrzezanie,"(1, 1)",rzeczownik,"med. zabieg częściowego usunięcia napletka ze względów rytualnych ,  religijnych ,  leczniczych ,  higienicznych bądź estetycznych ;  zob. też obrzezanie w Wikipedii ","['zabieg', 'częściowy', 'usunięcie', 'napletek', 'ze', 'wzgląd', 'rytualny', 'religijny', 'leczniczy', 'higieniczny', 'bądź', 'estetyczny']",['med.'],18
7546,obrzezanie,"(1, 2)",rzeczownik,"med. zabieg częściowego lub całkowitego usunięcia łechtaczki ,  czasem także warg sromowych mniejszych ,  ze względów rytualnych ,  religijnych lub estetycznych wśród niektórych ludów afrykańskich ;  zob. też obrzezanie kobiet w Wikipedii ","['zabieg', 'częściowy', 'lub', 'całkowity', 'usunięcie', 'łechtaczka', 'czasem', 'także', 'warga sromowa', 'mały', 'ze', 'wzgląd', 'rytualny', 'religijny', 'lub', 'estetyczny', 'wśród', 'niektóry', 'lud', 'afrykański']",['med.'],26
7547,obrzezaniec,"(1, 1)",rzeczownik,mężczyzna lub chłopiec ,"['mężczyzna', 'lub', 'chłopiec']",,3
7548,obrzezek,"(1, 1)",rzeczownik,"daw. część oberznięta ,  odkrojona ","['część', 'oberznąć', 'odkroić']",['daw.'],5
7549,obrzezek,"(1, 2)",rzeczownik,"część członka męskiego ,  która u żydów i mahometan podlega rytualnemu obrzezaniu ","['część', 'członek', 'męski', 'który', 'u', 'żyd', 'i', 'mahometanin', 'podlegać', 'rytualny', 'obrzezanie']",,12
7550,obrzezywać,"(1, 1)",czasownik przechodni niedokonany (dk. obrzezać),obrzezać ,[],,1
7551,obrzezywanie,"(1, 1)",rzeczownik,zob. obrzezanie ,[],['zob.'],2
7552,obrzucać błotem,"(1, 1)",fraza czasownikowa niedokonana,"o kimś bardzo nieprzychylnie ,  szkalować ,  zniesławiać go ","['o', 'ktoś', 'bardzo', 'nieprzychylnie', 'szkalować', 'zniesławiać', 'on']",,9
7553,obrzucać mięchem,"(1, 1)",fraza czasownikowa niedokonana,pot. wyzywać kogoś ,"['wyzywać', 'ktoś']",['pot.'],3
7554,obrzucanie,"(1, 1)",rzeczownik,od obrzucać ,[],,2
7555,obrzycki,"(1, 1)",przymiotnik relacyjny,"z Obrzyckiem ,  dotyczący Obrzycka ","['z', 'Obrzycko', 'dotyczyć', 'Obrzycko']",,5
7556,Obrzycko,"(1, 1)",rzeczownik,geogr. miasto w Polsce ;  zob. też Obrzycko w Wikipedii ,"['miasto', 'w', 'Polska']",['geogr.'],6
7557,obrzydlistwo,"(1, 1)",rzeczownik,"paskudnego ,  brzydkiego ","['paskudny', 'brzydki']",,3
7558,obrzydliwie,"(1, 1)",przysłówek,"w sposób budzący wstręt ,  niechęć ,  obrzydzenie ","['w', 'sposób', 'budzić', 'wstręt', 'niechęć', 'obrzydzenie']",,8
7559,obrzydliwiec,"(1, 1)",rzeczownik,"osoba mająca w zwyczaju robienie rzeczy obrzydliwych ;  osoba oceniana negatywnie ,  wzbudzająca niesmak lub obrazę ,  obrzydzenie ","['osoba', 'mieć', 'w', 'zwyczaj', 'robienie', 'rzecz', 'obrzydliwy', 'osoba', 'oceniać', 'negatywnie', 'wzbudzać', 'niesmak', 'lub', 'odraza', 'obrzydzenie']",,18
7560,obrzydliwość,"(1, 1)",rzeczownik,"tego ,  co obrzydliwe ","['to', 'co', 'obrzydliwy']",,4
7561,obrzydliwy,"(1, 1)",przymiotnik,budzący odrazę ,"['budzić', 'odraza']",,2
7562,obrzydzać życie,"(1, 1)",fraza czasownikowa,",  dręczyć ,  prześladować kogoś ,  robić komuś nieprzyjemności ;  być przyczyną czyjegoś złego samopoczucia ","['dręczyć', 'prześladować', 'ktoś', 'robić', 'ktoś', 'nieprzyjemność', 'być', 'przyczyna', 'czyjś', 'zły', 'samopoczucie']",,15
7563,obrzydzenie,"(1, 1)",rzeczownik,od obrzydzić ,[],,2
7564,obrzydzenie,"(1, 2)",rzeczownik,silne uczucie niechęci ,"['silny', 'uczucie', 'niechęć']",,3
7565,obrzygać,"(1, 1)",czasownik przechodni dokonany (ndk. obrzygiwać),zwymiotować na coś ,"['zwymiotować', 'na', 'coś']",,3
7566,obrzygać,"(2, 1)",czasownik zwrotny dokonany obrzygać się (ndk. obrzygiwać się),zwymiotować na siebie ,"['zwymiotować', 'na', 'siebie']",,3
7567,obrzyganie,"(1, 1)",rzeczownik,rzecz. odczas. od obrzygać ,[],['rzecz. odczas.'],3
7568,obrzym,"(1, 1)",rzeczownik,olbrzym ,['olbrzym'],,1
7569,obrzympany,"(1, 1)",przymiotnik,gw. (Poznań) mający nierówny i poszarpany brzeg ,"['mieć', 'nierówny', 'i', 'poszarpany', 'brzeg']",['gw.'],7
7570,obrzyn,"(1, 1)",rzeczownik,"zazwyczaj kłusownicza ,  karabin z obciętą lufą ;  zob. też obrzyn w Wikipedii ","['zazwyczaj', 'kłusowniczy', 'karabin', 'z', 'obciąć', 'lufa']",,9
7571,obsłużyć,"(1, 1)",czasownik przechodni,obsługiwać ,[],,1
7572,obsługa,"(1, 1)",rzeczownik,obchodzenia się z czymś lub kimś ,"['obchodzenie', 'się', 'z', 'coś', 'lub', 'ktoś']",,6
7573,obsługa,"(1, 2)",rzeczownik,osób upoważnionych do zajmowania się czymś ,"['osoba', 'upoważniać', 'do', 'zajmować się', 'coś']",,5
7574,obsługiwać,"(1, 1)",czasownik niedokonany (dk. obsłużyć),usługi na rzecz kogoś lub na rzecz jakiegoś przedsięwzięcia ,"['usługa', 'na rzecz', 'ktoś', 'lub', 'na rzecz', 'jakiś', 'przedsięwzięcie']",,7
7575,obsługiwać,"(1, 2)",czasownik niedokonany (dk. obsłużyć),"pracą jakiegoś urządzenia ,  wykonywać czynności potrzebne do jego działania ","['praca', 'jakiś', 'urządzenie', 'wykonywać', 'czynność', 'potrzebny', 'do', 'ono', 'działanie']",,10
7576,obsługiwać,"(1, 3)",czasownik niedokonany (dk. obsłużyć),"urządzeniach bądź oprogramowaniu :  współpracować ,  umożliwiać działanie ","['urządzenie', 'bądź', 'oprogramowanie', 'współpracować', 'umożliwiać', 'działanie']",,8
7577,obsługiwanie,"(1, 1)",rzeczownik,rzecz. odczas. od obsługiwać ,[],['rzecz. odczas.'],3
7578,obsada,"(1, 1)",rzeczownik,"teatr. film. zespół ludzi ,  który wciela się w role w sztuce ,  filmie ,  przedstawieniu baletowym ,  kabaretowym ,  operowym itp. ","['zespół', 'człowiek', 'który', 'wcielać się', 'w', 'rola', 'w', 'sztuka', 'film', 'przedstawienie', 'baletowy', 'kabaretowy', 'operowy', 'itp.']","['teatr.', 'film.', 'itp.']",21
7579,obsada,"(1, 2)",rzeczownik,kogoś na jakimś stanowisku ,"['ktoś', 'na', 'jakiś', 'stanowisko']",,4
7580,obsadzenie,"(1, 1)",rzeczownik,rzecz. odczas. od obsadzić ,[],['rzecz. odczas.'],3
7581,obsadzić,"(1, 1)",czasownik,posadzić rośliny na jakiejś wyznaczonej powierzchni ,"['posadzić', 'roślina', 'na', 'jakiś', 'wyznaczony', 'powierzchnia']",,6
7582,obsadzić,"(1, 2)",czasownik,"teatr. dać rolę w jakimś przedstawieniu ,  filmie ","['dać', 'rola', 'w', 'jakiś', 'przedstawienie', 'film']",['teatr.'],8
7583,obsceniczność,"(1, 1)",rzeczownik,"tego ,  co obsceniczne ,  bezwstydne ,  wulgarne ","['to', 'co', 'obsceniczny', 'bezwstydny', 'wulgarny']",,8
7584,obsceniczny,"(1, 1)",przymiotnik,",  nieodpowiedni do pokazywania w miejscach publicznych ","['nieodpowiedni', 'do', 'pokazywanie', 'w', 'miejsce', 'publiczny']",,7
7585,obsedować,"(1, 1)",czasownik przechodni niedokonany,"daw. narzucać się ,  prześladować ,  natrętnie przeszkadzać ","['narzucać się', 'prześladować', 'natrętnie', 'przeszkadzać']",['daw.'],7
7586,obserwacja,"(1, 1)",rzeczownik,"przyglądanie się czemuś lub komuś ,  celowe zauważanie jego ruchów lub czynów ","['przyglądać się', 'coś', 'lub', 'ktoś', 'celowy', 'zauważanie', 'jego', 'ruch', 'lub', 'czyn']",,11
7587,obserwacja,"(1, 2)",rzeczownik,powstałe w wyniku  obserwacji (1.1) ,"['powstały', 'w wyniku']",,3
7588,obserwacja,"(1, 3)",rzeczownik,"okres spędzany przez pacjenta w szpitalu ,  w którym poddawany jest badaniom ","['okres', 'spędzać', 'przez', 'pacjent', 'w', 'szpital', 'w', 'który', 'poddawać', 'być', 'badanie']",,12
7589,obserwacyjny,"(1, 1)",przymiotnik,obserwacji ,['obserwacja'],,1
7590,obserwant,"(1, 1)",rzeczownik,rel. hist. członek Zakonu Braci Mniejszych Obserwantów ,"['członek', 'Zakon Braci Mniejszych Obserwantów']","['rel.', 'hist.']",4
7591,obserwator,"(1, 1)",rzeczownik,"dokładnie przyglądająca się czemuś ,  wnikliwie obserwująca coś ","['dokładnie', 'przyglądać się', 'coś', 'wnikliwie', 'obserwować', 'coś']",,7
7592,obserwator,"(1, 2)",rzeczownik,przedstawiciel państwa lub organizacji oficjalnie wysłany w celu śledzenia i zdawania relacji z istotnych wydarzeń ,"['przedstawiciel', 'państwo', 'lub', 'organizacja', 'oficjalnie', 'wysłać', 'w celu', 'śledzenie', 'i', 'zadawanie', 'relacja', 'z', 'istotny', 'wydarzenie']",,14
7593,obserwator,"(1, 3)",rzeczownik,żołnierz śledzący działania wojenne w różnych fazach walki ,"['żołnierz', 'śledzić', 'działanie', 'wojenny', 'w', 'różny', 'faza', 'walka']",,8
7594,obserwator,"(1, 4)",rzeczownik,pracownik naukowy badający przez obserwację zjawiska przyrody ,"['pracownik', 'naukowy', 'badać', 'przez', 'obserwacja', 'zjawiska przyrody']",,6
7595,obserwator,"(1, 5)",rzeczownik,człowiek przestrzegający zwyczajów ,"['człowiek', 'przestrzegać', 'zwyczaj']",,3
7596,obserwatorium,"(1, 1)",rzeczownik,"lub budowla do obserwowania czegoś ,  zwykle placówka naukowa ;  zob. też obserwatorium w Wikipedii ","['lub', 'budowla', 'do', 'obserwowanie', 'coś', 'zwykle', 'placówka', 'naukowy']",,11
7597,obserwatorium astronomiczne,"(1, 1)",fraza rzeczownikowa,astr. miejsce lub budowla do obserwacji ciał i zjawisk na nieboskłonie ;  zob. też obserwatorium astronomiczne w Wikipedii ,"['miejsce', 'lub', 'budowla', 'do', 'obserwacja', 'ciało', 'i', 'zjawisko', 'na', 'nieboskłon']",['astr.'],13
7598,obserwatorka,"(1, 1)",rzeczownik,:  obserwator ,['obserwator'],,2
7599,obserwować,"(1, 1)",czasownik przechodni,",  przez dłuższy czas przyglądać się czemuś ","['przez', 'długi', 'czas', 'przyglądać', 'się', 'coś']",,7
7600,obserwować,"(1, 2)",czasownik przechodni,,[],,0
7601,obserwować,"(1, 3)",czasownik przechodni,w mechanice kwantowej: dokonywać pomiaru ,"['dokonywać', 'pomiar']",,3
7602,obserwować,"(1, 4)",czasownik przechodni,otrzymywać informacje o określonych zdarzeniach ,"['otrzymywać', 'informacja', 'o', 'określić', 'zdarzenie']",,5
7603,obserwować,"(2, 1)",czasownik zwrotny obserwować się,się sobie samemu ,"['się', 'sobie', 'sam']",,3
7604,obserwowalny,"(1, 1)",przymiotnik,do zaobserwowania w jakikolwiek sposób ,"['do', 'zaobserwowanie', 'w', 'jakikolwiek', 'sposób']",,5
7605,obserwowanie,"(1, 1)",rzeczownik,rzecz. odczas. od obserwować ,[],['rzecz. odczas.'],3
7606,obsesja,"(1, 1)",rzeczownik,"myśl ,  idea ,  przekonanie itp. uporczywie kogoś prześladujące ,  niemożność uwolnienia się od takich myśli lub od wykonywania powtarzających się czynności ","['myśl', 'idea', 'przekonanie', 'itp.', 'uporczywie', 'ktoś', 'prześladować', 'niemożność', 'uwolnienie', 'się', 'od', 'taki', 'myśl', 'lub', 'od', 'wykonywanie', 'powtarzać się', 'czynność']",['itp.'],21
