,Name,Sign,Type,Definition,Other_words,Indexes,No_words
6122,fanklub,"(1, 1)",rzeczownik,zrzeszenie fanów ;  zob. też fanklub w Wikipedii ,"['zrzeszenie', 'fan']",,4
6123,fanpage,"(1, 1)",rzeczownik,",  strona w serwisie Facebook będące oficjalną wizytówką firmy ,  marki produktu lub osoby publicznej ","['strona', 'w', 'serwis', 'w:Facebook', 'być', 'oficjalny', 'wizytówka', 'firma', 'marka', 'produkt', 'lub', 'osoba publiczna']",,14
6124,fant,"(1, 1)",rzeczownik,w loterii fantowej ,"['w', 'loteria', 'fantowy']",,3
6125,fant,"(1, 2)",rzeczownik,oddawany w zastaw za złamanie zasad gry towarzyskiej ,"['oddawać', 'w', 'zastaw', 'za', 'złamanie', 'zasada', 'gra', 'towarzyski']",,8
6126,fant,"(1, 3)",rzeczownik,przedmiot stanowiący zastaw ,"['przedmiot', 'stanowić', 'zastaw']",,3
6127,fant,"(1, 4)",rzeczownik,rzecz ,['rzecz'],,1
6128,fantasmagoria,"(1, 1)",rzeczownik,"książk. omamy wzrokowe ,  przywidzenia ","['omam', 'wzrokowy', 'przywidzenie']",['książk.'],5
6129,fantasta,"(1, 1)",rzeczownik,"pot. ktoś ,  kto wierzy w fantazje ,  nierealne przedsięwzięcia ","['ktoś', 'kto', 'wierzyć', 'w', 'fantazja', 'nierealny', 'przedsięwzięcie']",['pot.'],10
6130,fantasta,"(1, 2)",rzeczownik,"twórca literatury ,  filmu z rodzaju fantastyki ","['twórca', 'literatura', 'film', 'z', 'rodzaj', 'fantastyka']",,7
6131,fantastka,"(1, 1)",rzeczownik,",  która żyje w świecie fantazji ","['który', 'żyć', 'w', 'świat', 'fantazja']",,6
6132,fantastycznie,"(1, 1)",przysłówek sposobu,"sposób fantastyczny ;  nierealnie ,  przedziwnie ","['sposób', 'fantastyczny', 'nierealnie', 'przedziwnie']",,6
6133,fantastycznie,"(1, 2)",przysłówek sposobu,"wspaniale ,  wyjątkowo ,  bardzo dobrze ","['wspaniale', 'wyjątkowo', 'bardzo', 'dobrze']",,6
6134,fantastyczność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest fantastyczne ;  cecha tych ,  którzy są fantastyczni ","['cecha', 'to', 'co', 'być', 'fantastyczny', 'cecha', 'ci', 'który', 'być', 'fantastyczny']",['odprzym.'],14
6135,fantastycznonaukowy,"(1, 1)",przymiotnik,"z fantastyką naukową ,  dotyczący fantastyki naukowej ","['z', 'fantastyka naukowa', 'dotyczyć', 'fantastyka naukowa']",,5
6136,fantastyczny,"(1, 1)",przymiotnik,",  zmyślony ",['zmyślony'],,2
6137,fantastyczny,"(1, 2)",przymiotnik,szt. przedstawiający nierealną rzeczywistość ,"['przedstawiać', 'nierealny', 'rzeczywistość']",['szt.'],4
6138,fantastyczny,"(1, 3)",przymiotnik,"wspaniały ,  cudowny ","['wspaniały', 'cudowny']",,3
6139,fantastyka,"(1, 1)",rzeczownik,"wyobraźni obecne w mitach ,  folklorze ,  literaturze itp. ","['wyobraźnia', 'obecny', 'w', 'mit', 'folklor', 'literatura', 'itp.']",['itp.'],9
6140,fantastyka,"(1, 2)",rzeczownik,"liter. rodzaj twórczości literackiej ,  filmowej ,  plastycznej ,  który przedstawia świat i wydarzenia nierealne ;  zob. też fantastyka w Wikipedii ","['rodzaj', 'twórczość', 'literacki', 'filmowy', 'plastyczny', 'który', 'przedstawiać', 'świat', 'i', 'wydarzenie', 'nierealny']",['liter.'],17
6141,fantastyka naukowa,"(1, 1)",fraza rzeczownikowa,"liter. film. gatunek literacki ,  filmowy oraz gier komputerowych z fabułą umieszczona w przyszłości lub innej części wszechświata ;  zob. też fantastyka naukowa w Wikipedii ","['gatunek', 'literacki', 'filmowy', 'oraz', 'gra komputerowa', 'z', 'fabuła', 'umieścić', 'w', 'przyszłość', 'lub', 'inny', 'część', 'wszechświat']","['liter.', 'film.']",19
6142,fantazja,"(1, 1)",rzeczownik,,[],,0
6143,fantazja,"(1, 2)",rzeczownik,do spełnienia życzenie ,"['do', 'spełnienie', 'życzenie']",,3
6144,fantazja,"(1, 3)",rzeczownik,"utwór muzyczny o swobodnej budowie ,  nawiązujący do innych form muzycznych ;  zob. też fantazja (muzyka) w Wikipedii ","['utwór', 'muzyczny', 'o', 'swobodny', 'budowa', 'nawiązywać', 'do', 'inny', 'forma', 'muzyczny']",,13
6145,fantazjować,"(1, 1)",czasownik nieprzechodni niedokonany,sobie wiele rzeczy ,"['sobie', 'wiele', 'rzecz']",,3
6146,fantazjować,"(1, 2)",czasownik nieprzechodni niedokonany,niezgodny z rzeczywistością obraz czegoś ,"['niezgodny', 'z', 'rzeczywistość', 'obraz', 'coś']",,5
6147,fantazjować,"(1, 3)",czasownik nieprzechodni niedokonany,muz. tworzyć improwizacje ,"['tworzyć', 'improwizacja']",['muz.'],3
6148,fantazjowanie,"(1, 1)",rzeczownik,rzecz. odczas. od fantazjować ,[],['rzecz. odczas.'],3
6149,fantazmat,"(1, 1)",rzeczownik,wyobraźni ,['wyobraźnia'],,1
6150,fantazmatyczny,"(1, 1)",przymiotnik,od fantazmat ;  będący wytworem wyobraźni ,"['fantazmat', 'być', 'wytwór', 'wyobraźnia']",,6
6151,fantazyjnie,"(1, 1)",przysłówek,sposób fantazyjny ,"['sposób', 'fantazyjny']",,2
6152,fantazyjny,"(1, 1)",przymiotnik jakościowy,"fantazji ,  pomysłowy ","['fantazja', 'pomysłowy']",,3
6153,fantom,"(1, 1)",rzeczownik,",  przywidzenie ",['przywidzenie'],,2
6154,fantom,"(1, 2)",rzeczownik,"model anatomiczny na którym odbywa się nauka anatomii ,  ćwiczenia udzielania pierwszej pomocy itp. ","['model', 'anatomiczny', 'na', 'który', 'odbywać się', 'nauka', 'anatomia', 'ćwiczenie', 'udzielanie', 'pierwsza pomoc', 'itp.']",['itp.'],12
6155,fantom,"(1, 3)",rzeczownik,"odczuwanie napięcia ,  bólu ,  swędzenia itp. w miejscu po amputowanej kończynie lub jej części ","['odczuwanie', 'napięcie', 'ból', 'swędzenie', 'itp.', 'w', 'miejsce', 'po', 'amputowany', 'kończyna', 'lub', 'ona', 'część']",['itp.'],15
6156,fantowanie,"(1, 1)",rzeczownik,przest. reg. (Kresy) licytacja ,['licytacja'],"['przest.', 'reg.']",4
6157,fanzin,"(1, 1)",rzeczownik,"pismo wydawane przez miłośników jakiegoś tematu ,  przeznaczone dla osób o podobnych zainteresowaniach ;  zob. też fanzin w Wikipedii ","['pismo', 'wydawać', 'przez', 'miłośnik', 'jakiegoś', 'tematu', 'przeznaczać', 'dla', 'osoba', 'o', 'podobny', 'zainteresowanie']",,15
6158,fanzolenie,"(1, 1)",rzeczownik,rzecz. odczas. od fanzolić ,[],['rzecz. odczas.'],3
6159,fanzolić,"(1, 1)",czasownik niedokonany,"mówić bzdury ,  mówić nie na temat ;  bredzić ,  bełkotać ","['mówić', 'bzdura', 'mówić', 'nie', 'na', 'temat', 'bredzić', 'bełkotać']",,11
6160,Faon,"(1, 1)",rzeczownik,mit. gr. heros i przewoźnik z wyspy Lesbos ,"['heros', 'i', 'przewoźnik', 'z', 'wyspa', 'Lesbos']",['mit. gr.'],7
6161,fapować,"(1, 1)",czasownik przechodni niedokonany,slang. masturbować się ,['masturbować się'],['slang.'],2
6162,fara,"(1, 1)",rzeczownik,przest. kośc. adm. główny kościół parafialny w mieście ;  zob. też fara w Wikipedii ,"['główny', 'kościół', 'parafialny', 'w', 'miasto']","['przest.', 'kośc.', 'adm.']",10
6163,fara,"(1, 2)",rzeczownik,(Górny Śląsk) parafia ,['parafia'],,2
6164,fara,"(1, 3)",rzeczownik,"(Górny Śląsk) plebania ,  probostwo ","['plebania', 'probostwo']",,4
6165,farad,"(1, 1)",rzeczownik,fiz. jednostka miary pojemności elektrycznej w układzie SI ;  zob. też farad w Wikipedii ,"['jednostka', 'miara', 'pojemność elektryczna', 'w', 'układ', 'SI']",['fiz.'],9
6166,faraoński,"(1, 1)",przymiotnik relacyjny,związek z faraonem ,"['związek', 'z', 'faraon']",,3
6167,faraon,"(1, 1)",rzeczownik,władca starożytnego Egiptu ;  zob. też faraon w Wikipedii ,"['władca', 'starożytny', 'Egipt']",,5
6168,faraon,"(1, 2)",rzeczownik,karc. popularna hazardowa gra w karty ,"['popularny', 'hazardowy', 'gra', 'w', 'karta']",['karc.'],6
6169,faraon,"(1, 3)",rzeczownik,"gw. więz. rewirowy ,  naczelnik rewiru policyjnego ","['rewirowy', 'naczelnik', 'rewir', 'policyjny']","['gw.', 'więz.']",7
6170,farba,"(1, 1)",rzeczownik,bud. szt. mieszanina barwników służąca do malowania ,"['mieszanina', 'barwnik', 'służyć', 'do', 'malować']","['bud.', 'szt.']",7
6171,farba,"(1, 2)",rzeczownik,kosmet. puder ,['puder'],['kosmet.'],2
6172,farba,"(1, 3)",rzeczownik,kosmet. róż ,['róż'],['kosmet.'],2
6173,farbiarnia,"(1, 1)",rzeczownik,"lub dział ,  w którym farbuje się tkaniny lub przędzę ","['lub', 'dział', 'w', 'który', 'farbować', 'się', 'tkanina', 'lub', 'przędza']",,10
6174,farbiarstwo,"(1, 1)",rzeczownik,przemysłu zajmująca się barwieniem surowców roztworem lub zawiesiną barwnika ,"['przemysł', 'zajmować się', 'barwienie', 'surowiec', 'roztwór', 'lub', 'zawiesina', 'barwnik']",,8
6175,farbiarz,"(1, 1)",rzeczownik,rzem. zaw. rzemieślnik farbujący tkaniny ,"['rzemieślnik', 'farbować', 'tkanina']","['rzem.', 'zaw.']",5
6176,farbiarz,"(1, 2)",rzeczownik,farbiarni ,['farbiarnia'],,1
6177,farbierski,"(1, 1)",przymiotnik,daw. farbiarski ,['farbiarski'],['daw.'],2
6178,farbisty,"(1, 1)",przymiotnik jakościowy,gw. (Śląsk Cieszyński) kolorowy ,['kolorowy'],['gw.'],3
6179,farbować,"(1, 1)",czasownik,"farbą ,  zabarwiać ","['farba', 'zabarwiać']",,3
6180,farbować,"(1, 2)",czasownik,fryzj. nakładać farbę na włosy ,"['nakładać', 'farba', 'na', 'włos']",['fryzj.'],5
6181,farbowanie,"(1, 1)",rzeczownik,od farbować ,[],,2
6182,farbowany lis,"(1, 1)",fraza rzeczownikowa,"nieszczery ,  obłudny ","['nieszczery', 'obłudny']",,3
6183,farbownik,"(1, 1)",rzeczownik,rodzaj roślin należący do rodziny ogórecznikowatych ;  zob. też farbownik w Wikipedii ,"['rodzaj', 'roślina', 'należeć', 'do', 'rodzina', 'ogórecznikowaty']",,8
6184,farcenie,"(1, 1)",rzeczownik,od farcić się ,[],,2
6185,farcić się,"(1, 1)",czasownik zwrotny niedokonany,środ. szczęścić się ,['szczęścić się'],['środ.'],2
6186,farciara,"(1, 1)",rzeczownik,"pot. kobieta ,  której wiedzie się w życiu ,  mająca szczęście ,  której coś się udało ,  powiodło się ,  którą ominęła nieprzyjemna sytuacja ","['kobieta', 'który', 'wieść się', 'w', 'życie', 'mieć', 'szczęście', 'który', 'coś', 'udać się', 'powieść się', 'który', 'ominąć', 'nieprzyjemny', 'sytuacja']",['pot.'],21
6187,farciarz,"(1, 1)",rzeczownik,"pot. człowiek ,  który ma szczęście ,  któremu coś się udało ","['człowiek', 'który', 'mieć', 'szczęście', 'który', 'coś', 'udać się']",['pot.'],10
6188,farcik,"(1, 1)",rzeczownik,zdrobn. od fart ,['fart'],['zdrobn.'],3
6189,farelka,"(1, 1)",rzeczownik,"pot. termowentylator ,  pokojowy ogrzewacz powietrza ","['termowentylator', 'pokojowy', 'ogrzewacz', 'powietrze']",['pot.'],6
6190,farerski,"(1, 1)",przymiotnik,do Wysp Owczych ,"['do', 'Wyspy Owcze']",,2
6191,farerski,"(2, 1)",rzeczownik,"z grupy skandynawskiej języków germańskich ,  urzędowy na Wyspach Owczych ;  zob. też Język farerski w Wikipedii ","['z', 'grupa', 'skandynawski', 'język', 'germański', 'urzędowy', 'na', 'Wyspy Owcze']",,11
6192,farerskojęzyczny,"(1, 1)",przymiotnik,",  który posługuje się językiem farerskim ","['który', 'posługiwać się', 'język', 'farerski']",,5
6193,farerskojęzyczny,"(1, 2)",przymiotnik,",  którego mieszkańcy posługują się językiem farerskim ","['który', 'mieszkaniec', 'posługiwać się', 'język', 'farerski']",,6
6194,farerskojęzyczny,"(1, 3)",przymiotnik,",  stworzony w języku farerskim ","['stworzyć', 'w', 'język', 'farerski']",,5
6195,farfalle,"(1, 1)",rzeczownik,włoski makaron w kształcie kokardek ;  zob. też farfalle w Wikipedii ,"['włoski', 'makaron', 'w kształcie', 'kokardka']",,6
6196,farfelki,"(1, 1)",rzeczownik,kulin. drobne zacierki podawane w kuchni żydowskiej jako dodatek do zup i dań głównych ,"['drobny', 'zacierka', 'podawać', 'w', 'kuchnia', 'żydowski', 'jako', 'dodatek', 'do', 'zupa', 'i', 'danie', 'główny']",['kulin.'],14
6197,farfocel,"(1, 1)",rzeczownik,pot. strzęp ,['strzęp'],['pot.'],2
6198,farfura,"(1, 1)",rzeczownik,,[],,0
6199,farfura,"(1, 2)",rzeczownik,z fajansu ,"['z', 'fajans']",,2
6200,farfurnia,"(1, 1)",rzeczownik,rzem. daw. manufaktura produkująca wyroby fajansowe lub porcelanowe ;  zob. też farfurnia w Wikipedii ,"['manufaktura', 'produkować', 'wyrób', 'fajansowy', 'lub', 'porcelanowy']","['rzem.', 'daw.']",10
6201,farma,"(1, 1)",rzeczownik,roln. gospodarstwo rolne w krajach anglosaskich ;  zob. też farma w Wikipedii ,"['gospodarstwo rolne', 'w', 'kraj', 'anglosaski']",['roln.'],7
6202,farma,"(1, 2)",rzeczownik,zob. ferma ,[],['zob.'],2
6203,farmaceuta,"(1, 1)",rzeczownik,",  znawca farmacji ","['znawca', 'farmacja']",,3
6204,farmaceutka,"(1, 1)",rzeczownik,w dziedzinie farmacji ,"['w', 'dziedzina', 'farmacja']",,3
6205,farmaceutyczny,"(1, 1)",przymiotnik relacyjny,z farmacją ,"['z', 'farmacja']",,2
6206,farmaceutyk,"(1, 1)",rzeczownik,wyprodukowana przez przemysł farmaceutyczny ,"['wyprodukować', 'przez', 'przemysł', 'farmaceutyczny']",,4
6207,farmacja,"(1, 1)",rzeczownik,o lekach ;  zob. też farmacja w Wikipedii ,"['o', 'lek']",,4
6208,farmakodynamika,"(1, 1)",rzeczownik,farm. dział farmakologii badający mechanizmy działania leków oraz reakcje organizmu na nie ;  zob. też farmakodynamika w Wikipedii ,"['dział', 'farmakologia', 'badać', 'mechanizm', 'działanie', 'lek', 'oraz', 'reakcja', 'organizm', 'na', 'one']",['farm.'],14
6209,farmakokinetyka,"(1, 1)",rzeczownik,"farm. dział farmakologii badający zmiany stężenia substancji w ustroju ,  zwłaszcza leków i ich metabolitów ,  w miarę upływu czasu ;  zob. też farmakokinetyka w Wikipedii ","['dział', 'farmakologia', 'badać', 'zmiana', 'stężenie', 'substancja', 'w', 'ustrój', 'zwłaszcza', 'lek', 'i', 'one', 'metabolit', 'w miarę', 'upływ', 'czas']",['farm.'],21
6210,farmakologia,"(1, 1)",rzeczownik,medycyny i farmacji ;  nauka o działaniu leków ,"['medycyna', 'i', 'farmacja', 'nauka', 'o', 'działanie', 'lek']",,8
6211,farmakologicznie,"(1, 1)",przysłówek,"farmakologiczny ,  za pomocą leków ","['farmakologiczny', 'za pomocą', 'lek']",,4
6212,farmakologiczny,"(1, 1)",przymiotnik,"z farmakologią ,  dotyczący farmakologii ","['z', 'farmakologia', 'dotyczyć', 'farmakologia']",,5
6213,farmakopea,"(1, 1)",rzeczownik,"farm. urzędowy spis leków zatwierdzonych do użycia w danym państwie ,  zawierający m.in. opis ich składu ,  właściwości oraz zalecenia dotyczące zastosowania ;  zob. też farmakopea w Wikipedii ","['urzędowy', 'spis', 'lek', 'zatwierdzić', 'do', 'użycie', 'w', 'dany', 'państwo', 'zawierać', 'między innymi', 'opis', 'one', 'skład', 'właściwość', 'oraz', 'zalecenie', 'dotyczyć', 'zastosowanie']","['farm.', 'm.in.']",24
6214,farmakoterapia,"(1, 1)",rzeczownik,med. farm. dział farmakologii zawierający wskazania co do stosowania leków i ich  dawkowania ,"['dział', 'farmakologia', 'zawierać', 'wskazanie', 'co', 'do', 'stosowanie', 'lek', 'i', 'oni', 'dawkowanie']","['med.', 'farm.']",13
6215,farmakoterapia,"(1, 2)",rzeczownik,"leków do zwalczenia choroby ,  leczenie chorób lekami farmaceutycznymi ","['lek', 'do', 'zwalczenie', 'choroba', 'leczenie', 'choroba', 'lek', 'farmaceutyczny']",,9
6216,farmazon,"(1, 1)",rzeczownik,"określenie liberała ,  niedowiarka ,  wolnomyśliciela ,  jakobina ","['określenie', 'liberał', 'niedowiarek', 'wolnomyśliciel', 'jakobin']",,8
6217,farmazon,"(1, 2)",rzeczownik,"oszust ,  krętacz ,  szalbierz ","['oszust', 'krętacz', 'szalbierz']",,5
6218,farmazon,"(1, 3)",rzeczownik,"określenie masona ,  wolnomularza ","['określenie', 'mason', 'wolnomularstwo']",,4
6219,farmazon,"(1, 4)",rzeczownik,gw. (Kresy) głupiec ,['głupiec'],['gw.'],3
6220,farmazon,"(2, 1)",rzeczownik,"coś bzdurnego ,  głupiego ","['coś', 'bzdurny', 'głupi']",,4
6221,farmazonik,"(1, 1)",rzeczownik,zdrobn. od farmazon ,['farmazon'],['zdrobn.'],3
6222,farmazony,"(1, 1)",rzeczownik,",  niedorzeczności ,  brednie ","['niedorzeczność', 'brednia']",,4
6223,farmazony,"(2, 1)",rzeczownik,",  B. i W. lm od: farmazon ",['farmazon'],"['B.', 'W.']",7
6224,farma wiatrowa,"(1, 1)",fraza rzeczownikowa,techn. grupa turbin wiatrowych pracujących wspólnie przy produkcji elektryczności ,"['grupa', 'turbina wiatrowa', 'pracować', 'wspólnie', 'przy', 'produkcja', 'elektryczność']",['techn.'],8
6225,farmer,"(1, 1)",rzeczownik,roln. właściciel lub dzierżawca farmy w krajach anglosaskich ,"['właściciel', 'lub', 'dzierżawca', 'farma', 'w', 'kraj', 'anglosaski']",['roln.'],8
6226,farmerski,"(1, 1)",przymiotnik relacyjny,"roln. związany z farmerem ,  dotyczący farmera ","['związać', 'z', 'farmer', 'dotyczyć', 'farmer']",['roln.'],7
6227,farny,"(1, 1)",przymiotnik,przest. przym. od fara ,['fara'],"['przest.', 'przym.']",4
6228,farorz,"(1, 1)",rzeczownik,gw. (Górny Śląsk) proboszcz ,['proboszcz'],['gw.'],3
6229,farorz,"(1, 2)",rzeczownik,(Górny Śląsk) ksiądz ,['ksiądz'],,2
6230,farsa,"(1, 1)",rzeczownik,teatr. lekka komedia o żywej akcji ;  zob. też farsa w Wikipedii ,"['lekki', 'komedia', 'o', 'żywy', 'akcja']",['teatr.'],8
6231,farsa,"(1, 2)",rzeczownik,sytuacja absurdalna ,"['sytuacja', 'absurdalny']",,2
6232,farsz,"(1, 1)",rzeczownik,"kulin. masa umieszczana wewnątrz niektórych potraw  ( ciast ,  wydrążonych mięs ,  ryb ,  warzyw czy owoców )  powstała ze zmieszania siekanych lub zmielonych produktów spożywczych ;  zob. też farsz w Wikipedii ","['masa', 'umieszczać', 'wewnątrz', 'niektóry', 'potrawa', 'ciasto', 'wydrążyć', 'mięso', 'ryba', 'warzywo', 'czy', 'owoc', 'powstać', 'ze', 'zmieszanie', 'siekać', 'lub', 'zmielić', 'produkt', 'spożywczy']",['kulin.'],28
6233,farszynka,"(1, 1)",rzeczownik,kulin. kotlet ziemniaczany faszerowany mięsem i jajkiem ;  tradycyjne danie z kuchni mazurskiej ,"['kotlet', 'ziemniaczany', 'faszerować', 'mięso', 'i', 'jajko', 'tradycyjny', 'danie', 'z', 'kuchnia', 'mazurski']",['kulin.'],13
6234,fart,"(1, 1)",rzeczownik,pot. szczęście ,['szczęście'],['pot.'],2
6235,fartuch,"(1, 1)",rzeczownik,"ochronne zakładane na wierzch codziennego stroju mające kształt płaszcza ,  kurtki lub kawałka materiału zawiązywanego w pasie ;  zob. też fartuch w Wikipedii ","['ochronny', 'zakładać', 'na', 'wierzch', 'codzienny', 'strój', 'mieć', 'kształt', 'płaszcz', 'kurtka', 'lub', 'kawałek', 'materiał', 'zawiązywać', 'w', 'pas']",,19
6236,fartuszek,"(1, 1)",rzeczownik,zdrobn. od: fartuch ,['fartuch'],['zdrobn.'],3
6237,fartuszek,"(1, 2)",rzeczownik,fartuch zawiązywany w pasie ,"['fartuch', 'zawiązywać', 'w', 'pas']",,4
6238,faryński,"(1, 1)",przymiotnik relacyjny,Faryn ,['Faryny'],,1
6239,faryna,"(1, 1)",rzeczownik,reg. kuj. cukier ,['cukier'],['reg. kuj.'],2
6240,farynianin,"(1, 1)",rzeczownik,Faryn ,['Faryny'],,1
6241,farynianka,"(1, 1)",rzeczownik,Faryn ,['Faryny'],,1
6242,farys,"(1, 1)",rzeczownik,"wojownik ,  rycerz konny ;  zob. też farys w Wikipedii ","['wojownik', 'rycerz', 'konny']",,6
6243,faryzeizm,"(1, 1)",rzeczownik,rel. zbiór nauk i poglądów wyznawanych przez faryzeuszy ,"['zbiór', 'nauka', 'i', 'pogląd', 'wyznawać', 'przez', 'faryzeusz']",['rel.'],8
6244,faryzeizm,"(1, 2)",rzeczownik,"postawa fałszywej pobożności ,  obłudy i hipokryzji ,  połączona z zadufaniem w sobie ","['postawa', 'fałszywy', 'pobożność', 'obłuda', 'i', 'hipokryzja', 'łączyć', 'z', 'zadufanie', 'w', 'sobie']",,13
6245,faryzejski,"(1, 1)",przymiotnik,staroż. dotyczący faryzeuszy ,"['dotyczyć', 'faryzeusz']",['staroż.'],3
6246,faryzejski,"(1, 2)",przymiotnik,"obłudny ,  fałszywy ,  dwulicowy ","['obłudny', 'fałszywy', 'dwulicowy']",,5
6247,faryzejskość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest faryzejskie ;  cecha tych ,  którzy są faryzejscy ","['cecha', 'to', 'co', 'być', 'faryzejski', 'cecha', 'ci', 'który', 'być', 'faryzejski']",['odprzym.'],14
6248,faryzeusz,"(1, 1)",rzeczownik,polit. rel. członek stronnictwa polityczno - religijnego w starożytnej Judei uznający jedynie prawo pisane  ( Torę );  zob. też faryzeusze w Wikipedii ,"['członek', 'stronnictwo', 'polityczny', 'religijny', 'w', 'starożytny', 'Judea', 'uznawać', 'jedynie', 'prawo', 'pisać', 'Tora']","['polit.', 'rel.']",18
6249,faryzeusz,"(1, 2)",rzeczownik,pejor. człowiek obłudny ,"['człowiek', 'obłudny']",['pejor.'],3
6250,faryzeuszostwo,"(1, 1)",rzeczownik,charakteryzująca się brakiem szczerości ,"['charakteryzować się', 'brak', 'szczerość']",,3
6251,fasóng,"(1, 1)",rzeczownik,gw. (Górny Śląsk) techn. gwint ,['gwint'],"['gw.', 'techn.']",4
6252,fasóng,"(1, 2)",rzeczownik,(Górny Śląsk) techn. oprawka gwintowana ,"['oprawka', 'gwintować']",['techn.'],4
6253,fasa,"(1, 1)",rzeczownik,naczynie z drewnianych klepek do przechowywania produktów ;  zob. też fasa w Wikipedii ,"['naczynie', 'z', 'drewniany', 'klepka', 'do', 'przechowywać', 'produkt']",,9
6254,fasa,"(1, 2)",rzeczownik, fasy (1.1) ,[],,1
6255,fasa,"(1, 3)",rzeczownik,"garbarstwie :  naczynie wkopane w ziemię używane do garbowania skór ,  kadź ","['garbarstwo', 'naczynie', 'wkopać', 'w', 'ziemia', 'używać', 'do', 'garbowanie', 'skóra', 'kadź']",,12
6256,fasada,"(1, 1)",rzeczownik,"archit. ozdobna ,  efektowna elewacja budynku ;  zob. też fasada w Wikipedii ","['ozdobny', 'efektowny', 'elewacja', 'budynek']",['archit.'],8
6257,fasada,"(1, 2)",rzeczownik,"coś pozornego ,  tylko na pokaz ","['coś', 'pozorny', 'tylko', 'na pokaz']",,5
6258,fasada,"(1, 3)",rzeczownik,"wzorzec projektowy ,  który służy do ujednolicenia dostępu do złożonego systemu poprzez wystawienie uproszczonego ,  uporządkowanego interfejsu programistycznego ;  zob. też fasada (wzorzec projektowy) w Wikipedii ","['wzorzec projektowy', 'który', 'służyć', 'do', 'ujednolicenie', 'dostęp', 'do', 'złożony', 'system', 'poprzez', 'wystawienie', 'uproszczony', 'uporządkowany', 'interfejs', 'programistyczny']",,19
6259,fasada,"(1, 4)",rzeczownik,"sposób kreowania własnego wizerunku przez jednostkę w trakcie interakcji społecznej ,  mający na celu manipulacje wrażeniami jakie odnosi partner interakcji ;  zob. też fasada (socjologia) w Wikipedii ","['sposób', 'kreowanie', 'własny', 'wizerunek', 'przez', 'jednostka', 'w trakcie', 'interakcja społeczna', 'mieć na celu', 'manipulacja', 'wrażenie', 'jaki', 'odnosić', 'partner', 'interakcja']",,18
6260,fasada,"(1, 5)",rzeczownik,twarz ,['twarz'],,1
6261,fasadowy,"(1, 1)",przymiotnik relacyjny,"archit. związany z fasadą ,  dotyczący fasady ","['związać', 'z', 'fasada', 'dotyczyć', 'fasada']",['archit.'],7
6262,fasadowy,"(1, 2)",przymiotnik relacyjny,"pozorny ,  sprawiający tylko wrażenie ","['pozorny', 'sprawiać', 'tylko', 'wrażenie']",,5
6263,fascykuł,"(1, 1)",rzeczownik,"przest. zwój papierów ,  dokumentów ","['zwój', 'papier', 'dokument']",['przest.'],5
6264,fascynacja,"(1, 1)",rzeczownik,silne zainteresowanie się czymś lub kimś ,"['silny', 'zainteresowanie', 'się', 'coś', 'lub', 'ktoś']",,6
6265,fascynator,"(1, 1)",rzeczownik,ozdoba do włosów z woalką i kokardą ,"['ozdoba', 'do', 'włos', 'z', 'woalka', 'i', 'kokarda']",,7
6266,fascynować,"(1, 1)",czasownik,",  olśniewać ,  interesować ;  być przedmiotem czyjejś uwagi ","['olśniewać', 'interesować', 'być', 'przedmiot', 'czyjś', 'uwaga']",,9
6267,fascynować,"(2, 1)",czasownik zwrotny fascynować się,fascynację ,['fascynacja'],,1
6268,fascynowanie,"(1, 1)",rzeczownik,rzecz. odczas. od fascynować ,[],['rzecz. odczas.'],3
6269,fascynujący,"(1, 1)",przymiotnik,fascynację ;  dający nieodpartą chęć poznania ;  bardzo przyciągający uwagę ,"['fascynacja', 'dawać', 'nieodparty', 'chęć', 'poznanie', 'bardzo', 'przyciągać', 'uwaga']",,10
6270,faseczka,"(1, 1)",rzeczownik,pot. zdrobn. od :  faska ,['faska'],"['pot.', 'zdrobn.']",5
6271,faseta,"(1, 1)",rzeczownik,anat. płaska powierzchnia kości lub zęba ,"['płaski', 'powierzchnia', 'kość', 'lub', 'ząb']",['anat.'],6
6272,faseta,"(1, 2)",rzeczownik,wklęsły narożnik między prostopadłymi ścianami ,"['wklęsły', 'narożnik', 'między', 'prostopadły', 'ściana']",,5
6273,faseta,"(1, 3)",rzeczownik,ukośnie oszlifowana powierzchnia kamienia szlachetnego ,"['ukośnie', 'oszlifować', 'powierzchnia', 'kamień szlachetny']",,4
6274,faseta,"(1, 4)",rzeczownik,"jeden z aspektów danych ,  według których można je filtrować ","['jeden', 'z', 'aspekt', 'dane', 'według', 'który', 'można', 'on', 'filtrować']",,10
6275,fasetować,"(1, 1)",czasownik przechodni niedokonany,"szlifować kamienie szlachetne lub metal ,  tworząc ukośnie ścięte krawędzie  ( fasety ) ","['szlifować', 'kamień', 'szlachetny', 'lub', 'metal', 'tworzyć', 'ukośnie', 'ściąć', 'krawędź', 'faseta']",,13
6276,fasetowanie,"(1, 1)",rzeczownik,od fasetować ,[],,2
6277,fasoł,"(1, 1)",rzeczownik,st.pol. burda ,['burda'],['st.pol.'],2
6278,fasolówka,"(1, 1)",rzeczownik,kulin. zupa z fasoli ,"['zupa', 'z', 'fasola']",['kulin.'],4
