,Name,Sign,Type,Definition,Other_words,Indexes,No_words
5935,agregat,"(1, 4)",rzeczownik,suma wartości jednostkowych ,"['suma', 'wartość', 'jednostkowy']",,3
5936,agregat,"(1, 5)",rzeczownik, ( najczęściej pojedyncza liczba )  podsumowująca pewien zbiór danych jednego rodzaju ,"['często', 'pojedynczy', 'liczba', 'podsumować', 'pewien', 'zbiór', 'dane', 'jeden', 'rodzaj']",,11
5937,agregat,"(1, 6)",rzeczownik,grzałka do gotowania wody ,"['grzałka', 'do', 'gotowanie', 'woda']",,4
5938,agregat,"(2, 1)",rzeczownik,kawalarz ,['kawalarz'],,1
5939,agregat,"(2, 2)",rzeczownik,"więz. ,  uczn. cwaniak ",['cwaniak'],"['więz.', 'uczn.']",4
5940,agregat,"(2, 3)",rzeczownik,uczn. głupek ,['głupek'],['uczn.'],2
5941,agregatować,"(1, 1)",czasownik przechodni niedokonany (dk. brak),"środ. łączyć urządzenia w agregat ,  zastępować agregatami pojedyncze urządzenia ","['łączyć', 'urządzenie', 'w', 'agregat', 'zastępować', 'agregat', 'pojedynczy', 'urządzenie']",['środ.'],10
5942,agregatowanie,"(1, 1)",rzeczownik,środ. techn. łączenie urządzeń w agregat ,"['łączenie', 'urządzenie', 'w', 'agregat']","['środ.', 'techn.']",6
5943,agregatownia,"(1, 1)",rzeczownik,"techn. pomieszczenie ,  gdzie znajdują się agregaty ","['pomieszczenie', 'gdzie', 'znajdować się', 'agregat']",['techn.'],6
5944,agregatowy,"(1, 1)",przymiotnik relacyjny,"z agregatem ,  dotyczący agregatu ","['z', 'agregat', 'dotyczyć', 'agregat']",,5
5945,agregowanie,"(1, 1)",rzeczownik,rzecz. odczas. od agregować ,[],['rzecz. odczas.'],3
5946,agreksofilia,"(1, 1)",rzeczownik,med. psych. odmiana voyeuryzmu polegająca na podsłuchiwaniu kontaktów seksualnych innych osób ,"['odmiana', 'voyeuryzm', 'polegać', 'na', 'podsłuchiwanie', 'kontakt', 'seksualny', 'inny', 'osoba']","['med.', 'psych.']",11
5947,agresja,"(1, 1)",rzeczownik,zbrojny najazd jednego państwa na inne ;  zob. też agresja (prawo) w Wikipedii ,"['zbrojny', 'najazd', 'jeden', 'państwo', 'na', 'inny']",,8
5948,agresja,"(1, 2)",rzeczownik,"zachowanie ,  którego celem jest wyładowanie gniewu ,  wyrządzenie szkody ;  zob. też agresja (psychologia) w Wikipedii ","['zachowanie', 'który', 'cel', 'być', 'wyładować', 'gniew', 'wyrządzić', 'szkoda']",,12
5949,agresor,"(1, 1)",rzeczownik,",  kto dopuszcza się agresji ","['kto', 'dopuszczać się', 'agresja']",,4
5950,agresor,"(1, 2)",rzeczownik,działające lub posługujące się metodami agresji ,"['działać', 'lub', 'posługiwać się', 'metoda', 'agresja']",,5
5951,agresorski,"(1, 1)",przymiotnik,"agresora lub agresorów ;  będący agresorem ,  napastnikiem ","['agresor', 'lub', 'agresor', 'być', 'agresor', 'napastnik']",,8
5952,agrestówka,"(1, 1)",rzeczownik,nalewka na owocach agrestu ,"['nalewka', 'na', 'owoc', 'agrest']",,4
5953,agrest,"(1, 2)",rzeczownik,owoc  agrestu (1.1) ,['owoc'],,2
5954,agrest,"(1, 3)",rzeczownik,enol. kwaśne wino z niedojrzałych winogron ,"['kwaśny', 'wino', 'z', 'niedojrzały', 'winogrono']",['enol.'],6
5955,agrestnik,"(1, 1)",rzeczownik,"miner. kamień ,  odmiana granatu o zielonkawej barwie ","['kamień', 'odmiana', 'granat', 'o', 'zielonkawy', 'barwa']",['miner.'],8
5956,agrestnik,"(2, 1)",rzeczownik,zob. agreściak ,[],['zob.'],2
5957,agrestowaty,"(1, 1)",przymiotnik,bot. o cechach roślin z rodziny agrestowatych ,"['o', 'cecha', 'roślina', 'z', 'rodzina', 'agrestowate']",['bot.'],7
5958,agrestowy,"(1, 1)",przymiotnik,"wzrostu ,  uprawy ,  zbioru agrestu ","['wzrost', 'uprawa', 'zbiór', 'agrest']",,6
5959,agrestowy,"(1, 2)",przymiotnik,"z agrestu ,  mający jego smak ","['z', 'agrest', 'mieć', 'jego', 'smak']",,6
5960,agresyjny,"(1, 1)",przymiotnik relacyjny,agresja ,['agresja'],,1
5961,agresywnie,"(1, 1)",przysłówek,sposób agresywny ,"['sposób', 'agresywny']",,2
5962,agresywność,"(1, 1)",rzeczownik,"tego ,  co agresywne ;  cecha tych ,  którzy są agresywni ","['to', 'co', 'agresywny', 'cecha', 'ci', 'który', 'być', 'agresywny']",,11
5963,agresywny,"(1, 1)",przymiotnik,"wrogo ,  napastliwie ","['wrogo', 'napastliwie']",,3
5964,agresywny,"(1, 2)",przymiotnik,agresji ,['agresja'],,1
5965,agresywny,"(1, 3)",przymiotnik,przemoc ,['przemoc'],,1
5966,agresywny,"(1, 4)",przymiotnik,"ekspresji ,  dynamiki ","['ekspresja', 'dynamika']",,3
5967,agresywny,"(1, 5)",przymiotnik,"jaskrawy ,  ostry ","['jaskrawy', 'ostry']",,3
5968,agresywny,"(1, 6)",przymiotnik,bardzo aktywny chemicznie ,"['bardzo', 'aktywny', 'chemicznie']",,3
5969,agresywny,"(1, 7)",przymiotnik,stosujący ryzykowną strategię lub złożony z ryzykownych aktywów ,"['stosować', 'ryzykowny', 'strategia', 'lub', 'złożony', 'z', 'ryzykowny', 'aktywa']",,8
5970,Agrigento,"(1, 1)",rzeczownik,"geogr. miasto we Włoszech ,  położone na południowym wybrzeżu Sycylii ;  zob. też Agrigento w Wikipedii ","['miasto', 'we', 'Włochy', 'położony', 'na', 'południowy', 'wybrzeże', 'Sycylia']",['geogr.'],12
5971,agro-,"(1, 1)",temat słowotwórczy,,[],,0
5972,agrobiolog,"(1, 1)",rzeczownik,w dziedzinie agrobiologii ,"['w', 'dziedzina', 'agrobiologia']",,3
5973,agrobiologia,"(1, 1)",rzeczownik,o ogólnych prawach biologicznych stanowiących podstawę uprawy roślin i hodowli zwierząt ;  zob. też agrobiologia w Wikipedii ,"['o', 'ogólny', 'prawo', 'biologiczny', 'stanowić', 'podstawa', 'uprawa', 'roślina', 'i', 'hodowla', 'zwierzę']",,13
5974,agrobiologiczny,"(1, 1)",przymiotnik relacyjny,roln. biol. związany z agrobiologią lub agrobiologami ,"['związać', 'z', 'agrobiologia', 'lub', 'agrobiolog']","['roln.', 'biol.']",7
5975,agrobiotechnologia,"(1, 1)",rzeczownik,o zastosowaniu biotechnologii w rolnictwie ,"['o', 'zastosowanie', 'biotechnologia', 'w', 'rolnictwo']",,5
5976,agrobiznes,"(1, 1)",rzeczownik,sfery gospodarki oparte na rolnictwie ;  zob. też agrobiznes w Wikipedii ,"['sfera', 'gospodarka', 'oprzeć', 'na', 'rolnictwo']",,7
5977,agrobiznes,"(1, 2)",rzeczownik,"i handel rolny ,  przetwórstwo rolne ","['i', 'handel', 'rolny', 'przetwórstwo', 'rolny']",,6
5978,agrobiznes,"(1, 3)",rzeczownik,uczn. lekcja geografii ,"['lekcja', 'geografia']",['uczn.'],3
5979,agrobiznesowy,"(1, 1)",przymiotnik relacyjny,"z agrobiznesu ,  dotyczący agrobiznesem ","['z', 'agrobiznes', 'dotyczyć', 'agrobiznes']",,5
5980,agrochemia,"(1, 1)",rzeczownik,"chem. dział chemii powiązany z rolnictwem ,  bada działanie substancji na środowisko naturalne ,  szukając sposobów na zwiększenie plonów i poprawę jakości produktów rolnych ;  zob. też agrochemia w Wikipedii ","['dział', 'chemia', 'powiązać', 'z', 'rolnictwo', 'badać', 'działanie', 'substancja', 'na', 'środowisko', 'naturalny', 'szukać', 'sposób', 'na', 'zwiększać', 'plon', 'i', 'poprawa', 'jakość', 'produkt', 'rolny']",['chem.'],26
5981,agrochemiczny,"(1, 1)",przymiotnik,chem. roln. związany z agrochemią ,"['związać', 'z', 'agrochemia']","['chem.', 'roln.']",5
5982,agrofizyczny,"(1, 1)",przymiotnik relacyjny,roln. dotyczący agrofizyki ,"['dotyczyć', 'agrofizyka']",['roln.'],3
5983,agrofizyka,"(1, 1)",rzeczownik,"nauk. nauka z pogranicza agronomii i fizyki ,  której obiektem badawczym jest ekosystem ukształtowany poprzez działalność człowieka ,  badany i opisywany metodami nauk ścisłych  –  w szczególności fizyki ;  zob. też agrofizyka w Wikipedii ","['nauka', 'z', 'pogranicze', 'agronomia', 'i', 'fizyka', 'który', 'obiekt', 'badawczy', 'być', 'ekosystem', 'ukształtować', 'poprzez', 'działalność', 'człowiek', 'badać', 'i', 'opisywać', 'metoda', 'nauka ścisła', 'w szczególności', 'fizyka']",['nauk.'],28
5984,agrogeolog,"(1, 1)",rzeczownik,w zakresie agrogeologii ,"['w', 'zakres', 'agrogeologia']",,3
5985,agrogeologia,"(1, 1)",rzeczownik,geologii badający typy gleb i procesy ich powstawania ;  zob. też agrogeologia w Wikipedii ,"['geologia', 'badać', 'typ', 'gleba', 'i', 'proces', 'ich', 'powstawanie']",,10
5986,agrogeologiczny,"(1, 1)",przymiotnik relacyjny,"geol. związany z agrogeologią ,  dotyczący agrogeologii ","['związany', 'z', 'agrogeologia', 'dotyczyć', 'agrogeologia']",['geol.'],7
5987,agroklimatolog,"(1, 1)",rzeczownik,w zakresie agroklimatologii ,"['w', 'zakres', 'agroklimatologia']",,3
5988,agroklimatologia,"(1, 1)",rzeczownik,klimatologii badający oddziaływanie warunków klimatycznych na uprawę roślin ;  zob. też agroklimatologia w Wikipedii ,"['klimatologia', 'badać', 'oddziaływanie', 'warunek', 'klimatyczny', 'na', 'uprawa', 'roślina']",,10
5989,agroklimatologiczny,"(1, 1)",przymiotnik relacyjny,"z agroklimatologią ,  dotyczący agroklimatologii ","['z', 'agroklimatologia', 'dotyczyć', 'agroklimatologia']",,5
5990,agrolotnictwo,"(1, 1)",rzeczownik,"lotnictwa wykorzystujący samoloty ,  śmigłowce i motolotnie w zakresie ochrony roślin ,  agrotechniki ,  zwalczania szkodników leśnych i pożarów lasów ;  zob. też agrolotnictwo w Wikipedii ","['lotnictwo', 'wykorzystywać', 'samolot', 'śmigłowiec', 'i', 'motolotnia', 'w', 'zakres', 'ochrona', 'roślina', 'agrotechnika', 'zwalczanie', 'szkodnik', 'leśny', 'i', 'pożar', 'las']",,22
5991,agrolotniczy,"(1, 1)",przymiotnik relacyjny,"z agrolotnictwem ,  dotyczący agrolotnictwa ","['z', 'agrolotnictwo', 'dotyczyć', 'agrolotnictwo']",,5
5992,agromelioracja,"(1, 1)",rzeczownik,roln. zabiegi melioracyjne mające na celu poprawę urodzajności gleby ,"['zabieg', 'melioracyjny', 'mieć', 'na', 'cel', 'poprawa', 'urodzajność', 'gleba']",['roln.'],9
5993,agromelioracyjny,"(1, 1)",przymiotnik relacyjny,"roln. związany z agromelioracją ,  dotyczący agromelioracji ","['związany', 'z', 'agromelioracja', 'dotyczyć', 'agromelioracja']",['roln.'],7
5994,agromeliorant,"(1, 1)",rzeczownik,w zakresie agromelioracji ,"['w', 'zakres', 'agromelioracja']",,3
5995,agrometeorolog,"(1, 1)",rzeczownik,w zakresie agrometeorologii ,"['w', 'zakres', 'agrometeorologia']",,3
5996,agrometeorologia,"(1, 1)",rzeczownik,"meteorologii badający wpływ zjawisk meteorologicznych na uprawę roślin ,  produkcję rolniczą i leśną oraz vice versa ;  zob. też agrometeorologia w Wikipedii ","['meteorologia', 'badać', 'wpływ', 'zjawisko', 'meteorologiczny', 'na', 'uprawa', 'roślina', 'produkcja', 'rolniczy', 'i', 'leśny', 'oraz', 'vice versa']",,17
5997,agrometeorologiczny,"(1, 1)",przymiotnik relacyjny,roln. meteorol. związany z agrometeorologią ,"['związać', 'z', 'agrometeorologia']","['roln.', 'meteorol.']",5
5998,agrometr,"(1, 1)",rzeczownik,"z podziałką ,  służąca do obliczania powierzchni według planu ","['z', 'podziałka', 'służyć', 'do', 'obliczać', 'powierzchnia', 'według', 'plan']",,9
5999,agrominimum,"(1, 1)",rzeczownik,"warunki dotyczące zabiegów ,  prac rolniczych ,  warunkujące racjonalną gospodarkę ","['warunek', 'dotyczyć', 'zabieg', 'praca', 'rolniczy', 'warunkować', 'racjonalny', 'gospodarka']",,10
6000,agronomówka,"(1, 1)",rzeczownik,pot. dom agronoma ;  teren jego pracy demonstracyjno - doświadczalnej ,"['dom', 'agronom', 'teren', 'on', 'praca', 'demonstracyjny', 'doświadczalny']",['pot.'],10
6001,agronom,"(1, 1)",rzeczownik,zajmujący się agronomią ;  zob. też agronom w Wikipedii ,"['zajmować się', 'agronomia']",,4
6002,agronomia,"(1, 1)",rzeczownik,teoretyczna i praktyczna wiedza o rolnictwie i zarządzaniu produkcją żywności roślinnej ;  zob. też agronomia w Wikipedii ,"['teoretyczny', 'i', 'praktyczny', 'wiedza', 'o', 'rolnictwo', 'i', 'zarządzanie', 'produkcja', 'żywność', 'roślinny']",,13
6003,agronomia,"(1, 2)",rzeczownik,daw. teoretyczna i praktyczna wiedza o rolnictwie i zarządzaniu majątkiem rolnym ,"['teoretyczny', 'i', 'praktyczny', 'wiedza', 'o', 'rolnictwo', 'i', 'zarządzanie', 'majątek', 'rolny']",['daw.'],11
6004,agronomiczny,"(1, 1)",przymiotnik,"z agronomią ,  dotyczący agronomii ","['z', 'agronomia', 'dotyczyć', 'agronomia']",,5
6005,agronomka,"(1, 1)",rzeczownik,agronom ,['agronom'],,1
6006,agrotechniczny,"(1, 1)",przymiotnik relacyjny,"roln. związany z agrotechniką ,  dotyczący agrotechniki ","['związany', 'z', 'agrotechnika', 'dotyczyć', 'agrotechnika']",['roln.'],7
6007,agroturystyczny,"(1, 1)",przymiotnik,"z agroturystyką ,  dotyczący agroturystyki ","['z', 'agroturystyka', 'dotyczyć', 'agroturystyka']",,5
6008,agroturystyka,"(1, 1)",rzeczownik,"turyst. wypoczynek spędzany w chłopskim gospodarstwie ,  może być połączony z pracą w gospodarstwie ;  zob. też agroturystyka w Wikipedii ","['wypoczynek', 'spędzać', 'w', 'chłopski', 'gospodarstwo', 'może', 'być', 'połączyć', 'z', 'praca', 'w', 'gospodarstwo']",['turyst.'],16
6009,Agrykola,"(1, 1)",rzeczownik,;  zob. też Agrykola (imię) w Wikipedii ,[],,2
6010,Agrykola,"(2, 1)",rzeczownik,z ulic śródmieścia Warszawy ;  zob. też Ulica Agrykola w Warszawie w Wikipedii ,"['z', 'ulica', 'śródmieście', 'Warszawa']",,6
6011,Agrypina,"(1, 1)",rzeczownik,;  zob. też Agrypina w Wikipedii ,[],,2
6012,Agryppa,"(1, 1)",rzeczownik,;  zob. też Agryppa (imię) w Wikipedii ,[],,2
6013,Agryz,"(1, 1)",rzeczownik,"geogr. miasto rejonowe w Rosji ,  w Tatarstanie ,  na brzegu rzeki Iż ;  zob. też Agryz w Wikipedii ","['miasto', 'rejonowy', 'w', 'Rosja', 'w', 'Tatarstan', 'na', 'brzeg', 'rzeka', 'Iż']",['geogr.'],15
6014,agulski,"(1, 1)",przymiotnik relacyjny,"z Agulami ,  dotyczący Agulów ","['z', 'Agul', 'dotyczyć', 'Agul']",,5
6015,agulski,"(2, 1)",rzeczownik,jęz. język  agulski;  zob. też język agulski w Wikipedii ,['język'],['jęz.'],4
6016,aha,"(1, 1)",wykrzyknik,,[],,0
6017,aha,"(1, 2)",wykrzyknik,,[],,0
6018,aha,"(2, 1)",rzeczownik,granica ogrodu ;  zob. też aha w Wikipedii ,"['granica', 'ogród']",,4
6019,Ahau,"(1, 1)",rzeczownik,"geogr. stolica Rotumy ,  wyspy należącej do Fidżi ","['stolica', 'Rotuma', 'wyspa', 'należeć', 'do', 'Fidżi']",['geogr.'],8
6020,ahimsa,"(1, 1)",rzeczownik,ahinsa ,[],,1
6021,ahinsa,"(1, 1)",rzeczownik,"zasada moralna hinduizmu ,  buddyzmu i dźinizmu ,  nakazująca poszanowanie wszelkiego życia ,  odrzucająca zabijanie i zadawanie obrażeń fizycznych wszelkim istotom żywym  –  ludziom ,  zwierzętom ,  a w dźinizmie także roślinom i Ziemi ;  zob. też ahinsa w Wikipedii ","['zasada', 'moralny', 'hinduizm', 'buddyzm', 'i', 'dźinizm', 'nakazywać', 'poszanowanie', 'wszelki', 'życie', 'odrzucać', 'zabijanie', 'i', 'zadawanie', 'obrażenie', 'fizyczny', 'wszelki', 'istota', 'żywy', 'ludzie', 'zwierzę', 'a', 'w', 'dźinizm', 'także', 'roślina', 'i', 'Ziemia']",,36
6022,ahistorycyzm,"(1, 1)",rzeczownik,zob. ahistoryzm ,[],['zob.'],2
6023,ahistorycznie,"(1, 1)",przysłówek sposobu,sposób ahistoryczny ;  pokazując wydarzenia historyczne bez kontekstu ;  pomijając warunki i kontekst rozwoju historycznego ,"['sposób', 'ahistoryczny', 'pokazywać', 'wydarzenie', 'historyczny', 'bez', 'kontekst', 'pomijać', 'warunek', 'i', 'kontekst', 'rozwój', 'historyczny']",,15
6024,ahistoryczność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co ahistoryczne ;  ukazywanie wydarzeń historycznych w oderwaniu od kontekstu historycznego ","['cecha', 'to', 'co', 'ahistoryczny', 'ukazywanie', 'wydarzenie', 'historyczny', 'w', 'oderwanie', 'od', 'kontekst', 'historyczny']",['odprzym.'],15
6025,ahistoryczny,"(1, 1)",przymiotnik relacyjny,"wydarzenia historyczne bez kontekstu ,  bez działania czynników historycznych ","['wydarzenie', 'historyczny', 'bez', 'kontekst', 'bez', 'działanie', 'czynnik', 'historyczny']",,9
6026,ahistoryzm,"(1, 1)",rzeczownik,interpretacja zdarzeń społecznych i kulturalnych pomijająca warunki i kontekst rozwoju historycznego ,"['interpretacja', 'zdarzenie', 'społeczny', 'i', 'kulturalny', 'pomijać', 'warunek', 'i', 'kontekst', 'rozwój', 'historyczny']",,11
6027,ahistoryzm,"(1, 2)",rzeczownik,niechęć do nauk historycznych ,"['niechęć', 'do', 'nauka', 'historyczny']",,4
6028,ahmadabadzki,"(1, 1)",przymiotnik relacyjny,z Ahmadabadem (miastem w Indiach) ,"['z', 'Ahmadabad']",,3
6029,ahoj,"(1, 1)",wykrzyknik,",  zawołanie ,  okrzyk mający zwrócić uwagę ;  słowo używane zwykle wśród marynarzy i żeglarzy ","['zawołanie', 'okrzyk', 'mieć', 'zwrócić', 'uwaga', 'słowo', 'używać', 'zwykle', 'wśród', 'marynarz', 'i', 'żeglarz']",,15
6030,ahoj,"(1, 2)",wykrzyknik,cześć  ( pozdrowienie na pożegnanie ) ,"['cześć', 'pozdrowienie', 'na', 'pożegnanie']",,6
6031,ahumanistycznie,"(1, 1)",przysłówek sposobu,sposób ahumanistyczny ,"['sposób', 'ahumanistyczny']",,2
6032,ahumanistyczny,"(1, 1)",przymiotnik relacyjny,"wykazujący zainteresowania sprawami człowieka ,  obcy tym sprawom ","['wykazywać', 'zainteresowanie', 'sprawa', 'człowiek', 'obcy', 'te', 'sprawa']",,8
6033,Ahura Mazda,"(1, 1)",fraza rzeczownikowa,"rel. Ormuzd ,  Bóg stworzyciel ,  najwyższe bóstwo w mazdaizmie i zaratusztrianizmie ","['Ormuzd', 'Bóg', 'stworzyciel', 'wysoki', 'bóstwo', 'w', 'mazdaizm', 'i', 'zaratusztrianizm']",['rel.'],12
6034,ahwaski,"(1, 1)",przymiotnik relacyjny,"z Ahwazem ,  dotyczący Ahwazu ","['z', 'Ahwaz', 'dotyczyć', 'Ahwaz']",,5
6035,Ahwaz,"(1, 1)",rzeczownik,"geogr. miasto w południowo-zachodnim Iranie ,  port nad rzeką Karun ,  ośrodek administracyjny ostanu Chuzestan ;  zob. też Ahwaz w Wikipedii ","['miasto', 'w', 'południowo-zachodni', 'Iran', 'port', 'nad', 'rzeka', 'Karun', 'ośrodek', 'administracyjny', 'ostan', 'Chuzestan']",['geogr.'],17
6036,AIDS-owiec,"(1, 1)",rzeczownik,człowiek chory na AIDS ,"['człowiek', 'chory', 'na', 'AIDS']",,4
6037,AIDS,"(1, 1)",rzeczownik,nabyty zespół niewydolności immunologicznej ;  zob. też zespół nabytego niedoboru odporności w Wikipedii ,"['nabyć', 'zespół', 'niewydolność', 'immunologiczny']",,6
6038,aikido,"(1, 1)",rzeczownik,sztuka samoobrony ;  zob. też aikido w Wikipedii ,"['sztuka', 'samoobrona']",,4
6039,aikoniczny,"(1, 1)",przymiotnik,"szt. nie zawierający przedstawień istot żywych ,  ze względu na zakaz religijny ","['nie-', 'zawierać', 'przedstawienie', 'istota', 'żywy', 'ze względu na', 'zakaz', 'religijny']",['szt.'],10
6040,ailant,"(1, 1)",rzeczownik,zob. bożodrzew ,[],['zob.'],2
6041,ailurofobia,"(1, 1)",rzeczownik,psych. chorobliwy lęk przed kotami ;  zob. też ailurofobia w Wikipedii ,"['chorobliwy', 'lęk', 'przed', 'kot']",['psych.'],7
6042,Aimée,"(1, 1)",rzeczownik,,[],,0
6043,aintelektualizm,"(1, 1)",rzeczownik,filoz. postawa filozoficzna negująca kierowniczą rolę rozumu w poznaniu i w życiu ,"['postawa', 'filozoficzny', 'negować', 'kierowniczy', 'rola', 'rozum', 'w', 'poznanie', 'i', 'w', 'życie']",['filoz.'],12
6044,aintelektualność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest aintelektualne ;  cecha tych ,  którzy są aintelektualni ","['cecha', 'to', 'co', 'być', 'aintelektualny', 'cecha', 'ci', 'który', 'być', 'aintelektualny']",['odprzym.'],14
6045,aintelektualny,"(1, 1)",przymiotnik relacyjny,udziału intelektu ,"['udział', 'intelekt']",,2
6046,airbag,"(1, 1)",rzeczownik,zob. poduszka powietrzna ,[],['zob.'],2
6047,airsoftowy,"(1, 1)",przymiotnik relacyjny,"z airsoftem ,  dotyczący airsoftu ","['z', 'airsoft', 'dotyczyć', 'airsoft']",,5
6048,ais-moll,"(1, 1)",rzeczownik,muz. gama lub tonacja molowa zaczynająca się od dźwięku ais  ( w zapisie nutowym z trzema krzyżykami ) ,"['gama', 'lub', 'tonacja', 'molowy', 'zaczynać się', 'od', 'dźwięk', 'ais', 'w', 'zapis nutowy', 'z', 'trzy', 'krzyżyk']",['muz.'],16
6049,ais-moll,"(2, 1)",rzeczownik,akord molowy oparty na tonice tonacji  ais-moll (1.1) ,"['akord', 'molowy', 'oprzeć', 'na', 'tonika', 'tonacja']",,7
6050,ais,"(1, 1)",rzeczownik,muz. dźwięk a podwyższony o półton ;  zob. też ais (dźwięk) w Wikipedii ,"['dźwięk', 'a', 'podwyższać', 'o', 'półton']",['muz.'],8
6051,aisis,"(1, 1)",rzeczownik,dźwięk a podwyższony o cały ton ;  zob. też aisis w Wikipedii ,"['dźwięk', 'a', 'podwyższać', 'o', 'cały ton']",,7
6052,Aisne,"(1, 1)",rzeczownik,"geogr. rzeka we Francji ,  lewy dopływ rzeki Oise ;  zob. też Aisne (rzeka) w Wikipedii ","['rzeka', 'we', 'Francja', 'lewy', 'dopływ', 'rzeka', 'Oise']",['geogr.'],11
6053,Aisne,"(1, 2)",rzeczownik,adm. departament w północnej Francji ;  zob. też Aisne (departament) w Wikipedii ,"['departament', 'w', 'północny', 'Francja']",['adm.'],7
6054,Aj,"(1, 1)",rzeczownik,"bibl. hist. starożytne kananejskie miasto-państwo ,  położone w środkowym Izraelu ;  zob. też Aj (miasto biblijne) w Wikipedii ","['starożytny', 'kananejski', 'miasto-państwo', 'położyć', 'w', 'środkowy', 'Izrael']","['bibl.', 'hist.']",12
6055,Aj,"(2, 1)",rzeczownik,"rzeka w Rosji ,  w Baszkirii i obwodzie czelabińskim ;  zob. też Aj (rzeka) w Wikipedii ","['rzeka', 'w', 'Rosja', 'w', 'Baszkiria', 'i', 'obwód', 'czelabiński']",,11
6056,Aj,"(3, 1)",rzeczownik,jeden z faraonów ;  zob. też Aj (faraon) w Wikipedii ,"['jeden', 'z', 'faraon']",,5
6057,aja,"(1, 1)",przymiotnik jakościowy,infant. …wyrażający pozytywną ocenę czegoś lub kogoś ,[],['infant.'],2
6058,aja,"(2, 1)",partykuła,reg. (Kresy) tak ,['tak'],['reg.'],3
6059,ajatollah,"(1, 1)",rzeczownik,wysoki tytuł znawcy teologii i prawa w szyizmie imamickim ;  zob. też ajatollah w Wikipedii ,"['wysoki', 'tytuł', 'znawca', 'teologia', 'i', 'prawo', 'w', 'szyizm', 'imamicki']",,11
6060,ajbis,"(1, 1)",rzeczownik,gw. (Górny Śląsk) bot. prawoślaz ,['prawoślaz'],"['gw.', 'bot.']",4
6061,ajbisz,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński) bot. ślaz ,['ślaz'],"['gw.', 'bot.']",4
6062,ajchla,"(1, 1)",rzeczownik,gw. (Górny Śląsk) dendr. żołądź ,['żołądź'],"['gw.', 'dendr.']",4
6063,ajdik,"(1, 1)",rzeczownik,wojsk. improwizowany ładunek wybuchowy ,"['improwizowany', 'ładunek', 'wybuchowy']",['wojsk.'],4
6064,ajencja,"(1, 1)",rzeczownik,działalności handlowej lub usługowej oparte na dzierżawie niezbędnych środków do tego od określonego przedsiębiorcy lub instytucji ;  zob. też ajencja w Wikipedii ,"['działalność', 'handlowy', 'lub', 'usługowy', 'opierać', 'na', 'dzierżawa', 'niezbędny', 'środek', 'do', 'to', 'od', 'określony', 'przedsiębiorca', 'lub', 'instytucja']",,18
6065,ajencja,"(1, 2)",rzeczownik,agencja  ( zwłaszcza handlowa ) ,['agencja'],,4
6066,ajencyjny,"(1, 1)",przymiotnik relacyjny,zob. agencyjny ,[],['zob.'],2
6067,ajent,"(1, 1)",rzeczownik,",  kto wziął coś w wynajem ","['kto', 'wziąć', 'coś', 'w', 'wynajem']",,6
6068,ajent,"(1, 2)",rzeczownik,daw. agent ,['agent'],['daw.'],2
6069,ajentka,"(1, 1)",rzeczownik,prowadząca działalność gospodarczą na zasadzie umowy ajencyjnej ,"['prowadzić', 'działalność gospodarcza', 'na', 'zasada', 'umowa', 'ajencyjny']",,6
6070,ajerówka,"(1, 1)",rzeczownik,na tataraku  ( ajerze ) ,"['na', 'tatarak', 'ajer']",,5
6071,ajer,"(1, 1)",rzeczownik,reg. zob. tatarak ,[],"['reg.', 'zob.']",3
6072,ajerkoniaczek,"(1, 1)",rzeczownik,kulin. żart. zdrobn. od :  ajerkoniak ,['ajerkoniak'],"['kulin.', 'żart.', 'zdrobn.']",6
6073,ajerkoniak,"(1, 1)",rzeczownik,"likier ze spirytusu ,  żółtek ,  cukru i wanilii ;  zob. też ajerkoniak w Wikipedii ","['likier', 'ze', 'spirytus', 'żółtko', 'cukier', 'i', 'wanilia']",,11
6074,ajerowy,"(1, 1)",przymiotnik relacyjny,"z ajerem ,  dotyczący z ajeru ,  wykonany z ajeru itp. ","['z', 'ajer', 'dotyczyć', 'z', 'ajer', 'wykonać', 'z', 'ajer', 'itp.']",['itp.'],11
6075,ajfon,"(1, 1)",rzeczownik,pot. zob. iPhone ,[],"['pot.', 'zob.']",3
6076,ajguński,"(1, 1)",przymiotnik,"hist. związany z Ajgunem ,  miejscowością w Mandżurii ","['związany', 'z', 'Ajgun', 'miejscowość', 'w', 'Mandżuria']",['hist.'],8
6077,aji,"(1, 1)",partykuła,"gw. (Śląsk Cieszyński) nawet ,  również ","['nawet', 'również']",['gw.'],5
6078,ajkowanie,"(1, 1)",rzeczownik,środ. więz. sposób porozumiewania się z innymi więźniami przy pomocy specjalnych gestów i szyfrów słownych ,"['sposób', 'porozumiewanie się', 'z', 'inny', 'więzień', 'przy pomocy', 'specjalny', 'gest', 'i', 'szyfr', 'słowny']","['środ.', 'więz.']",13
6079,ajlantolistny,"(1, 1)",przymiotnik,bot. posiadający liście jak ajlant ,"['posiadać', 'liść', 'jak', 'ajlant']",['bot.'],5
6080,ajlauf,"(1, 1)",rzeczownik,gw. (Górny Śląsk) kulin. lane kluski ,['lane kluski'],"['gw.', 'kulin.']",4
