,Name,Sign,Type,Definition,Other_words,Indexes,No_words
8743,ubarwienie,"(1, 1)",rzeczownik,powłok ciała w odniesieniu do barwy ,"['powłoka', 'ciało', 'w', 'odniesienie', 'do', 'barwa']",,6
8744,ubarwienie,"(1, 2)",rzeczownik,pokrycia barwą ;  uczynienie barwnym ,"['pokrycie', 'barwa', 'uczynienie', 'barwny']",,5
8745,ubarwienie,"(1, 3)",rzeczownik,dodania ciekawych szczegółów do opisu ;  uczynienie bardziej interesującym ,"['dodanie', 'ciekawy', 'szczegół', 'do', 'opis', 'uczynienie', 'bardziej', 'interesujący']",,9
8746,ubaw,"(1, 1)",rzeczownik,pot. stan wesołości ,"['stan', 'wesołość']",['pot.'],3
8747,ubaw,"(1, 2)",rzeczownik,"powód wesołości ,  dobrego humoru ","['powód', 'wesołość', 'dobry', 'humor']",,5
8748,ubawa,"(1, 1)",rzeczownik,st.pol. zabawa ,['zabawa'],['st.pol.'],2
8749,ubaw po pachy,"(1, 1)",fraza rzeczownikowa,"doskonała ,  wyśmienita rozrywka ,  zabawa ","['doskonały', 'wyśmienity', 'rozrywka', 'zabawa']",,6
8750,ubecja,"(1, 1)",rzeczownik,pot. pogard. Urząd Bezpieczeństwa ;  czasem także w odniesieniu do późniejszych służb ,"['Urząd Bezpieczeństwa', 'czasem', 'także', 'w odniesieniu do', 'późny', 'służba']","['pot.', 'pogard.']",9
8751,ubecki,"(1, 1)",przymiotnik relacyjny,"z UB  ( Urzędem Bezpieczeństwa ),  charakterystyczny dla pracowników UB ","['z', 'UB', 'Urząd Bezpieczeństwa', 'charakterystyczny', 'dla', 'pracownik', 'UB']",,9
8752,ubeczka,"(1, 1)",rzeczownik,pot. pogard. funkcjonariuszka Urzędu Bezpieczeństwa  ( UB );  później także Służby Bezpieczeństwa ,"['funkcjonariuszka', 'Urząd Bezpieczeństwa', 'UB', 'później', 'także', 'służba bezpieczeństwa']","['pot.', 'pogard.']",10
8753,ubek,"(1, 1)",rzeczownik,pot. pogard. funkcjonariusz Urzędu Bezpieczeństwa  ( UB );  później także Służby Bezpieczeństwa ,"['funkcjonariusz', 'Urząd Bezpieczeństwa', 'UB', 'później', 'także', 'służba bezpieczeństwa']","['pot.', 'pogard.']",10
8754,uberiba,"(1, 1)",rzeczownik,gw. (Górny Śląsk) zob. oberiba ,[],"['gw.', 'zob.']",4
8755,ubezdźwięcznianie,"(1, 1)",rzeczownik,"fonet. tracenie dźwięczności przez spółgłoskę ,  wymawianie spółgłoski bez dźwięczności ","['tracenie', 'dźwięczność', 'przez', 'spółgłoska', 'wymawianie', 'spółgłoska', 'bez', 'dźwięczność']",['fonet.'],10
8756,ubezdźwięcznienie,"(1, 1)",rzeczownik,"fonet. utrata dźwięczności przez spółgłoskę ,  wymówienie spółgłoski bez dźwięczności ","['utrata', 'dźwięczność', 'przez', 'spółgłoska', 'wymówienie', 'spółgłoska', 'bez', 'dźwięczność']",['fonet.'],10
8757,ubezpłodnienie,"(1, 1)",rzeczownik,med. zabieg chirurgiczny dzięki któremu organizm nie ma możliwości zapładniania lub zachodzenia w ciążę ;  zob. też ubezpłodnienie w Wikipedii ,"['zabieg', 'chirurgiczny', 'dzięki', 'który', 'organizm', 'nie', 'mieć', 'możliwość', 'zapładnianie', 'lub', 'zachodzenie', 'w', 'ciąża']",['med.'],16
8758,ubezpłodnienie,"(1, 2)",rzeczownik,od ubezpłodnić ,[],,2
8759,ubezpieczać,"(1, 1)",czasownik niedokonany (dk. ubezpieczyć),umowę o odszkodowanie w losowym przypadku ,"['umowa', 'o', 'odszkodowanie', 'w', 'losowy', 'przypadek']",,6
8760,ubezpieczać,"(1, 2)",czasownik niedokonany (dk. ubezpieczyć),komuś bezpieczeństwo ,"['ktoś', 'bezpieczeństwo']",,2
8761,ubezpieczać,"(1, 3)",czasownik niedokonany (dk. ubezpieczyć),ochraniać przed niespodziewanym atakiem ;  zob. też ubezpieczenie (wojsko) w Wikipedii ,"['ochraniać', 'przed', 'niespodziewany', 'atak']",,6
8762,ubezpieczać,"(1, 4)",czasownik niedokonany (dk. ubezpieczyć),asekurować liną innego wspinacza ,"['asekurować', 'lina', 'inny', 'wspinacz']",,4
8763,ubezpieczać,"(2, 2)",czasownik zwrotny niedokonany ubezpieczać się (dk. ubezpieczyć się),"zabezpieczać się przed wypadkiem ,  przywiązując się wspólną liną z innym wspinaczem ","['zabezpieczać się', 'przed', 'wypadek', 'przywiązywać się', 'wspólny', 'lina', 'z', 'inny', 'wspinacz']",,10
8764,ubezpieczanie,"(1, 1)",rzeczownik,od ubezpieczać ,[],,2
8765,ubezpieczenie,"(1, 1)",rzeczownik,"o odszkodowaniu za poniesioną stratę ;  działania prowadzące do zaspokojenia potrzeb finansowych osoby ,  która poniosła straty materialne ","['o', 'odszkodowanie', 'za', 'ponieść', 'strata', 'działanie', 'prowadzić', 'do', 'zaspokojenie', 'potrzeba', 'finansowy', 'osoba', 'który', 'ponieść', 'strata', 'materialny']",,18
8766,ubezpieczenie,"(1, 2)",rzeczownik,"żołnierze należący do oddziałów ubezpieczających ,  osłaniających ","['żołnierz', 'należeć', 'do', 'oddział', 'ubezpieczać', 'osłaniać']",,7
8767,ubezpieczenie,"(1, 3)",rzeczownik,",  urządzenie ,  które ma chronić przed czymś ","['urządzenie', 'który', 'mieć', 'chronić', 'przed', 'coś']",,8
8768,ubezpieczenie na życie,"(1, 1)",fraza rzeczownikowa,"zapewnienie wypłaty odpowiedniej sumy osobie wskazanej ,  w razie śmierci osoby objętej tym ubezpieczeniem ;  zob. też ubezpieczenie na życie w Wikipedii ","['zapewnienie', 'wypłata', 'odpowiedni', 'suma', 'osoba', 'wskazany', 'w razie', 'śmierć', 'osoba', 'objętej', 'ten', 'ubezpieczenie']",,15
8769,ubezpieczeniowy,"(1, 1)",przymiotnik,od: ubezpieczenie ,['ubezpieczenie'],,2
8770,ubezpieczyć,"(1, 1)",czasownik przechodni dokonany (ndk. ubezpieczać),ubezpieczać  ( zawrzeć umowę o odszkodowanie w losowym przypadku ) ,"['zawrzeć', 'umowa', 'o', 'odszkodowanie', 'w', 'losowy', 'przypadek']",,10
8771,ubezpieczyć,"(1, 2)",czasownik przechodni dokonany (ndk. ubezpieczać),ubezpieczać  ( zapewnić komuś bezpieczeństwo ) ,"['zapewnić', 'ktoś', 'bezpieczeństwo']",,6
8772,ubezpieczyć,"(1, 3)",czasownik przechodni dokonany (ndk. ubezpieczać),ubezpieczać  ( ochronić przed niespodziewanym atakiem ) ,"['ochronić', 'przed', 'niespodziewany', 'atak']",,7
8773,ubezpieczyć,"(1, 4)",czasownik przechodni dokonany (ndk. ubezpieczać),ubezpieczać  ( zabezpieczyć liną innego wspinacza ) ,"['zabezpieczyć', 'lina', 'inny', 'wspinacz']",,7
8774,ubezpieczyć,"(2, 1)",czasownik zwrotny dokonany ubezpieczyć się (ndk. ubezpieczać się),ubezpieczać się  (ubezpieczać (1.1)  siebie lub swoją własność ) ,"['siebie', 'lub', 'swój', 'własność']",,7
8775,ubezpieczyć,"(2, 2)",czasownik zwrotny dokonany ubezpieczyć się (ndk. ubezpieczać się),"ubezpieczać się  ( zabezpieczyć się przed wypadkiem ,  przywiązując się wspólną liną z innym wspinaczem ) ","['zabezpieczyć się', 'przed', 'wypadek', 'przywiązywać się', 'wspólny', 'lina', 'z', 'inny', 'wspinacz']",,13
8776,ubezwłasnowalnianie,"(1, 1)",rzeczownik,rzecz. odczas. od ubezwłasnowalniać ,[],['rzecz. odczas.'],3
8777,ubezwłasnowolnienie,"(1, 1)",rzeczownik,pozbawienie zdolności do czynności prawnych ;  zob. też ubezwłasnowolnienie w Wikipedii ,"['pozbawienie', 'zdolność', 'do', 'czynność', 'prawny']",,7
8778,ubiór,"(1, 1)",rzeczownik,"nakładane na ciało ;  to ,  co ma się na sobie ","['nakładać', 'na', 'ciało', 'to', 'co', 'mieć', 'się', 'na', 'sobie']",,11
8779,ubić,"(1, 1)",czasownik przechodni dokonany (ndk. ubijać),ubijać ,[],,1
8780,ubić,"(2, 1)",czasownik zwrotny dokonany ubić się (ndk. ubijać się),ubijać się ,[],,1
8781,ubiegłoroczny,"(1, 1)",przymiotnik,",  który wydarzył się w ubiegłym  ( poprzednim )  roku ","['który', 'wydarzyć się', 'w', 'ubiegły', 'poprzedni', 'rok']",,9
8782,ubiegłotygodniowy,"(1, 1)",przymiotnik,",  który odbył się / zdarzył się w ubiegłym  ( poprzednim )  tygodniu ","['który', 'odbyć się', 'zdarzyć się', 'w', 'ubiegły', 'poprzedni', 'tydzień']",,11
8783,ubiegłoweekendowy,"(1, 1)",przymiotnik relacyjny,",  który odbył się / zdarzył się w ubiegły  ( poprzedni )  weekend ","['który', 'odbyć się', 'zdarzyć się', 'w', 'ubiegły', 'poprzedni', 'weekend']",,11
8784,ubiegłowieczny,"(1, 1)",przymiotnik,do ubiegłego wieku ,"['do', 'ubiegły', 'wiek']",,3
8785,ubiegły,"(1, 1)",przymiotnik,",  miniony ,  poprzedni ,  ostatni ","['miniony', 'poprzedni', 'ostatni']",,6
8786,ubiegły,"(2, 1)",czasownik,ubiec ,['ubiec'],,1
8787,ubiegać,"(1, 1)",czasownik niedokonany (dk. ubiegnąć,coś wcześniej niż ktoś inny ,"['coś', 'wcześnie', 'niż', 'ktoś', 'inny']",,5
8788,ubiegać,"(1, 2)",czasownik niedokonany (dk. ubiegnąć,określony dystans biegiem ,"['określony', 'dystans', 'bieg']",,3
8789,ubiegać,"(2, 1)",czasownik zwrotny niedokonany ubiegać się,"do uzyskania czegoś ,  próbować coś uzyskać ","['do', 'uzyskanie', 'coś', 'próbować', 'coś', 'uzyskać']",,7
8790,ubiegać,"(2, 2)",czasownik zwrotny niedokonany ubiegać się,na skutek biegu ,"['na skutek', 'bieg']",,2
8791,ubieganie,"(1, 1)",rzeczownik,rzecz. odczas. od ubiegać ,[],['rzecz. odczas.'],3
8792,ubierać,"(1, 1)",czasownik przechodni niedokonany (dk. ubrać),",  wkładać ubranie lub obuwie ","['wkładać', 'ubranie', 'lub', 'obuwie']",,5
8793,ubierać,"(1, 2)",czasownik przechodni niedokonany (dk. ubrać),coś ,['coś'],,1
8794,ubierać,"(1, 3)",czasownik przechodni niedokonany (dk. ubrać),"lub rzad. odjąć ,  uszczknąć ,  zmniejszyć ilość zabierając jej część ","['odjąć', 'uszczknąć', 'zmniejszyć', 'ilość', 'zabierać', 'ona', 'część']",['rzad.'],11
8795,ubierać,"(2, 1)",czasownik zwrotny niedokonany ubierać się (dk. ubrać się),ubranie na swoje ciało ,"['ubranie', 'na', 'swój', 'ciało']",,4
8796,ubierać,"(2, 2)",czasownik zwrotny niedokonany ubierać się (dk. ubrać się),ubrania określonej marki ,"['ubranie', 'określony', 'marka']",,3
8797,ubieranie,"(1, 1)",rzeczownik,od ubierać ,[],,2
8798,ubijać,"(1, 1)",czasownik przechodni niedokonany (dk. ubić),zmieniać produkty płynne na gęstą masę poprzez energiczne mieszanie ,"['zmieniać', 'produkt', 'płynny', 'na', 'gęsty', 'masa', 'poprzez', 'energiczny', 'mieszanie']",,9
8799,ubijać,"(1, 2)",czasownik przechodni niedokonany (dk. ubić),"w coś ,  powodować mocniejsze powiązanie cząstek tego ,  zwiększać gładkość i twardość czego ","['w', 'coś', 'powodować', 'mocny', 'powiązanie', 'cząstka', 'to', 'zwiększać', 'gładkość', 'i', 'twardość', 'co']",,14
8800,ubijać,"(1, 3)",czasownik przechodni niedokonany (dk. ubić),powodować czyjąś śmierć ,"['powodować', 'czyjś', 'śmierć']",,3
8801,ubijać,"(2, 1)",czasownik zwrotny niedokonany ubijać się (dk. ubić się), ubijanym ,[],,1
8802,ubijanie,"(1, 1)",rzeczownik,od ubijać ,[],,2
8803,ubijarka,"(1, 1)",rzeczownik,do ubijania gruntu ,"['do', 'ubijanie', 'grunt']",,3
8804,ubikacja,"(1, 1)",rzeczownik,przeznaczone do załatwiania potrzeb fizjologicznych ;  zob. też ubikacja w Wikipedii ,"['przeznaczyć', 'do', 'załatwianie', 'potrzeba', 'fizjologiczny']",,7
8805,ubikacja,"(1, 2)",rzeczownik,przeznaczone do załatwiania potrzeb fizjologicznych ,"['przeznaczyć', 'do', 'załatwianie', 'potrzeba', 'fizjologiczny']",,5
8806,ubikacja,"(1, 3)",rzeczownik,dowolne pomieszczenie użytkowe ,"['dowolny', 'pomieszczenie', 'użytkowy']",,3
8807,ubikacja kucana,"(1, 1)",fraza rzeczownikowa,"ubikacji ,  w której brak muszli i wymagającej korzystania w pozycji kucznej ;  zob. też ubikacja kucana w Wikipedii ","['ubikacja', 'w', 'który', 'brak', 'muszla', 'i', 'wymagać', 'korzystać', 'w', 'pozycja', 'kuczny']",,14
8808,ubliżyć,"(1, 1)",czasownik przechodni dokonany (ndk. ubliżać),ubliżać ,[],,1
8809,ubożenie,"(1, 1)",rzeczownik,"się biedniejszym ,  bardziej ubogim ","['się', 'biedny', 'bardzo', 'ubogi']",,5
8810,ubożuchność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest ubożuchne ;  cecha tych ,  którzy są ubożuchni ","['cecha', 'to', 'co', 'być', 'ubożuchny', 'cecha', 'ci', 'który', 'być', 'ubożuchny']",['odprzym.'],14
8811,ubożuchny,"(1, 1)",przymiotnik,zdrobn. od :  ubogi ,['ubogi'],['zdrobn.'],4
8812,ubożutki,"(1, 1)",przymiotnik,od :  ubogi ,['ubogi'],,3
8813,ubocze,"(1, 1)",rzeczownik,"miejsce pozbawione ruchu i zgiełku ,  oddalone od skupisk ludzkich i szlaków komunikacyjnych ","['miejsce', 'pozbawić', 'ruch', 'i', 'zgiełk', 'oddalony', 'od', 'skupisko', 'ludzki', 'i', 'szlak', 'komunikacyjny']",,13
8814,uboczny,"(1, 1)",przymiotnik,przy okazji jakiegoś działania ,"['przy okazji', 'jakiś', 'działanie']",,3
8815,uboczny,"(1, 2)",przymiotnik,drugorzędne znaczenie ,"['drugorzędny', 'znaczenie']",,2
8816,uboga krewna,"(1, 1)",fraza rzeczownikowa,lekcew. forma żeńska od :  ubogi krewny ,['ubogi krewny'],['lekcew.'],5
8817,ubogi,"(1, 1)",przymiotnik,mało dóbr materialnych ,"['mało', 'dobro', 'materialny']",,3
8818,ubogi,"(1, 2)",przymiotnik,obfitujący w coś ,"['obfitować', 'w', 'coś']",,3
8819,ubogi,"(2, 1)",rzeczownik," uboga (1.1),  biedna ",['biedny'],,2
8820,ubogi jak mysz kościelna,"(1, 1)",fraza przymiotnikowa,fraz. bardzo ubogi ,"['bardzo', 'ubogi']",['fraz.'],3
8821,ubogi krewny,"(1, 1)",związek frazeologiczny,"gorsza wersja kogoś lub czegoś ,  podobna ,  lecz daleka od ideału ","['zły', 'wersja', 'ktoś', 'lub', 'coś', 'podobny', 'lecz', 'daleki', 'od', 'ideał']",,12
8822,ubogość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest ubogie ;  cecha tych ,  którzy są ubodzy ","['cecha', 'to', 'co', 'być', 'ubogi', 'cecha', 'ci', 'który', 'być', 'ubogi']",['odprzym.'],14
8823,ubogo,"(1, 1)",przysłówek,"sposób ubogi ,  biedny ","['sposób', 'ubogi', 'biedny']",,4
8824,ubolewać,"(1, 1)",czasownik niedokonany,"i wyrażać żal ,  niezadowolenie lub współczucie dla kogoś ","['i', 'wyrażać', 'żal', 'niezadowolenie', 'lub', 'współczucie', 'dla', 'ktoś']",,9
8825,Uborć,"(1, 1)",rzeczownik,"geogr. hydrol. rzeka na Białorusi i na Ukrainie na zachodnim Polesiu ,  prawy dopływ Prypeci ;  zob. też Uborć w Wikipedii ","['rzeka', 'na', 'Białoruś', 'i', 'na', 'Ukraina', 'na', 'zachodni', 'Polesie', 'prawy', 'dopływ', 'Prypeć']","['geogr.', 'hydrol.']",17
8826,ubrać,"(1, 1)",czasownik przechodni dokonany (ndk. ubierać),ubierać ,[],,1
8827,ubrać w słowa,"(1, 1)",fraza czasownikowa dokonana,jakąś myśl w mowie lub w piśmie ,"['jakiś', 'myśl', 'w', 'mowa', 'lub', 'w', 'pismo']",,7
8828,ubranie,"(1, 1)",rzeczownik,od ubrać ,[],,2
8829,ubranie,"(1, 2)",rzeczownik,",  co służy do okrycia ludzkiego ciała ","['co', 'służyć', 'do', 'okrywać', 'ludzki', 'ciało']",,7
8830,ubranie,"(1, 3)",rzeczownik,garnitur ,['garnitur'],,1
8831,ubraniowy,"(1, 1)",przymiotnik,"ubrań ,  związany z ubraniami ","['ubranie', 'związany', 'z', 'ubranie']",,5
8832,ubranko,"(1, 1)",rzeczownik,od: ubranie ,['ubranie'],,2
8833,ubranko,"(1, 2)",rzeczownik,"małych rozmiarów ,  często dla dzieci ","['mały', 'rozmiar', 'często', 'dla', 'dziecko']",,6
8834,ubrany,"(1, 1)",przymiotnik,odzież ,['odzież'],,1
8835,ubrany,"(2, 1)",czasownik,ims. przym. od ubrać ,['ubrać'],"['ims.', 'przym.']",4
8836,ubrudzić,"(1, 1)",czasownik dokonany,brudnym ,['brudny'],,1
8837,ubrudzić,"(2, 2)",czasownik zwrotny dokonany ubrudzić się, ubrudzonym (1.1) ,[],,1
8838,ubuntu,"(1, 1)",rzeczownik,filoz. subsaharyjska ideologia i system etyczny skupiający się na relacjach międzyludzkich i pomocy bliźniemu ;  zob. też ubuntu (filozofia) w Wikipedii ,"['subsaharyjski', 'ideologia', 'i', 'system', 'etyczny', 'skupiać się', 'na', 'relacja', 'międzyludzki', 'i', 'pomoc', 'bliźni']",['filoz.'],15
8839,Ubych,"(1, 1)",rzeczownik,"etn. przedstawiciel nie istniejącego już narodu ,  zamieszkującego w przeszłości obszar współczesnego Kraju Krasnodarskiego ","['przedstawiciel', 'nie-', 'istnieć', 'już', 'naród', 'zamieszkiwać', 'w', 'przeszłość', 'obszar', 'współczesny', 'Kraj Krasnodarski']",['etn.'],13
8840,ubychski,"(1, 1)",przymiotnik,do nie istniejącego już narodu Ubychów ,"['do', 'nie-', 'istnieć', 'już', 'naród', 'Ubych']",,6
8841,ubychski,"(2, 1)",rzeczownik,jęz. język  ubychski ,['język'],['jęz.'],3
8842,ubyski,"(1, 1)",przymiotnik,zob. ubychski ,[],['zob.'],2
8843,ubytek,"(1, 1)",rzeczownik,",  uszczerbek ,  różnica ilościowa pomiędzy stanem pierwotnym a aktualnym ","['uszczerbek', 'różnica', 'ilościowy', 'pomiędzy', 'stan', 'pierwotny', 'a', 'aktualny']",,10
8844,ubytek,"(1, 2)",rzeczownik,stomat. fragment zęba zaatakowany próchnicą ,"['fragment', 'ząb', 'zaatakować', 'próchnica']",['stomat.'],5
8845,ubywanie,"(1, 1)",rzeczownik,rzecz. odczas. od ubywać ,[],['rzecz. odczas.'],3
8846,ucałowanie,"(1, 1)",rzeczownik,rzecz. odczas. od ucałować ,[],['rzecz. odczas.'],3
8847,uchański,"(1, 1)",przymiotnik relacyjny,Uchań ,['Uchanie'],,1
8848,uchażor,"(1, 1)",rzeczownik,reg. białost. starający się o rękę panny ,"['starać się', 'o', 'ręka', 'panna']",['reg. białost.'],5
8849,ucha,"(1, 1)",rzeczownik,kulin. typowa dla kuchni rosyjskiej zupa rybna przyrządzana z kilku gatunków ryb słodkowodnych ,"['typowy', 'dla', 'kuchnia', 'rosyjski', 'zupa', 'rybny', 'przyrządzać', 'z', 'kilka', 'gatunek', 'ryba', 'słodkowodny']",['kulin.'],13
8850,ucha,"(2, 1)",rzeczownik,i B. lm od: ucho (w sensie uchwytu lub dziurki w igle) ,['ucho'],['B.'],6
8851,ucha,"(2, 2)",rzeczownik,lp od: ucho (we wszystkich znaczeniach) ,['ucho'],,4
8852,uchachany,"(1, 1)",przymiotnik,kimś w stanie ogromnej radości i promiennego uśmiechu ,"['ktoś', 'w', 'stan', 'ogromny', 'radość', 'i', 'promienny', 'uśmiech']",,8
8853,uchanianin,"(1, 1)",rzeczownik,Uchań ,['Uchanie'],,1
8854,uchanianka,"(1, 1)",rzeczownik,Uchań ,['Uchanie'],,1
8855,uchatka,"(1, 2)",rzeczownik,drapieżnik z rodzaju  (1.1) ,"['drapieżnik', 'z', 'rodzaj']",,4
8856,uchatka,"(2, 1)",rzeczownik,i B. lp od: uchatek ,['uchatek'],['B.'],5
8857,uchaty,"(1, 1)",przymiotnik,pot. o przedmiocie mający ucho lub ucha ,"['mieć', 'ucho', 'lub', 'ucho']",['pot.'],6
8858,uchaty,"(1, 2)",przymiotnik,mający długie uszy ,"['mieć', 'długi', 'ucho']",,3
8859,ucho,"(1, 1)",rzeczownik,,[],,0
8860,ucho,"(1, 2)",rzeczownik,anat. narząd słuchu ;  zob. też ucho w Wikipedii ,"['narząd', 'słuch']",['anat.'],5
8861,ucho,"(1, 3)",rzeczownik,"kosza ,  garnka ,  filiżanki lub siatki ","['kosz', 'garnek', 'filiżanka', 'lub', 'siatka']",,7
8862,ucho,"(1, 4)",rzeczownik,"dziurka w igle ,  przez którą przewleka się nić ","['dziurka', 'w', 'igła', 'przez', 'który', 'przewlekać', 'się', 'nić']",,9
8863,ucho,"(1, 5)",rzeczownik,na czapce opuszczane dla zasłonięcia  uszu (1.1) ,"['na', 'czapka', 'opuszczać', 'dla', 'zasłonięcie']",,6
8864,ucho,"(1, 6)",rzeczownik,"o kimś ,  kto donosi ","['o', 'ktoś', 'kto', 'donosić']",,5
8865,ucho,"(1, 7)",rzeczownik,w kształcie  ucha (1.1) lub (1.3) ,['w kształcie'],,2
8866,uchodźca,"(1, 1)",rzeczownik,",  która musiała opuścić swój kraj ze względu na wojnę ,  prześladowania lub klęski żywiołowe ;  zob. też uchodźca w Wikipedii ","['który', 'musieć', 'opuścić', 'swój', 'kraj', 'ze względu na', 'wojna', 'prześladowanie', 'lub', 'klęska żywiołowa']",,14
8867,uchodźczy,"(1, 1)",przymiotnik,uchodźcy i / lub uchodźstwa ,"['uchodźca', 'i', 'lub', 'uchodźstwo']",,5
8868,uchodźczyni,"(1, 1)",rzeczownik,uchodźca ,['uchodźca'],,1
8869,uchod,"(1, 1)",rzeczownik,"odwrót ,  ucieczka ","['odwrót', 'ucieczka']",,3
8870,uchod,"(1, 2)",rzeczownik,miejsce schronienia ,"['miejsce', 'schronienie']",,2
8871,uchod,"(1, 3)",rzeczownik,nadzór ,['nadzór'],,1
8872,uchodzenie,"(1, 1)",rzeczownik,rzecz. odczas. od uchodzić ,[],['rzecz. odczas.'],3
8873,uchodzić,"(1, 1)",czasownik nieprzechodni niedokonany (dk. ujść),"oddalać się ,  uciekać ","['oddalać się', 'uciekać']",,3
8874,uchodzić,"(1, 2)",czasownik nieprzechodni niedokonany (dk. ujść),"o cieku wodnym: mieć ujście ,  wpadać gdzieś ","['mieć', 'ujście', 'wpadać', 'gdzieś']",,6
8875,uchodzić,"(1, 3)",czasownik nieprzechodni niedokonany (dk. ujść),wydostawać się skądś ,"['wydostawać się', 'skądś']",,2
8876,uchodzić,"(1, 4)",czasownik nieprzechodni niedokonany (dk. ujść),"unikać negatywnych następstw ,  wydostawać się z opresji ","['unikać', 'negatywny', 'następstwo', 'wydostawać się', 'z', 'opresja']",,7
8877,uchodzić,"(1, 5)",czasownik nieprzechodni niedokonany (dk. ujść),uznawanym  /  uważanym za kogoś lub za coś ,"['uznawać', 'uważać', 'za', 'ktoś', 'lub', 'za', 'coś']",,8
8878,uchodzić,"(1, 6)",czasownik nieprzechodni niedokonany (dk. ujść),",  pasować ,  być dozwolonym ","['pasować', 'być', 'dozwolić']",,5
8879,ucho środkowe,"(1, 1)",fraza rzeczownikowa,"część ucha ,  w której znajdują się kosteczki słuchowe i trąbka Eustachiusza ;  zob. też ucho środkowe w Wikipedii ","['część', 'ucho', 'w', 'który', 'znajdować się', 'kosteczki słuchowe', 'i', 'trąbka Eustachiusza']",,11
8880,ucho igielne,"(1, 1)",fraza rzeczownikowa,kraw. wąski otworek w igle służący do nawlekania nici ,"['wąski', 'otworek', 'w', 'igła', 'służyć', 'do', 'nawlekanie', 'nić']",['kraw.'],9
8881,ucho wewnętrzne,"(1, 1)",fraza rzeczownikowa,część ucha mieszcząca receptory zmysłu słuchu i równowagi ;  zob. też ucho wewnętrzne w Wikipedii ,"['część', 'ucho', 'mieścić', 'receptor', 'zmysł', 'słuch', 'i', 'równowaga']",,10
8882,uchrona,"(1, 1)",rzeczownik,uczieczka ,['uczieczka'],,1
8883,Uchta,"(1, 1)",rzeczownik,geogr. miasto na północy Federacji Rosyjskiej w Republice Komi ;  zob. też Uchta w Wikipedii ,"['miasto', 'na', 'północ', 'Federacja Rosyjska', 'w', 'Republika Komi']",['geogr.'],9
8884,Uchta,"(1, 2)",rzeczownik,"rzeka w Republice Komi ,  lewy dopływ Iżmy ","['rzeka', 'w', 'Republika Komi', 'lewy', 'dopływ', 'Iżma']",,7
8885,uchwała,"(1, 1)",rzeczownik,"akt woli kolegialnego organu państwowego ,  samorządu lub organizacji ,  podejmowany z reguły na posiedzeniu tego gremium ,  po przeprowadzeniu głosowania ;  zob. też uchwała w Wikipedii ","['akt', 'wola', 'kolegialny', 'organ', 'państwowy', 'samorząd', 'lub', 'organizacja', 'podejmować', 'z', 'reguła', 'na', 'posiedzenie', 'ten', 'gremium', 'po', 'przeprowadzenie', 'głosowanie']",,23
8886,uchwałodawczy,"(1, 1)",przymiotnik,uchwały ,['uchwała'],,1
8887,uchwalać,"(1, 1)",czasownik przechodni niedokonany (dk. uchwalić),uchwałę ;  postanawiać coś w wyniku obrad zbiorowych ,"['uchwała', 'postanawiać', 'coś', 'w wyniku', 'obrady', 'zbiorowy']",,7
8888,uchwalanie,"(1, 1)",rzeczownik,rzecz. odczas. od uchwalać ,[],['rzecz. odczas.'],3
8889,uchwalić,"(1, 1)",czasownik przechodni dokonany (ndk. uchwalać),uchwalać ,[],,1
8890,uchwycik,"(1, 1)",rzeczownik,zdrobn. od uchwyt ,['uchwyt'],['zdrobn.'],3
8891,uchwyt,"(1, 1)",rzeczownik,przedmiotu służąca do chwytania go ręką ,"['przedmiot', 'służyć', 'do', 'chwytanie', 'on', 'ręka']",,6
8892,uchwyt,"(1, 2)",rzeczownik,część służąca do umocowania czegoś ,"['część', 'służyć', 'do', 'umocowanie', 'coś']",,5
8893,uchwyt,"(1, 3)",rzeczownik,,[],,0
8894,uchwytny,"(1, 1)",przymiotnik,"łatwo zrozumieć ,  zdefiniować ","['łatwo', 'zrozumieć', 'zdefiniować']",,4
8895,uchwytny,"(1, 2)",przymiotnik,uchwycić za pomocą zmysłów ,"['uchwycić', 'za pomocą', 'zmysł']",,3
8896,uchybienie,"(1, 1)",rzeczownik,zobowiązania ,['zobowiązanie'],,1
8897,uchybienie,"(1, 3)",rzeczownik,obrażające ,['obrażać'],,1
8898,uchybienie,"(1, 4)",rzeczownik,,[],,0
8899,uchylać,"(1, 1)",czasownik przechodni niedokonany (dk. uchylić),odsłaniać lub otwierać ,"['odsłaniać', 'lub', 'otwierać']",,3
8900,uchylać,"(1, 2)",czasownik przechodni niedokonany (dk. uchylić),nieznacznie położenie czegoś ,"['nieznacznie', 'położenie', 'coś']",,3
8901,uchylać,"(1, 3)",czasownik przechodni niedokonany (dk. uchylić),"czynić nieważnym ,  nie obowiązującym ","['czynić', 'nieważny', 'nie-', 'obowiązywać']",,5
8902,uchylać,"(2, 1)",czasownik zwrotny niedokonany uchylać się (dk. uchylić się),częściowo odsłanianym lub otwieranym ,"['częściowo', 'odsłaniać', 'lub', 'otwierać']",,4
8903,uchylać,"(2, 2)",czasownik zwrotny niedokonany uchylać się (dk. uchylić się),",  unikać czegoś ","['unikać', 'coś']",,3
8904,uchylać,"(2, 3)",czasownik zwrotny niedokonany uchylać się (dk. uchylić się),nie wykonywać czegoś ,"['nie', 'wykonywać', 'coś']",,3
