,Name,Sign,Type,Definition,Other_words,Indexes,No_words
7265,podwójne tiret,"(1, 1)",fraza rzeczownikowa,praw. najmniejsza jednostka redakcyjna tekstu prawnego ;  zob. też tiret w Wikipedii ,"['mały', 'jednostka', 'redakcyjny', 'tekst', 'prawny']",['praw.'],8
7266,podwójnie,"(1, 1)",przysłówek sposobu[1],razy tyle ,"['raz', 'tyle']",,2
7267,podwójnie,"(1, 2)",przysłówek sposobu[1],"dwoma różnymi ,  względami ,  z dwóch różnych względów ","['dwa', 'różny', 'wzgląd', 'z', 'dwa', 'różny', 'wzgląd']",,9
7268,podwójność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest podwójne ","['cecha', 'to', 'co', 'być', 'podwójny']",['odprzym.'],7
7269,podwójny,"(1, 1)",przymiotnik[1],z dwóch jednakowych lub podobnych części ,"['z', 'dwa', 'jednakowy', 'lub', 'podobny', 'część']",,6
7270,podwójny,"(1, 2)",przymiotnik[1],"razy większy ,  z dwa razy większą liczbą czegoś ","['raz', 'większy', 'z', 'dwa', 'razy', 'większy', 'liczba', 'coś']",,9
7271,podwójny podbródek,"(1, 1)",fraza rzeczownikowa,"tłuszczu zbierające się na szyi ,  poniżej właściwego podbródka człowieka ,  które formując się tworzą wypukłość przypominajacą podbródek ","['tłuszcz', 'zbierać się', 'na', 'szyja', 'poniżej', 'właściwy', 'podbródek', 'człowiek', 'który', 'formować się', 'tworzyć', 'wypukłość', 'przypominać', 'podbródek']",,16
7272,podwójny standard,"(1, 1)",fraza rzeczownikowa,stosowanie odmiennych zasad w podobnych do siebie sytuacjach ,"['stosowanie', 'odmienny', 'zasada', 'w', 'podobny', 'do', 'siebie', 'sytuacja']",,8
7273,podwórko,"(1, 1)",rzeczownik,przydomowa ogrodzona lub otoczona zabudowaniami ,"['przydomowy', 'ogrodzić', 'lub', 'otoczyć', 'zabudowanie']",,5
7274,podwórkowy,"(1, 1)",przymiotnik,z podwórkiem ,"['z', 'podwórko']",,2
7275,podwórze,"(1, 1)",rzeczownik,"obok domu ,  najczęściej otoczony ogrodzeniem i zabudowaniami ","['obok', 'dom', 'często', 'otoczyć', 'ogrodzenie', 'i', 'zabudowanie']",,8
7276,podwórzowy,"(1, 1)",przymiotnik relacyjny,"z podwórzem ,  dotyczący podwórza ","['z', 'podwórze', 'dotyczyć', 'podwórze']",,5
7277,podwładność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest podwładne ;  cecha tych ,  którzy są podwładni ","['cecha', 'to', 'co', 'być', 'podwładny', 'cecha', 'ci', 'który', 'być', 'podwładny']",['odprzym.'],14
7278,podwładny,"(1, 1)",przymiotnik,"komuś ,  pozostający pod czyjąś władzą ","['ktoś', 'pozostać', 'pod', 'czyjś', 'władza']",,6
7279,podwładny,"(2, 1)",rzeczownik,"podległa komuś ,  czyjś pracownik ","['podlegać', 'ktoś', 'czyjś', 'pracownik']",,5
7280,podwładny,"(2, 2)",rzeczownik,",  która urodziła się lub osiadła na obszarze władzy danego władcy ","['który', 'urodzić się', 'lub', 'osiąść', 'na', 'obszar', 'władza', 'dany', 'władca']",,10
7281,podwłocławski,"(1, 1)",przymiotnik relacyjny,lub odbywający się pod Włocławkiem ,"['lub', 'odbywać się', 'pod', 'Włocławek']",,4
7282,podwałbrzyski,"(1, 1)",przymiotnik relacyjny,lub odbywający się pod Wałbrzychem ,"['lub', 'odbywać się', 'pod', 'Wałbrzych']",,4
7283,podważać,"(1, 1)",czasownik przechodni niedokonany (dk. podważyć),"coś ,  działając na to od spodu ","['coś', 'działać', 'na', 'to', 'od', 'spód']",,7
7284,podważać,"(1, 2)",czasownik przechodni niedokonany (dk. podważyć),wagę ;  osłabiać znaczenie ;  poddawać w wątpliwość ,"['waga', 'osłabiać', 'znaczenie', 'poddawać', 'w', 'wątpliwość']",,8
7285,podważalność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest podważalne ","['cecha', 'to', 'co', 'być', 'podważalny']",['odprzym.'],7
7286,podważanie,"(1, 1)",rzeczownik,rzecz. odczas. od podważać ,[],['rzecz. odczas.'],3
7287,podważyć,"(1, 1)",czasownik przechodni dokonany (ndk. podważać),"coś ,  działając na to od spodu ","['coś', 'działać', 'na', 'to', 'od', 'spód']",,7
7288,podważyć,"(1, 2)",czasownik przechodni dokonany (ndk. podważać),wagę ;  osłabić znaczenie ;  podać w wątpliwość ,"['waga', 'osłabić', 'znaczenie', 'podać', 'w', 'wątpliwość']",,8
7289,podwadowicki,"(1, 1)",przymiotnik relacyjny,",  odbywający się pod Wadowicami ","['odbywać się', 'pod', 'Wadowice']",,4
7290,podwajać,"(1, 1)",czasownik przechodni niedokonany (dk. podwoić),dwukrotnie ,['dwukrotnie'],,1
7291,podwajać,"(2, 1)",czasownik zwrotny niedokonany podwajać się (dk. podwoić się),dwukrotnie ,['dwukrotnie'],,1
7292,podwajanie,"(1, 1)",rzeczownik,czegoś dwukrotnie ,"['coś', 'dwukrotnie']",,2
7293,podwajanie,"(1, 2)",rzeczownik,intensywności czegoś ,"['intensywność', 'coś']",,2
7294,podwalać się,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),"podrywać kogoś ,  zabiegać o względy osoby płci przeciwnej ,  zwykle w niezbyt subtelny sposób ","['podrywać', 'ktoś', 'zabiegać', 'o', 'względy', 'osoba', 'płeć', 'przeciwny', 'zwykle', 'w', 'niezbyt', 'subtelny', 'sposób']",,15
7295,podwalanie,"(1, 1)",rzeczownik,rzecz. odczas. od podwalać ,[],['rzecz. odczas.'],3
7296,podwale,"(1, 1)",rzeczownik,"hist. miejsce ,  przestrzeń za wałem lub blisko wału obronnego ","['miejsce', 'przestrzeń', 'za', 'wał', 'lub', 'blisko', 'wał', 'obronny']",['hist.'],10
7297,podwalina,"(1, 1)",rzeczownik,bud. najniższej położona belka na której opiera się konstrukcja ściany zob. też podwalina w Wikipedii ,"['nisko', 'położyć', 'belka', 'na', 'który', 'opierać się', 'konstrukcja', 'ściana']",['bud.'],10
7298,podwalina,"(1, 2)",rzeczownik,"podstawa ,  fundament ","['podstawa', 'fundament']",,3
7299,podwarszawski,"(1, 1)",przymiotnik relacyjny,pod Warszawą ,"['pod', 'Warszawa']",,2
7300,podwaszyngtoński,"(1, 1)",przymiotnik relacyjny,lub odbywający się pod Waszyngtonem ,"['lub', 'odbywać się', 'pod', 'Waszyngton']",,4
7301,podwawelska,"(1, 1)",rzeczownik,spoż. kulin. rodzaj kiełbasy z mięsa wieprzowego ,"['rodzaj', 'kiełbasa', 'z', 'mięso', 'wieprzowy']","['spoż.', 'kulin.']",7
7302,podwawelska,"(2, 1)",przymiotnik,lp od: podwawelski ,['podwawelski'],,3
7303,podwawelski,"(1, 1)",przymiotnik relacyjny,",  odbywający się pod Wawelem ","['odbywać się', 'pod', 'Wawel']",,4
7304,podwawelski gród,"(1, 1)",rzeczownik,peryfr. Kraków ,['Kraków'],['peryfr.'],2
7305,podwełnowiecki,"(1, 1)",przymiotnik relacyjny,lub odbywający się pod Wełnowcem ,"['lub', 'odbywać się', 'pod', 'Wełnowiec']",,4
7306,podwiązać,"(1, 1)",czasownik przechodni dokonany (ndk. podwiązywać),"wiążąc coś od dołu ,  podciągnąć do góry tak ,  żeby nie opadło  /  wypadło ","['wiązać', 'coś', 'od', 'dół', 'podciągnąć', 'do', 'góra', 'tak', 'żeby', 'nie', 'opaść', 'wypaść']",,15
7307,podwiązać,"(1, 2)",czasownik przechodni dokonany (ndk. podwiązywać),"związać przecięte ,  np. podczas zabiegu ,  naczynia krwionośne ,  nasieniowody lub jajowody w celu zatamowania krwawienia lub przepływu wydzieliny ","['związać', 'przeciąć', 'np.', 'podczas', 'zabieg', 'naczynie', 'krwionośny', 'nasieniowód', 'lub', 'jajowód', 'w celu', 'zatamowanie', 'krwawienie', 'lub', 'przepływ', 'wydzielina']",['np.'],19
7308,podwiązać,"(2, 1)",czasownik zwrotny dokonany podwiązać się (ndk. podwiązywać się),poddać się zabiegowi podwiązania nasieniowodów lub jajowodów ,"['poddać się', 'zabieg', 'podwiązanie', 'nasieniowód', 'lub', 'jajowód']",,6
7309,podwiązanie,"(1, 1)",rzeczownik,od podwiązać ,[],,2
7310,podwiązka,"(1, 1)",rzeczownik,"lub taśma elastyczna podtrzymująca pończochę ,  skarpetkę ;  zob. też podwiązka w Wikipedii ","['lub', 'taśma', 'elastyczny', 'podtrzymywać', 'pończocha', 'skarpetka']",,9
7311,podwiązywać,"(1, 1)",czasownik przechodni niedokonany (dk. podwiązać),zob. podwiązać  ( np. rośliny ) ,"['np.', 'roślina']","['zob.', 'np.']",6
7312,podwiązywać,"(1, 2)",czasownik przechodni niedokonany (dk. podwiązać),zob. podwiązać  ( np. jajowody ) ,"['np.', 'jajowód']","['zob.', 'np.']",6
7313,podwiązywać,"(2, 1)",czasownik zwrotny niedokonany podwiązywać się (dk. podwiązać się),zob. podwiązać się ,[],['zob.'],2
7314,podwiązywanie,"(1, 1)",rzeczownik,od podwiązywać ,[],,2
7315,podwiczka,"(1, 1)",rzeczownik,zdrobn.  od:  podwika ,['podwika'],['zdrobn.'],3
7316,podwieczorek,"(1, 1)",rzeczownik,między obiadem a kolacją ,"['między', 'obiad', 'a', 'kolacja']",,4
7317,podwieczorkować,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),"jeść podwieczorek ,  uczestniczyć w podwieczorku ","['jeść', 'podwieczorek', 'uczestniczyć', 'w', 'podwieczorek']",,6
7318,podwieczorny,"(1, 1)",przymiotnik,"pod wieczór ,  związany z późnym popołudniem ","['pod wieczór', 'związany', 'z', 'późny', 'popołudnie']",,6
7319,podwiedeński,"(1, 1)",przymiotnik relacyjny,pod Wiedniem ,"['pod', 'Wiedeń']",,2
7320,podwieszanie,"(1, 1)",rzeczownik,rzecz. odczas. od podwieszać ,[],['rzecz. odczas.'],3
7321,podwijać,"(1, 1)",czasownik,coś  -  zawijać część materiału  /  rzeczy do  /  za krawędź ,"['coś', 'zawijać', 'część', 'materiał', 'rzecz', 'do', 'za', 'krawędź']",,11
7322,podwijanie,"(1, 1)",rzeczownik,od podwijać ,[],,2
7323,podwijka,"(1, 1)",rzeczownik,podwika ;  zob. też podwika w Wikipedii ,['podwika'],,3
7324,podwijka,"(1, 2)",rzeczownik,spódnica kobieca fałdowana ,"['spódnica', 'kobiecy', 'fałdowany']",,3
7325,podwika,"(1, 1)",rzeczownik,"element stroju kobiecego ,  duża chusta z białego płótna ,  zasłaniająca szyję i boki twarzy ;  zob. też podwika w Wikipedii ","['element', 'strój', 'kobiecy', 'duży', 'chusta', 'z', 'biały', 'płótno', 'zasłaniać', 'szyja', 'i', 'bok', 'twarz']",,17
7326,podwika,"(1, 2)",rzeczownik,przen. zamężna kobieta ,"['zamężna', 'kobieta']",['przen.'],3
7327,podwileński,"(1, 1)",przymiotnik relacyjny,pod Wilnem ,"['pod', 'Wilno']",,2
7328,podwileński,"(2, 1)",przymiotnik jakościowy,dla terenów pod Wilnem ,"['dla', 'teren', 'pod', 'Wilno']",,4
7329,Podwilk,"(1, 1)",rzeczownik,"geogr. wieś w Polsce w województwie małopolskim ,  w gminie Jabłonka ;  zob. też Podwilk w Wikipedii ","['wieś', 'w', 'Polska', 'w', 'województwo małopolskie', 'w', 'gmina', 'Jabłonka']",['geogr.'],12
7330,podwinąć,"(1, 1)",czasownik przechodni,podwijać ,[],,1
7331,podwinięcie,"(1, 1)",rzeczownik,rzecz. odczas. od podwinąć ,[],['rzecz. odczas.'],3
7332,podwitosławski,"(1, 1)",przymiotnik relacyjny,lub odbywający się pod Witosławiem ,"['lub', 'odbywać się', 'pod', 'Witosław']",,4
7333,podwoda,"(1, 1)",rzeczownik,"hist. obowiązek prawny dostarczenia koni wierzchowych albo zaprzęgu konnego na rzecz administracji państwowej ,  wojska lub dworu ;  zob. też podwoda w Wikipedii ","['obowiązek', 'prawny', 'dostarczenie', 'koń', 'wierzchowy', 'albo', 'zaprzęg', 'konny', 'na rzecz', 'administracja', 'państwowy', 'wojsko', 'lub', 'dwór']",['hist.'],18
7334,podwoda,"(1, 2)",rzeczownik,miejsce udzielania  podwodów (1.1) ,"['miejsce', 'udzielenie']",,3
7335,podwodny,"(1, 1)",przymiotnik relacyjny,"pod powierzchnią wody ;  odbywający się pod wodą ,  w całkowitym zanurzeniu ","['pod', 'powierzchnia', 'woda', 'odbywać się', 'pod wodą', 'w', 'całkowity', 'zanurzenie']",,10
7336,podwodzie,"(1, 1)",rzeczownik,"żegl. część kadłuba statku wodnego ,  znajdująca się poniżej lini wodnej ","['część', 'kadłub', 'statek', 'wodny', 'znajdować się', 'poniżej', 'linia wodna']",['żegl.'],9
7337,podwoić,"(1, 1)",czasownik przechodni dokonany (ndk. podwajać),dwukrotnie lub znacznie ,"['dwukrotnie', 'lub', 'znacznie']",,3
7338,podwoić,"(2, 1)",czasownik zwrotny dokonany podwoić się (ndk. podwajać się),dwukrotnie ,['dwukrotnie'],,1
7339,podworowe,"(1, 1)",rzeczownik,w dawnej Polsce :  podatek płacony od każdego dworu ;  zob. też podworowe w Wikipedii ,"['w', 'dawny', 'Polska', 'podatek', 'płacić', 'od', 'każdy', 'dwór']",,11
7340,podworzec,"(1, 1)",rzeczownik,",  duże podwórze ","['duży', 'podwórze']",,3
7341,podworzec,"(1, 2)",rzeczownik,,[],,0
7342,podworzec,"(1, 3)",rzeczownik,,[],,0
7343,podwozie,"(1, 1)",rzeczownik,dolna część pojazdu z układem jezdnym i kierowniczym ;  zob. też podwozie (motoryzacja) w Wikipedii ,"['dolny', 'część', 'pojazd', 'z', 'układ', 'jezdny', 'i', 'kierowniczy']",,10
7344,podwozie,"(1, 2)",rzeczownik,dolna część samolotu umożliwiająca jego postój oraz toczenie się po ziemi ;  zob. też podwozie (lotnictwo) w Wikipedii ,"['dolny', 'część', 'samolot', 'umożliwiać', 'on', 'postój', 'oraz', 'toczenie', 'się', 'po', 'ziemia']",,13
7345,podwrocławski,"(1, 1)",przymiotnik relacyjny,",  odbywający się pod Wrocławiem ","['odbywać się', 'pod', 'Wrocław']",,4
7346,podwyżka,"(1, 1)",rzeczownik,wysokości uposażenia ,"['wysokość', 'uposażenie']",,2
7347,podwyżka,"(1, 2)",rzeczownik,"się ceny ,  kosztu ","['być', 'cena', 'koszt']",,4
7348,podwyżka,"(1, 3)",rzeczownik,",  o którą zostało podwyższone uposażenie ","['o', 'który', 'zostać', 'podwyższyć', 'uposażenie']",,6
7349,podwyższać,"(1, 1)",czasownik przechodni niedokonany (dk. podwyższyć),",  że coś jest wyższe ,  zwiększać wysokość ","['że', 'coś', 'być', 'wysoki', 'zwiększać', 'wysokość']",,8
7350,podwyższać,"(1, 2)",czasownik przechodni niedokonany (dk. podwyższyć),"powiększenie w liczbie ,  osiągać większe nasilenie ","['powiększenie', 'w', 'liczba', 'osiągać', 'większy', 'nasilenie']",,7
7351,podwyższać,"(1, 3)",czasownik przechodni niedokonany (dk. podwyższyć),intensywność czegoś ,"['intensywność', 'coś']",,2
7352,podwyższać,"(1, 4)",czasownik przechodni niedokonany (dk. podwyższyć),wydawać dźwięk wyższy od poprzedniego ,"['wydawać', 'dźwięk', 'wysoki', 'od', 'poprzedni']",,5
7353,podwyższać,"(1, 5)",czasownik przechodni niedokonany (dk. podwyższyć),"nadawać wyższą godność ,  stopień w hierarchii ","['nadawać', 'wysoki', 'godność', 'stopień', 'w', 'hierarchia']",,7
7354,podwyższać,"(2, 1)",czasownik zwrotny niedokonany podwyższać się (dk. podwyższyć się),"wysokość siebie samego ,  stawać się wyższym ","['wysokość', 'siebie', 'sam', 'stawać się', 'wysoki']",,6
7355,podwyższać,"(2, 2)",czasownik zwrotny niedokonany podwyższać się (dk. podwyższyć się),"zwiększeniu pod względem wartości ,  liczby ,  wielkości itp. ","['zwiększenie', 'pod względem', 'wartość', 'liczba', 'wielkość']",['itp.'],8
7356,podwyższać,"(2, 3)",czasownik zwrotny niedokonany podwyższać się (dk. podwyższyć się),zwiększeniu pod względem intensywności ,"['zwiększenie', 'pod względem', 'intensywność']",,3
7357,podwyższać,"(2, 4)",czasownik zwrotny niedokonany podwyższać się (dk. podwyższyć się),ulegać zwiększeniu pod względem wysokości dźwięku ,"['ulegać', 'zwiększenie', 'pod względem', 'wysokość', 'dźwięk']",,5
7358,podwyższanie,"(1, 1)",rzeczownik,od podwyższać ,[],,2
7359,podwyższenie,"(1, 1)",rzeczownik,podwyższone ,['podwyższony'],,1
7360,podwyższenie,"(1, 2)",rzeczownik,"wyższym ,  większym ,  obfitszym ,  intensywniejszym ","['wysoki', 'duży', 'obfity', 'intensywny']",,7
7361,podwyższyć,"(1, 1)",czasownik przechodni dokonany (ndk. podwyższać),podwyższać ,[],,1
7362,podwykonawca,"(1, 1)",rzeczownik,lub osoba wykonująca pracę na zlecenie głównego wykonawcy ,"['lub', 'osoba', 'wykonywać', 'praca', 'na', 'zlecenie', 'główny', 'wykonawca']",,8
7363,podyżurowanie,"(1, 1)",rzeczownik,rzecz. odczas. od podyżurować ,[],['rzecz. odczas.'],3
7364,podyktować,"(1, 1)",czasownik przechodni dokonany (ndk. dyktować),"lub powiedzieć tekst osobie ,  która ma go zapisać ","['lub', 'powiedzieć', 'tekst', 'osoba', 'który', 'mieć', 'on', 'zapisać']",,9
7365,podyktować,"(1, 2)",czasownik przechodni dokonany (ndk. dyktować),kogoś do przyjęcia czegoś ,"['ktoś', 'do', 'przyjęcie', 'coś']",,4
7366,podyktować,"(1, 3)",czasownik przechodni dokonany (ndk. dyktować),:  kierować postępowaniem ,"['kierować', 'postępowanie']",,3
7367,podymne,"(1, 1)",rzeczownik,w dawnej Polsce :  podatek płacony od budynku mieszkalnego ;  zob. też podymne w Wikipedii ,"['w', 'dawny', 'Polska', 'podatek', 'płacić', 'od', 'budynek', 'mieszkalny']",,11
7368,podyplomowy,"(1, 1)",przymiotnik,po uzyskaniu dyplomu ,"['po', 'uzyskanie', 'dyplom']",,3
7369,podyskutowanie,"(1, 1)",rzeczownik,jakiegoś czasu na dyskusji ,"['jakiś', 'czas', 'na', 'dyskusja']",,4
7370,podzałęski,"(1, 1)",przymiotnik relacyjny,pod Załężem ,"['pod', 'Załęże']",,2
7371,podzabrzański,"(1, 1)",przymiotnik relacyjny,pod Zabrzem ,"['pod', 'Zabrze']",,2
7372,podzamojski,"(1, 1)",przymiotnik relacyjny,pod Zamościem ,"['pod', 'Zamość']",,2
7373,podzbiór,"(1, 1)",rzeczownik,w obrębie innego  zbioru ,"['w obrębie', 'inny']",,3
7374,podzespół,"(1, 1)",rzeczownik,techn. części  z montowane ze  sobą ,"['część', 'montowany', 'z']",['techn.'],6
7375,podzespół,"(1, 2)",rzeczownik,,[],,0
7376,podzięka,"(1, 1)",rzeczownik,podn. podziękowanie ,['podziękowanie'],['podn.'],2
7377,podziękować,"(1, 1)",czasownik dokonany,"wdzięczność za coś ,  co się otrzymało ","['wdzięczność', 'za', 'coś', 'co', 'się', 'otrzymać']",,7
7378,podziękować,"(1, 2)",czasownik dokonany,iron. uprzejmie komuś odmówić ,"['uprzejmie', 'ktoś', 'odmówić']",['iron.'],4
7379,podziękował,"(1, 1)",zwrot grzecznościowy,przest. dziękuję ,['dziękuję'],['przest.'],2
7380,podziękował,"(2, 1)",czasownik,podziękować ,['podziękować'],,1
7381,podziękowanie,"(1, 1)",rzeczownik,od podziękować ,[],,2
7382,podziękowanie,"(1, 2)",rzeczownik,bądź materialny dowód złożenia wyrazów wdzięczności ,"['bądź', 'materialny', 'dowód', 'złożyć', 'wyraz', 'wdzięczność']",,6
7383,podziać,"(1, 1)",czasownik nieprzechodni dokonany (ndk. podziewać),podziewać ,[],,1
7384,podziać,"(2, 1)",czasownik zwrotny dokonany podziać się (ndk. podziewać się),podziewać się ,[],,1
7385,podział,"(1, 1)",rzeczownik,czegoś na dwie lub więcej części ,"['coś', 'na', 'dwa', 'lub', 'dużo', 'część']",,6
7386,podział,"(1, 2)",rzeczownik,"dwóch lub więcej różnych grup ,  stref czegoś w obrębie czegoś ","['dwa', 'lub', 'dużo', 'różny', 'grupa', 'strefa', 'coś', 'w', 'obręb', 'coś']",,11
7387,podział,"(1, 3)",rzeczownik,"jeden ze sposobów rozmnażania bezpłciowego ,  w którym komórka macierzysta dzieli się na dwie lub więcej komórek potomnych ;  zob. też podział komórki w Wikipedii ","['1', 'ze', 'sposób', 'rozmnażanie', 'bezpłciowy', 'w', 'który', 'komórka macierzysta', 'dzielić się', 'na', '2', 'lub', 'więcej', 'komórka potomna']",,17
7388,podział,"(2, 1)",czasownik,os. m lp przesz. od: podziać ,['podziać'],"['os.', 'przesz.']",6
7389,podziałeczka,"(1, 1)",rzeczownik,zdrobn. od: podziałka ,['podziałka'],['zdrobn.'],3
7390,podziałka,"(1, 1)",rzeczownik,metrol. sposób oznakowania skali urządzenia lub przyrządu pomiarowego ,"['sposób', 'oznakowanie', 'skala', 'urządzenie', 'lub', 'przyrząd', 'pomiarowy']",['metrol.'],8
7391,podziałka,"(1, 2)",rzeczownik,ułamek opisujący skalę mapy ,"['ułamek', 'opisywać', 'skala', 'mapa']",,4
7392,podziałka,"(1, 3)",rzeczownik,pewna stała odległość między powtarzającymi się elementami urządzenia technicznego ,"['pewien', 'stały', 'odległość', 'między', 'powtarzać się', 'element', 'urządzenie', 'techniczny']",,8
7393,podziałkować,"(1, 1)",czasownik,podzielić ,['podzielić'],,1
7394,podziałkowanie,"(1, 1)",rzeczownik,rzecz. odczas. od podziałkować ,[],['rzecz. odczas.'],3
7395,podziabanie,"(1, 1)",rzeczownik,rzecz. odczas. od podziabać ,[],['rzecz. odczas.'],3
7396,podzianie,"(1, 1)",rzeczownik,rzecz. odczas. od podziać ,[],['rzecz. odczas.'],3
7397,podzielać,"(1, 1)",czasownik przechodni niedokonany (dk. podzielić),te same przekonania ,"['ten sam', 'przekonanie']",,2
7398,podzielać,"(1, 2)",czasownik przechodni niedokonany (dk. podzielić),wspólnie ;  brać wspólnie w czymś udział ,"['wspólnie', 'brać', 'wspólnie', 'w', 'coś', 'udział']",,7
7399,podzielać,"(1, 3)",czasownik przechodni niedokonany (dk. podzielić),rozbijać na części ,"['rozbijać', 'na', 'część']",,3
7400,podzielać,"(2, 1)",czasownik zwrotny niedokonany podzielać się (dk. podzielić się),dzielić się z kimś ,"['dzielić się', 'z', 'ktoś']",,3
7401,podzielanie,"(1, 1)",rzeczownik,rzecz. odczas. od podzielać ,[],['rzecz. odczas.'],3
7402,podzielenie,"(1, 1)",rzeczownik,od podzielić ,[],,2
7403,podzielić,"(1, 1)",czasownik przechodni dokonany,aspekt dokonany od: dzielić ,[],,2
7404,podzielić,"(1, 2)",czasownik przechodni dokonany,"podziału ,  wyróżnić część z jednej całości ","['podział', 'wyróżnić', 'część', 'z', 'jeden', 'całość']",,7
7405,podzielić,"(1, 3)",czasownik przechodni dokonany,"wyznaczyć iloraz ,  stosunek dwóch wielkości ,  funkcji itp. ","['wyznaczyć', 'iloraz', 'stosunek', 'dwa', 'wielkość', 'funkcja', 'itp.']",['itp.'],9
7406,podzielić przez,"(1, 1)",spójnik[1],,[],,0
7407,podzielnica,"(1, 1)",rzeczownik,techn. masz. przyrząd umożliwiający podział kąta pełnego lub okręgu koła na dowolną liczbę części równych części i obrót przedmiotu o pewien określony kąt ;  stosowany przy skrawaniu metali ;  zob. też podzielnica w Wikipedii ,"['przyrząd', 'umożliwiać', 'podział', 'kąt pełny', 'lub', 'okrąg', 'koło', 'na', 'dowolny', 'liczba', 'część', 'równy', 'część', 'i', 'obrót', 'przedmiot', 'o', 'pewien', 'określony', 'kąt', 'stosować', 'przy', 'skrawanie', 'metal']","['techn.', 'masz.']",29
7408,podzielny,"(1, 1)",przymiotnik,podzielić ,['podzielić'],,1
7409,podzielny,"(1, 2)",przymiotnik,"mat. taki ,  który daje się podzielić bez reszty przez konkretną liczbę ","['taki', 'który', 'dawać', 'się', 'podzielić', 'bez', 'reszta', 'przez', 'konkretny', 'liczba']",['mat.'],12
7410,podzielny,"(1, 3)",przymiotnik,się skupić na wielu sprawach jednocześnie ,"['się', 'skupić', 'na', 'wiele', 'sprawa', 'jednocześnie']",,6
7411,podzielonogórski,"(1, 1)",przymiotnik relacyjny,Zieloną Górą ,['Zielona Góra'],,1
7412,podzielony,"(1, 1)",przymiotnik,",  na którym dokonano podziału ,  rozbito na kilka części ","['na', 'który', 'dokonać', 'podział', 'rozbić', 'na', 'kilka', 'część']",,10
7413,podziemie,"(1, 1)",rzeczownik,budowli z pomieszczeniami znajdującymi się poniżej poziomu gruntu ,"['budowla', 'z', 'pomieszczenie', 'znajdować się', 'poniżej', 'poziom', 'grunt']",,7
7414,podziemie,"(1, 2)",rzeczownik,"zbrojna lub polityczna organizacja działająca w ukryciu ,  przeciw urzędującej władzy ","['zbrojny', 'lub', 'polityczny', 'organizacja', 'działać', 'w', 'ukrycie', 'przeciw', 'urzędować', 'władza']",,11
7415,podziemiec,"(1, 1)",rzeczownik,"daw. koniec jesieni ,  późna jesień ","['koniec', 'jesień', 'późny', 'jesień']",['daw.'],6
7416,podziemie aborcyjne,"(1, 1)",związek frazeologiczny,środowisko związane z nielegalnym przeprowadzaniem zabiegów usuwania ciąży ,"['środowisko', 'związać', 'z', 'nielegalny', 'przeprowadzanie', 'zabieg', 'usuwanie', 'ciąża']",,8
7417,podziemny,"(1, 1)",przymiotnik,pod powierzchnią ziemi ,"['pod', 'powierzchnia', 'ziemia']",,3
7418,podziemny,"(1, 2)",przymiotnik,"konspiracyjny ,  nieoficjalny ,  tajny ","['konspiracyjny', 'nieoficjalny', 'tajny']",,5
7419,podziewać,"(1, 1)",czasownik nieprzechodni niedokonany (dk. podziać),coś nie pamiętając w jakim miejscu ;  zgubić coś ,"['coś', 'nie', 'pamiętać', 'w', 'jaki', 'miejsce', 'zgubić', 'coś']",,9
7420,podziewać,"(2, 1)",czasownik zwrotny niedokonany podziewać się (dk. podziać się),w nieznanym innym miejscu ;  pójść nie wiadomo dokąd ,"['w', 'nieznany', 'inny', 'miejsce', 'pójść', 'nie', 'wiedzieć', 'dokąd']",,9
7421,podziewać,"(2, 2)",czasownik zwrotny niedokonany podziewać się (dk. podziać się),,[],,0
7422,podziewanie,"(1, 1)",rzeczownik,od podziewać ,[],,2
7423,podzimiec,"(1, 1)",rzeczownik,"daw. koniec jesieni ,  późna jesień ","['koniec', 'jesień', 'późny', 'jesień']",['daw.'],6
7424,podziobanie,"(1, 1)",rzeczownik,rzecz. odczas. od podziobać ,[],['rzecz. odczas.'],3
7425,podziurkowanie,"(1, 1)",rzeczownik,rzecz. odczas. od podziurkować ,[],['rzecz. odczas.'],3
7426,podziw,"(1, 1)",rzeczownik,"połączone z uznaniem ,  zachwytem ","['połączyć', 'z', 'uznanie', 'zachwyt']",,5
7427,podziwać,"(1, 1)",czasownik niedokonany,gw. (Śląsk Cieszyński) patrzeć ,['patrzeć'],['gw.'],3
7428,podziwiać,"(1, 1)",czasownik przechodni niedokonany (dk. brak),podziwem ,['podziw'],,1
7429,podziwiać,"(1, 2)",czasownik przechodni niedokonany (dk. brak),"z aprobatą ,  zachwytem ","['z', 'aprobata', 'zachwyt']",,4
7430,podziwianie,"(1, 1)",rzeczownik,od podziwiać ,[],,2
7431,podzlecanie,"(1, 1)",rzeczownik,rzecz. odczas. od podzlecać ,[],['rzecz. odczas.'],3
7432,podzlewozmywakowy,"(1, 1)",przymiotnik,pod zlewozmywakiem ,"['pod', 'zlewozmywak']",,2
7433,podzwonne,"(1, 1)",rzeczownik,w kościelne dzwony na pogrzebie ,"['w', 'kościelny', 'dzwon', 'na', 'pogrzeb']",,5
