,Name,Sign,Type,Definition,Other_words,Indexes,No_words
5252,młyn wodny,"(1, 1)",fraza rzeczownikowa," z  urządzeniem do przemiału ziarna na mąkę  i  kaszę ,  poruszanym za pomocą koła wodnego lub turbiny wodnej ;  zob. też młyn wodny w Wikipedii ","['urządzenie', 'do', 'przemiał', 'ziarno', 'na', 'mąka', 'kasza', 'poruszać', 'za pomocą', 'koło wodne', 'lub', 'turbina wodna']",,17
5253,mściciel,"(1, 1)",rzeczownik,"dokonująca zemsty ,  mszcząca się ","['dokonywać', 'zemsta', 'mścić się']",,4
5254,mścicielka,"(1, 1)",rzeczownik,"dokonująca zemsty ,  mszcząca się ","['dokonywać', 'zemsta', 'mścić się']",,4
5255,Mścisław,"(1, 1)",rzeczownik,;  zob. też Mścisław (imię) w Wikipedii ,[],,2
5256,Mścisław,"(2, 1)",rzeczownik,lm od: Mścisława ,['Mścisława'],,3
5257,Mścisława,"(1, 1)",rzeczownik,;  zob. też Mścisława w Wikipedii ,[],,2
5258,Mścisława,"(2, 1)",rzeczownik,i B. lp od: Mścisław ,['Mścisław'],['B.'],5
5259,mściwie,"(1, 1)",przysłówek sposobu,"sposób mściwy ,  z chęcią zemsty ","['sposób', 'mściwy', 'z', 'chęć', 'zemsta']",,6
5260,mściwy,"(1, 1)",przymiotnik,"do zemsty ,  niewybaczający ","['do', 'zemsta', 'niewybaczający']",,4
5261,mżawka,"(1, 1)",rzeczownik,"bardzo drobny opad ,  składający się z kropelek wody o średnicy poniżej 0 , 5 mm ;  zob. też mżawka w Wikipedii ","['bardzo', 'drobny', 'opad', 'składać się', 'z', 'kropelka', 'woda', 'o', 'średnica', 'poniżej', '0', ',', '5', 'mm']",,17
5262,mżenie,"(1, 1)",rzeczownik,rzecz. odczas. od mżyć ,[],['rzecz. odczas.'],3
5263,mżysty,"(1, 1)",przymiotnik,meteorol. obfity w mżawkę ,"['obfity', 'w', 'mżawka']",['meteorol.'],4
5264,M-kształtny,"(1, 1)",przymiotnik relacyjny,",  który ma kształt litery M ","['który', 'mieć', 'kształt', 'litera', 'M']",,6
5265,m-learning,"(1, 1)",rzeczownik,"na odległość z wykorzystaniem przenośnego ,  bezprzewodowego sprzętu ;  zob. też m-learning w Wikipedii ","['na', 'odległość', 'z', 'wykorzystanie', 'przenośny', 'bezprzewodowy', 'sprzęt']",,10
5266,M,"(1, 1)",symbol,"fiz. mega- ,  przedrostek oznaczający 10  ( milion ) ","['mega-', 'przedrostek', 'oznaczać', '10', 'milion']",['fiz.'],9
5267,M,"(1, 2)",symbol,"mega- , przedrostek oznaczający  2 ","['mega-', '2']",,3
5268,M,"(1, 3)",symbol,przemyśle :  rozmiar średni ,"['przemysł', 'rozmiar', 'średni']",,4
5269,M,"(1, 4)",symbol,zapis liczby 1000 ,"['zapis', 'liczba', '1000']",,3
5270,M,"(1, 5)",symbol,jednostka stężenia molowego odpowiadająca jednostce mol / dm³ ,"['jednostka', 'stężenie molowe', 'odpowiadać', 'jednostka', 'mol', '/', 'dm³']",,7
5271,mać,"(1, 1)",rzeczownik,st.pol. lub przest.  ( także gw. (Śląsk Cieszyński) )  matka ,['matka'],"['st.pol.', 'przest.', 'gw.']",9
5272,mać,"(1, 2)",rzeczownik,kwoka ,['kwoka'],,1
5273,małż,"(1, 1)",rzeczownik,spłaszczony i okryty muszlą mięczak ;  zob. też małże w Wikipedii ,"['spłaszczony', 'i', 'okryć', 'muszla', 'mięczak']",,7
5274,małżeński,"(1, 1)",przymiotnik relacyjny,"małżeństwa ,  związany z małżeństwem ","['małżeństwo', 'związany', 'z', 'małżeństwo']",,5
5275,małżeństwo,"(1, 1)",rzeczownik,"etn. socjol. usankcjonowany prawnie lub kulturowo stały związek dwóch osób ,  zwykle płci przeciwnej ,  tradycyjnie mający ułatwić wspólne prowadzenie gospodarstwa domowego i finansów ,  pożycie oraz wychowanie dzieci ;  zob. też małżeństwo w Wikipedii ","['usankcjonować', 'prawnie', 'lub', 'kulturowo', 'stały', 'związek', 'dwa', 'osoba', 'zwykle', 'płeć', 'przeciwny', 'tradycyjnie', 'mieć', 'ułatwić', 'wspólny', 'prowadzenie', 'gospodarstwo domowe', 'i', 'finanse', 'pożycie', 'oraz', 'wychowanie', 'dziecko']","['etn.', 'socjol.']",30
5276,małżeństwo,"(1, 2)",rzeczownik,osoby będące w związku  (1.1) ,"['osoba', 'być', 'w', 'związek']",,5
5277,małżeństwo tymczasowe,"(1, 1)",fraza rzeczownikowa,kult. w islamie szyickim kontrakt małżeński zawierany przez kobietę i mężczyznę na ściśle określony okres czasu po upływie którego małżeństwo wygasa ,"['w', 'islam', 'szyicki', 'kontrakt', 'małżeński', 'zawierać', 'przez', 'kobieta', 'i', 'mężczyzna', 'na', 'ściśle', 'określić', 'okres', 'czas', 'po', 'upływ', 'który', 'małżeństwo', 'wygasać']",['kult.'],21
5278,małżeństwo wymuszone,"(1, 1)",fraza rzeczownikowa,"praw. związek małżeński ,  który został zawarty wbrew woli jednej ze stron ,  zazwyczaj kobiety ;  zob. też wymuszone małżeństwo w Wikipedii ","['związek małżeński', 'który', 'zostać', 'zawrzeć', 'wbrew', 'wola', 'jeden', 'ze', 'strona', 'zazwyczaj', 'kobieta']",['praw.'],16
5279,małżonek,"(1, 1)",rzeczownik, ( czyjś ) ,['czyjś'],,3
5280,małżonek,"(1, 2)",rzeczownik,lub żona  ( czyiś ) ,"['lub', 'żona', 'czyjś']",,5
5281,małżonek,"(2, 1)",rzeczownik,lm od: małżonka ,['małżonka'],,3
5282,małżonka,"(1, 1)",rzeczownik,cudza żona ,"['cudzy', 'żona']",,2
5283,małżonka,"(2, 1)",rzeczownik,i B. lp od: małżonek ,['małżonek'],['B.'],5
5284,małżowina,"(1, 1)",rzeczownik,zool. skorupa małża ;  daw. każdego skorupiaka ,"['skorupa', 'małż', 'każdy', 'skorupiak']","['zool.', 'daw.']",7
5285,małżowina,"(1, 2)",rzeczownik,chrzęstny lub kostny narząd ciała w kształcie  małżowiny (1.1) ,"['chrzęstny', 'lub', 'kostny', 'narząd', 'ciało', 'w kształcie']",,7
5286,małżowina uszna,"(1, 1)",fraza rzeczownikowa,anat. część ucha zewnętrznego zbierająca bodźce słuchowe z otoczenia ,"['część', 'ucho', 'zewnętrzny', 'zbierać', 'bodziec', 'słuchowy', 'z', 'otoczenie']",['anat.'],9
5287,mała,"(1, 1)",rzeczownik,pot. mała dziewczynka ,"['mały', 'dziewczynka']",['pot.'],3
5288,mała,"(1, 2)",rzeczownik,"pieszcz. lub żart. o dorosłej kobiecie ,  np. o sympatii ","['o', 'dorosły', 'kobieta', 'np.', 'o', 'sympatia']","['pieszcz.', 'żart.', 'np.']",10
5289,mała,"(1, 3)",rzeczownik,eufem. srom ,['srom'],['eufem.'],2
5290,mała,"(2, 1)",przymiotnik,lp od: mały ,['mały'],,3
5291,Mała Łąka,"(1, 1)",fraza rzeczownikowa,geogr. dzielnica Cieszyna ,"['dzielnica', 'Cieszyn']",['geogr.'],3
5292,mała architektura,"(1, 1)",fraza rzeczownikowa,"elementy dekoracyjne stanowiące uzupełnienie kompozycji architektonicznej ,  np. rzeźby ","['element', 'dekoracyjny', 'stanowić', 'uzupełnienie', 'kompozycja', 'architektoniczny', 'np.', 'rzeźba']",['np.'],9
5293,Mała Azja,"(1, 1)",fraza rzeczownikowa,przest. Azja Mniejsza ,['Azja Mniejsza'],['przest.'],2
5294,Mała Azja,"(1, 2)",fraza rzeczownikowa,"rejonu miasta ,  dzielnicy zamieszkałej przez Azjatów oraz jej społeczności ","['rejon', 'miasto', 'dzielnica', 'zamieszkiwać', 'przez', 'Azjata', 'oraz', 'ona', 'społeczność']",,10
5295,mała czarna,"(1, 1)",fraza rzeczownikowa,kawy bez mleka ,"['kawa', 'bez', 'mleko']",,3
5296,mała czarna,"(1, 2)",fraza rzeczownikowa,sukienka  ( także spódnica )  kończąca się powyżej kolan ;  zob. też mała czarna w Wikipedii ,"['sukienka', 'także', 'spódnica', 'kończyć', 'się', 'powyżej', 'kolano']",,11
5297,mała czarna,"(1, 3)",fraza rzeczownikowa,brunetka ,['brunetka'],,1
5298,Mała Elstera,"(1, 1)",fraza rzeczownikowa,"geogr. rzeka w Niemczech ,  w Brandenburgii ,  prawy dopływ Czarnej Elstery ","['rzeka', 'w', 'Niemcy', 'w', 'Brandenburgia', 'prawy', 'dopływ', 'Czarna Elstera']",['geogr.'],11
5299,mała litera,"(1, 1)",fraza rzeczownikowa,"litera pisana tak ,  jak w środku wyrazu ;  litera normalnej wielkości ","['litera', 'pisać', 'tak', 'jak', 'w', 'środek', 'wyraz', 'litera', 'normalny', 'wielkość']",,12
5300,Mała Litwa,"(1, 1)",fraza rzeczownikowa,geogr. zob. Litwa Mniejsza ,[],"['geogr.', 'zob.']",3
5301,Mała Newa,"(1, 1)",fraza rzeczownikowa,geogr. drugie co do wielkości ramię ujściowe Newy ;  zob. też Newa w Wikipedii ,"['drugie', 'co', 'do', 'wielkość', 'ramię', 'ujściowy', 'Newa']",['geogr.'],10
5302,Mała Newka,"(1, 1)",fraza rzeczownikowa,geogr. ramię ujściowe Newy ;  zob. też Newa w Wikipedii ,"['ramię', 'ujściowy', 'Newa']",['geogr.'],6
5303,Mała Niedźwiedzica,"(1, 1)",fraza rzeczownikowa,"gwiazdozbiór nieba północnego ;  w Polsce widoczny cały rok ;  konstelacja ,  której 7 najjaśniejszych gwiazd tworzy charakterystyczny układ w kształcie woza z dyszlem ,  zwany Małym Wozem ;  zob. też Mała Niedźwiedzica w Wikipedii ","['gwiazdozbiór', 'niebo', 'północny', 'w', 'Polska', 'widoczny', 'cały', 'rok', 'konstelacja', 'który', '7', 'jasny', 'gwiazda', 'tworzyć', 'charakterystyczny', 'układ', 'w kształcie', 'wóz', 'z', 'dyszel', 'zwać', 'Mały Wóz']",,28
5304,mała ojczyzna,"(1, 1)",fraza rzeczownikowa,"fraz. miejsce urodzenia  /  zamieszkania ,  z którym daną jednostkę łączą osobiste doświadczenia ;  zazwyczaj mniejsza od tzw. dużej ojczyzny  –  kraju ;  zob. też mała ojczyzna w Wikipedii ","['miejsce', 'urodzenie', 'zamieszkanie', 'z', 'który', 'dany', 'jednostka', 'łączyć', 'osobisty', 'doświadczenie', 'zazwyczaj', 'mniejszy', 'od', 'tzw.', 'duży', 'ojczyzna', 'kraj']","['fraz.', 'tzw.']",24
5305,Mała Prespa,"(1, 1)",fraza rzeczownikowa,geogr. niewielkie jezioro położone na granicy Grecji i Albanii ,"['niewielki', 'jezioro', 'położyć', 'na', 'granica', 'Grecja', 'i', 'Albania']",['geogr.'],9
5306,Mała Syrta,"(1, 1)",fraza rzeczownikowa,"geogr. zatoka Morza Śródziemnego ,  położona u wybrzeży Tunezji ","['zatoka', 'Morze Śródziemne', 'położyć', 'u', 'wybrzeże', 'Tunezja']",['geogr.'],8
5307,Mała Tyrnawa,"(1, 1)",fraza rzeczownikowa,"geogr. rzeka w Rumunii ,  mająca źródła w Karpatach Wschodnich ,  łączy się z Wielką Tyrnawą tworząc Tyrnawę ","['rzeka', 'w', 'Rumunia', 'mieć', 'źródło', 'w', 'Karpaty Wschodnie', 'łączyć się', 'z', 'Wielka Tyrnawa', 'tworzyć', 'Tyrnawa']",['geogr.'],15
5308,małchański,"(1, 1)",przymiotnik,z Małchanem  ( rzeką na Zabajkalu w Rosji ) ,"['z', 'Małchan']",,5
5309,małdrzyk,"(1, 1)",rzeczownik,zdrobn. od małdr ,['małdr'],['zdrobn.'],3
5310,małdrzyk,"(1, 2)",rzeczownik,"kulin. rodzaj deseru ,  mały serek ze słodkiego mleka zwarzonego podpuszczką ;  zob. też małdrzyk, mądrzyk w Encyklopedii staropolskiej ","['rodzaj', 'deser', 'mały', 'serek', 'ze', 'słodki', 'mleko', 'zwarzyć', 'podpuszczka']",['kulin.'],13
5311,małdrzyk,"(1, 3)",rzeczownik,"kulin. placuszek z białego sera utartego z jajami i smażonego na oleju ,  najczęściej podawany na słodko ","['placuszek', 'z', 'biały ser', 'utrzeć', 'z', 'jajo', 'i', 'smażyć', 'na', 'olej', 'często', 'podawać', 'na', 'słodko']",['kulin.'],16
5312,małdrzyk,"(1, 4)",rzeczownik,zob. ręce w małdrzyk ,[],['zob.'],2
5313,małdycki,"(1, 1)",przymiotnik relacyjny,"z Małdytami ,  dotyczący Małdyt ","['z', 'Małdyty', 'dotyczyć', 'Małdyty']",,5
5314,małe żniwa,"(1, 1)",fraza rzeczownikowa,"okres zbiorów rzepaku i jęczmienia ozimego ,  poprzedzający właściwe żniwa ,  zwane dużymi ","['okres', 'zbiór', 'rzepak', 'i', 'jęczmień', 'ozimy', 'poprzedzać', 'właściwy', 'żniwa', 'zwać', 'duży']",,13
5315,małe co nieco,"(1, 1)",fraza rzeczownikowa,żart. niewielka ilość czegoś zwykle przyjemnego ,"['niewielki', 'ilość', 'coś', 'zwykle', 'przyjemny']",['żart.'],6
5316,Małe Karpaty,"(1, 1)",fraza rzeczownikowa,geogr. lesiste pasmo górskie w zachodniej Słowacji i wschodniej Dolnej Austrii ;  zob. też Małe Karpaty w Wikipedii ,"['lesisty', 'pasmo', 'górski', 'w', 'zachodni', 'Słowacja', 'i', 'wschodni', 'Dolna Austria']",['geogr.'],12
5317,małe piwo,"(1, 1)",fraza rzeczownikowa,pot. coś łatwego i prostego do wykonania ,"['coś', 'łatwy', 'i', 'prosty', 'do', 'wykonywać']",['pot.'],7
5318,małe piwo,"(1, 2)",fraza rzeczownikowa,szklanka piwa ,"['szklanka', 'piwo']",,2
5319,Małe Skrzyczne,"(1, 1)",fraza rzeczownikowa,geogr. góra w Beskidzie Śląskim ;  zob. też Małe Skrzyczne w Wikipedii ,"['góra', 'w', 'Beskid Śląski']",['geogr.'],6
5320,Małgośka,"(1, 1)",rzeczownik,forma imienia Małgorzata ,"['forma', 'imię', 'Małgorzata']",,3
5321,Małgorzata,"(1, 1)",rzeczownik,;  zob. też Małgorzata (imię) w Wikipedii ,[],,2
5322,Małgorzatka,"(1, 1)",rzeczownik,od: Małgorzata ,['Małgorzata'],,2
5323,Małgosia,"(1, 1)",rzeczownik,Małgorzata ,['Małgorzata'],,1
5324,Małka,"(1, 1)",rzeczownik,"geogr. rzeka w południowej Rosji europejskiej ,  lewy dopływ Tereku ;  zob. też Małka w Wikipedii ","['rzeka', 'w', 'południowy', 'Rosja', 'europejski', 'lewy', 'dopływ', 'Terek']",['geogr.'],12
5325,Małkinia,"(1, 1)",rzeczownik,wieś w Polsce ;  zob. też Małkinia w Wikipedii ,"['wieś', 'w', 'Polska']",,5
5326,małmazja,"(1, 1)",rzeczownik,daw. enol. słodkie wino greckie ,"['słodki', 'wino', 'grecki']","['daw.', 'enol.']",5
5327,małmazja,"(1, 2)",rzeczownik,enol. odmiana winorośli uprawiana na południu Europy ,"['odmiana', 'winorośl', 'uprawiać', 'na', 'południe', 'Europa']",['enol.'],7
5328,małość,"(1, 1)",rzeczownik,"tego ,  co małe ","['to', 'co', 'mały']",,4
5329,mało-,"(1, 1)",temat słowotwórczy,,[],,0
5330,mało,"(1, 1)",liczebnik nieokreślony,ilość czegoś lub kogoś ,"['ilość', 'coś', 'lub', 'ktoś']",,4
5331,mało,"(2, 1)",przysłówek,niewielkim stopniu ,"['niewielki', 'stopień']",,2
5332,małoazjatycki,"(1, 1)",przymiotnik relacyjny,"z Azją Mniejszą ,  dotyczący Azji Mniejszej ","['z', 'Azja Mniejsza', 'dotyczyć', 'Azja Mniejsza']",,5
5333,małodobry,"(1, 1)",rzeczownik,śr.pol. eufem. kat ,['kat'],"['śr.pol.', 'eufem.']",3
5334,małoduszność,"(1, 1)",rzeczownik,"książk. cecha kogoś ,  kto nie potrafi wybaczać nawet drobnych przewinień ;  t. zachowanie wynikające z nieumiejętności wybaczania ","['cecha', 'ktoś', 'kto', 'nie', 'potrafić', 'wybaczać', 'nawet', 'drobny', 'przewinienie', 'zachowanie', 'wynikać', 'z', 'nieumiejętność', 'wybaczanie']","['książk.', 't.']",18
5335,małoduszność,"(1, 2)",rzeczownik,"cecha kogoś ,  kto nie ma odwagi cywilnej ;  t. zachowanie wynikające z braku odwagi cywilnej ","['cecha', 'ktoś', 'kto', 'nie', 'mieć', 'odwaga cywilna', 'zachowanie', 'wynikać', 'z', 'brak', 'odwaga cywilna']",['t.'],14
5336,małogłowie,"(1, 1)",rzeczownik,zob. mikrocefalia ,[],['zob.'],2
5337,Małogoszcz,"(1, 1)",rzeczownik,geogr. miasto w Polsce ;  zob. też Małogoszcz w Wikipedii ,"['miasto', 'w', 'Polska']",['geogr.'],6
5338,małokalibrowy,"(1, 1)",przymiotnik,mający niewielki kaliber ,"['mieć', 'niewielki', 'kaliber']",,3
5339,małokarpacki,"(1, 1)",przymiotnik relacyjny,"Małych Karpat ,  związany z Małymi Karpatami ,  pochodzący z Małych Karpat ","['Małe Karpaty', 'związać', 'z', 'Małe Karpaty', 'pochodzić', 'z', 'Małe Karpaty']",,9
5340,małolat,"(1, 1)",rzeczownik,"pot. lekcew. nastolatek ,  osoba niepełnoletnia ","['nastolatek', 'osoba', 'niepełnoletni']","['pot.', 'lekcew.']",6
5341,małolat,"(2, 1)",rzeczownik,lp od: małolata ,['małolata'],,3
5342,małolata,"(1, 1)",rzeczownik,"lekcew. nastolatka ,  dziewczyna niepełnoletnia ","['nastolatka', 'dziewczyna', 'niepełnoletni']",['lekcew.'],5
5343,małoletni,"(1, 1)",przymiotnik,"młody ,  że nie posiada pełni praw obywatelskich ","['młody', 'że', 'nie', 'posiadać', 'pełnia', 'prawo', 'obywatelski']",,8
5344,małoletni,"(2, 1)",rzeczownik, małoletnia (1.1) ,[],,1
5345,małoletniość,"(1, 1)",rzeczownik,praw. nieposiadanie wieku określonego przez prawo jako wymagany dla pełnoletniości ,"['nieposiadanie', 'wiek', 'określić', 'przez', 'prawo', 'jako', 'wymagać', 'dla', 'pełnoletniość']",['praw.'],10
5346,małomówność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest małomówne ;  cecha tych ,  którzy są małomówni ","['cecha', 'to', 'co', 'być', 'małomówny', 'cecha', 'ci', 'który', 'być', 'małomówny']",['odprzym.'],14
5347,małomówny,"(1, 1)",przymiotnik,",  który mówi mało ;  nie jest gadatliwy ","['który', 'mówić', 'mało', 'nie', 'być', 'gadatliwy']",,8
5348,małomiasteczkowość,"(1, 1)",rzeczownik,"tego ,  co małomiasteczkowe ","['to', 'co', 'małomiasteczkowy']",,4
5349,małomiasteczkowy,"(1, 1)",przymiotnik relacyjny,"z małym miasteczkiem ,  odnoszący się do małego miasteczka ,  znajdujący się w małym miasteczku ","['z', 'mały', 'miasteczko', 'odnosić się', 'do', 'mały', 'miasteczko', 'znajdować się', 'w', 'mały', 'miasteczko']",,13
5350,małomiasteczkowy,"(1, 2)",przymiotnik relacyjny,"w małym miasteczku ,  pochodzący z małego miasteczka ","['w', 'mały', 'miasteczko', 'pochodzić', 'z', 'mały', 'miasteczko']",,8
5351,małomiasteczkowy,"(2, 1)",przymiotnik jakościowy,lekcew. charakterystyczny dla małego miasteczka ,"['charakterystyczny', 'dla', 'mały', 'miasteczko']",['lekcew.'],5
5352,Małomice,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Małomice w Wikipedii ,"['miasto', 'w', 'Polska']",,5
5353,małonakładowy,"(1, 1)",przymiotnik jakościowy,mały nakład ,"['mały', 'nakład']",,2
5354,małoobrazkowy,"(1, 1)",przymiotnik,pozwalający na uzyskanie zdjęć małego formatu ,"['pozwalać', 'na', 'uzyskanie', 'zdjęcie', 'mały', 'format']",,6
5355,małopłytkowość,"(1, 1)",rzeczownik,med. zmniejszenie liczby płytek krwi poniżej prawidłowych wartości ,"['zmniejszenie', 'liczba', 'płytka krwi', 'poniżej', 'prawidłowy', 'wartość']",['med.'],7
5356,Małopolanin,"(1, 1)",rzeczownik,Małopolski ,['Małopolska'],,1
5357,Małopolanka,"(1, 1)",rzeczownik,Małopolski ,['Małopolska'],,1
5358,Małopolska,"(1, 1)",rzeczownik,kraina na południu Polski ;  zob. też Małopolska w Wikipedii ,"['kraina', 'na', 'południe', 'Polska']",,6
5359,małopolski,"(1, 1)",przymiotnik relacyjny,"Małopolski ,  związany z Małopolską ,  pochodzący z Małopolski ","['Małopolska', 'związany', 'z', 'Małopolska', 'pochodzić', 'z', 'Małopolska']",,9
5360,małorolność,"(1, 1)",rzeczownik,"tego ,  co małorolne ","['to', 'co', 'małorolny']",,4
5361,małorolny,"(1, 1)",przymiotnik,małą ilość ziemi uprawnej ,"['mały', 'ilość', 'ziemia', 'uprawny']",,4
5362,małorolny,"(2, 1)",rzeczownik, małorolny (1.1) ,[],,1
5363,małoruski,"(1, 1)",przymiotnik,daw. ukraiński ,['ukraiński'],['daw.'],2
5364,małoruski,"(2, 1)",rzeczownik,ukraiński  ( język ) ,"['ukraiński', 'język']",,4
5365,małoskrzydły,"(1, 1)",przymiotnik,",  który ma skrzydła małych rozmiarów ","['który', 'mieć', 'skrzydło', 'mały', 'rozmiar']",,6
5366,małoskrzydły,"(1, 2)",przymiotnik,",  który ma mało skrzydeł ","['który', 'mieć', 'mało', 'skrzydło']",,5
5367,małosolny,"(1, 1)",przymiotnik,"kulin. taki ,  który przyrządzono z niewielką ilością soli ","['taki', 'który', 'przyrządzić', 'z', 'niewielki', 'ilość', 'sól']",['kulin.'],9
5368,małostkowość,"(1, 1)",rzeczownik,"tego ,  co małostkowe ;  cecha tych ,  którzy są małostkowi ","['to', 'co', 'małostkowy', 'cecha', 'ci', 'który', 'być', 'małostkowy']",,11
5369,małostkowy,"(1, 1)",przymiotnik,",  który przywiązuje wagę do spraw mało istotnych ,  mało ważnych ,  błahych ,  a nie dostrzega tego ,  co jest naprawdę istotne ","['który', 'przywiązywać wagę', 'do', 'sprawa', 'mało', 'istotny', 'mało', 'ważny', 'błahy', 'a', 'nie', 'dostrzegać', 'to', 'co', 'być', 'naprawdę', 'istotny']",,22
5370,małowodzie,"(1, 1)",rzeczownik,"med. występująca w czasie ciąży anomalia ,  w której ilość płynów zawartych w błonach płodowych jest za mała ;  zob. też małowodzie w Wikipedii ","['występować', 'w', 'czas', 'ciąża', 'anomalia', 'w', 'który', 'ilość', 'płyn', 'zawrzeć', 'w', 'błona', 'płodowy', 'być', 'za', 'mały']",['med.'],20
5371,mało co niewiela,"(1, 1)",fraza zaimkowa liczebnikowa nieokreślona,gw. (Śląsk Cieszyński) co nieco ,['co nieco'],['gw.'],3
5372,małpa,"(1, 1)",rzeczownik,zool. zwierzę z rzędu naczelnych o silnie rozwiniętym mózgu  i  chwytnych kończynach ;  zob. też małpokształtne w Wikipedii ,"['zwierzę', 'z', 'rząd', 'naczelne', 'o', 'silnie', 'rozwinąć', 'mózg', 'chwytny', 'kończyna']",['zool.'],14
5373,małpa,"(1, 2)",rzeczownik,inform. znak @ ,"['znak', '@']",['inform.'],3
5374,małpa,"(1, 3)",rzeczownik,"pogard. o osobie: osoba wredna ,  złośliwa ,  wyrządzająca krzywdę ","['osoba', 'wredny', 'złośliwy', 'wyrządzać', 'krzywda']",['pogard.'],9
5375,małpa,"(1, 4)",rzeczownik,pogard. o osobie: osoba prymitywna ,"['osoba', 'prymitywny']",['pogard.'],4
5376,małpa,"(1, 5)",rzeczownik,obraź. nierządnica ,['nierządnica'],['obraź.'],2
5377,małpa z brzytwą,"(1, 1)",fraza rzeczownikowa,"fraz. osoba niekompetentna i nieodpowiedzialna ,  która może spowodować poważne szkody ,  jeśli zostanie dopuszczona do wykonywania ważnych zadań ,  uważana za potencjalnie niebezpieczną ","['osoba', 'niekompetentny', 'i', 'nieodpowiedzialny', 'który', 'móc', 'spowodować', 'poważny', 'szkoda', 'jeśli', 'zostać', 'dopuścić', 'do', 'wykonywanie', 'ważny', 'zadanie', 'uważać', 'za', 'potencjalnie', 'niebezpieczny']",['fraz.'],24
5378,małpeczka,"(1, 1)",rzeczownik,pot. zdrobn. od :  małpa ,['małpa'],"['pot.', 'zdrobn.']",5
5379,małpiątko,"(1, 1)",rzeczownik,",  niedorosła małpa ","['niedorosły', 'małpa']",,3
5380,małpię,"(1, 1)",rzeczownik,małpa ,['małpa'],,1
5381,małpi,"(1, 1)",przymiotnik relacyjny,"z małpą ,  dotyczący małpy ","['z', 'małpa', 'dotyczyć', 'małpa']",,5
5382,małpi,"(2, 1)",przymiotnik jakościowy,"dla małpy ,  mający cechy małpy ","['dla', 'małpa', 'mieć', 'cecha', 'małpa']",,6
5383,małpiarnia,"(1, 1)",rzeczownik,albo budynek przeznaczony dla małp lub małpiatek ,"['albo', 'budynek', 'przeznaczyć', 'dla', 'małpa', 'lub', 'małpiatka']",,7
5384,małpica,"(1, 1)",rzeczownik,zool. gw. (Śląsk Cieszyński) małpa ,['małpa'],"['zool.', 'gw.']",4
5385,małpica,"(1, 2)",rzeczownik,(Śląsk Cieszyński) obraź. o kobiecie ,['kobieta'],['obraź.'],4
5386,małpierz,"(1, 1)",rzeczownik,samiec małpy ,"['samiec', 'małpa']",,2
5387,małpio,"(1, 1)",przysłówek,sposób małpi ,"['sposób', 'małpi']",,2
5388,małpiszon,"(1, 1)",rzeczownik,żart. małpa ,['małpa'],['żart.'],2
5389,małpiszon,"(1, 2)",rzeczownik,człowiek dziwacznie się zachowujący ,"['człowiek', 'dziwacznie', 'zachowywać się']",,3
5390,małpi chlebek,"(1, 1)",fraza rzeczownikowa,"przen. kulin. popularny w USA słodki wypiek z ciasta drożdżowego w formie babki składającej się z bułeczek ,  które można odrywać rękami ","['popularny', 'w', 'USA', 'słodki', 'wypiek', 'z', 'ciasto drożdżowe', 'w formie', 'babka', 'składać się', 'z', 'bułeczka', 'który', 'można', 'odrywać', 'ręka']","['przen.', 'kulin.']",19
5391,małpi gaj,"(1, 1)",fraza rzeczownikowa,"zarośla ,  park ,  las  ( zazwyczaj podmiejski ),  w którym zbierają się ludzie z marginesu społecznego ","['zarośla', 'park', 'las', 'zazwyczaj', 'podmiejski', 'w', 'który', 'zbierać się', 'człowiek', 'z', 'margines społeczny']",,15
5392,małpka,"(1, 1)",rzeczownik,zdrobn. od: małpa ,['małpa'],['zdrobn.'],3
5393,małpka,"(1, 2)",rzeczownik,lub młoda małpa ,"['lub', 'młody', 'małpa']",,3
5394,małpka,"(1, 3)",rzeczownik,"pot. mała ,  zwykle stugramowa ,  butelka alkoholu  ( głównie wódki i spirytusu ) ","['mały', 'zwykle', 'stugramowy', 'butelka', 'alkohol', 'głównie', 'wódka', 'i', 'spirytus']",['pot.'],14
5395,małpka,"(1, 4)",rzeczownik,pot. automatyczny aparat fotograficzny ,"['automatyczny', 'aparat fotograficzny']",['pot.'],3
5396,małpolud,"(1, 1)",rzeczownik,pot. półczłowiek półmałpa ,"['półczłowiek', 'półmałpa']",['pot.'],3
5397,małpolud,"(1, 2)",rzeczownik,obraź. także iron. o człowieku ,['człowiek'],"['obraź.', 'iron.']",5
5398,małpować,"(1, 1)",czasownik przechodni niedokonany (dk. zmałpować),naśladować kogoś lub coś w sposób bezkrytyczny i bezmyślny ,"['naśladować', 'ktoś', 'lub', 'coś', 'w', 'sposób', 'bezkrytyczny', 'i', 'bezmyślny']",,9
5399,małpować,"(1, 2)",czasownik przechodni niedokonany (dk. zmałpować),przedrzeźniać ,['przedrzeźniać'],,1
5400,małpowanie,"(1, 1)",rzeczownik,pot. naśladowanie kogoś lub czegoś w sposób bezkrytyczny i bezmyślny ,"['naśladowanie', 'ktoś', 'lub', 'coś', 'w', 'sposób', 'bezkrytyczny', 'i', 'bezmyślny']",['pot.'],10
5401,mały,"(1, 1)",przymiotnik,"niewielkie rozmiary ,  nieduży ,  drobny ,  niski ","['niewielki', 'rozmiar', 'nieduży', 'drobny', 'niski']",,8
