,Name,Sign,Type,Definition,Other_words,Indexes,No_words
6431,rynna,"(1, 3)",rzeczownik,"zjeżdżalnia ,  służąca do ewakuacji ludzi z samolotu ","['zjeżdżalnia', 'służyć', 'do', 'ewakuacja', 'człowiek', 'z', 'samolot']",,8
6432,rynnik,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński) kocioł na trzech nogach ,"['kocioł', 'na', 'trzy', 'noga']",['gw.'],6
6433,rynolog,"(1, 1)",rzeczownik,"lekarz specjalista zajmujący się rozpoznawaniem ,  profilaktyką i leczeniem chorób nosa i zatok przynosowych ","['lekarz', 'specjalista', 'zajmować się', 'rozpoznawanie', 'profilaktyka', 'i', 'leczenie', 'choroba', 'nos', 'i', 'zatoka', 'przynosowy']",,13
6434,rynolog,"(2, 1)",rzeczownik,lekarka specjalistka rynologii ,"['lekarka', 'specjalistka', 'rynologia']",,3
6435,rynsztok,"(1, 1)",rzeczownik,"kanał ,  zwykle wzdłuż krawędzi jezdni ,  odprowadzający z ulicy wody opadowe i ściekowe ","['kanał', 'zwykle', 'wzdłuż', 'krawędź', 'jezdnia', 'odprowadzać', 'z', 'ulica', 'woda', 'opadowy', 'i', 'ściekowy']",,14
6436,rynsztok,"(1, 2)",rzeczownik,przen. środowisko ludzi zdemoralizowanych ,"['środowisko', 'człowiek', 'zdemoralizowany']",['przen.'],4
6437,rynsztokos,"(1, 1)",rzeczownik,"żart. kiepskiej jakości ,  śmierdzący papieros lub cygaro ","['kiepski', 'jakość', 'śmierdzący', 'papieros', 'lub', 'cygaro']",['żart.'],8
6438,rynsztokowy,"(1, 1)",przymiotnik relacyjny,"z rynsztokiem ,  dotyczący rynsztoku ","['z', 'rynsztok', 'dotyczyć', 'rynsztok']",,5
6439,rynsztokowy,"(2, 1)",przymiotnik jakościowy,negatywne cechy kojarzące się z rynsztokiem i ulicą ,"['negatywny', 'cecha', 'kojarzyć', 'się', 'z', 'rynsztok', 'i', 'ulica']",,8
6440,rynwa,"(1, 1)",rzeczownik,gw. (Kresy) rynna ,['rynna'],['gw.'],3
6441,rypać,"(1, 1)",czasownik przechodni niedokonany (dk. rypnąć),"uderzać ,  bić ","['uderzać', 'bić']",,3
6442,rypać,"(1, 2)",czasownik przechodni niedokonany (dk. rypnąć),gryźć ,['gryźć'],,1
6443,rypać,"(1, 3)",czasownik przechodni niedokonany (dk. rypnąć),robić coś z wysiłkiem i nieudolnie ,"['robić', 'coś', 'z', 'wysiłek', 'i', 'nieudolnie']",,6
6444,rypać,"(1, 4)",czasownik przechodni niedokonany (dk. rypnąć),uprawiać seks ,"['uprawiać', 'seks']",,2
6445,rypać,"(2, 1)",czasownik nieprzechodni niedokonany (dk. rypnąć),boleć ,['boleć'],,1
6446,rypać,"(2, 2)",czasownik nieprzechodni niedokonany (dk. rypnąć),mówić bez zahamowań ,"['mówić', 'bez', 'zahamowanie']",,3
6447,rypać,"(2, 3)",czasownik nieprzechodni niedokonany (dk. rypnąć),"pędzić ,  gnać ","['pędzić', 'gnać']",,3
6448,rypać,"(2, 4)",czasownik nieprzechodni niedokonany (dk. rypnąć),gw. (Warszawa) uciekać ,['uciekać'],['gw.'],3
6449,rypać,"(3, 1)",czasownik zwrotny niedokonany rypać się,bić się ,['bić się'],,1
6450,rypać,"(3, 2)",czasownik zwrotny niedokonany rypać się,psuć się ,['psuć się'],,1
6451,rypać,"(3, 3)",czasownik zwrotny niedokonany rypać się,uprawiać seks ze sobą wzajemnie ,"['uprawiać', 'seks', 'ze', 'sobą', 'wzajemnie']",,5
6452,rypanie,"(1, 1)",rzeczownik,rzecz. odczas. od rypać ,[],['rzecz. odczas.'],3
6453,rypiński,"(1, 1)",przymiotnik relacyjny,"z Rypinem ,  dotyczący Rypina ","['z', 'Rypin', 'dotyczyć', 'Rypin']",,5
6454,rypnąć,"(1, 1)",czasownik przechodni dokonany (ndk. rypać),rypać ,[],,1
6455,rysa,"(1, 1)",rzeczownik,"ślad ,  wgłębienie po zadrapaniu powierzchni ","['ślad', 'wgłębienie', 'po', 'zadrapanie', 'powierzchnia']",,6
6456,rysak,"(1, 1)",rzeczownik,techn. narzędzie stolarskie do zarysowywania linii na drewnie ,"['narzędzie', 'stolarski', 'do', 'zarysowywanie', 'linia', 'na', 'drewno']",['techn.'],8
6457,rysak,"(2, 1)",rzeczownik,kłusak ,['kłusak'],,1
6458,rysią,"(1, 1)",przysłówek,daw. jeźdz. kłusem ,['kłusem'],"['daw.', 'jeźdz.']",3
6459,rysiątko,"(1, 1)",rzeczownik,zdrobn. od: rysię  ( młody ryś ) ,"['rysię', 'młody', 'ryś']",['zdrobn.'],7
6460,rysi,"(1, 1)",przymiotnik,"dla rysia ;  dotyczący ,  odnoszący się do rysia ","['dla', 'ryś', 'dotyczyć', 'odnosić się', 'do', 'ryś']",,8
6461,Rysia,"(2, 1)",rzeczownik,B. lp od: Rysio ,['Rysio'],['B.'],4
6462,rysica,"(1, 1)",rzeczownik,zool. samica rysia ,"['samica', 'ryś']",['zool.'],3
6463,rysik,"(1, 1)",rzeczownik,stanowiący wkład do ołówka lub kredki ,"['stanowić', 'wkład', 'do', 'ołówek', 'lub', 'kredka']",,6
6464,rysik,"(1, 2)",rzeczownik,"inform. narzędzie kształtem zwykle przypominające długopis ,  służące do obsługiwania urządzeń wyposażonych w ekran dotykowy ;  zob. też rysik w Wikipedii ","['narzędzie', 'kształt', 'zwykle', 'przypominać', 'długopis', 'służyć', 'do', 'obsługiwanie', 'urządzenie', 'wyposażyć', 'w', 'ekran dotykowy']",['inform.'],16
6465,rysik,"(1, 3)",rzeczownik,"narzędzie traserskie w postaci cienkiego stalowego pręta ,  służące do wykreślania linii i punktów na powierzchni trasowanych przedmiotów ","['narzędzie', 'traserski', 'w postaci', 'cienki', 'stalowy', 'pręt', 'służyć', 'do', 'wykreślanie', 'linia', 'i', 'punkt', 'na', 'powierzchnia', 'trasować', 'przedmiot']",,17
6466,rysik,"(1, 4)",rzeczownik,"przyrząd z łupku o kształcie ołówka ,  używany dawniej do pisania na tabliczkach łupkowych ","['przyrząd', 'z', 'łupek', 'o', 'kształt', 'ołówek', 'używać', 'dawno', 'do', 'pianie', 'na', 'tabliczka', 'łupkowy']",,14
6467,Rysiowy,"(1, 1)",przymiotnik dzierżawczy,"przest. gw. taki ,  który należy do Rysia ","['taki', 'który', 'należeć', 'do', 'Rysio']","['przest.', 'gw.']",8
6468,Rysiu,"(1, 1)",rzeczownik,gw. imię męskie zdrobn. od: Ryszard ,['Ryszard'],"['gw.', 'zdrobn.']",5
6469,Rysiu,"(2, 1)",rzeczownik,lp od: Rysio i Rysia ,"['Rysio', 'i', 'Rysia']",,5
6470,ryska,"(1, 1)",rzeczownik,zdrobn. rysa ,['rysa'],['zdrobn.'],2
6471,ryska,"(2, 1)",przymiotnik,lp  →  zob. ryski ,[],['zob.'],4
6472,ryski,"(1, 1)",przymiotnik relacyjny,"z miastem Ryga ,  dotyczący miasta Ryga ","['z', 'miasto', 'Ryga', 'dotyczyć', 'miasto', 'Ryga']",,7
6473,ryski,"(2, 1)",rzeczownik,"lp oraz M. ,  B. i W. lm od ryska ",['ryska'],"['M.', 'B.', 'W.']",10
6474,rysopis,"(1, 1)",rzeczownik,"szczegółów wyglądu człowieka  ( twarzy ,  znaków szczególnych itp. )  używany zazwyczaj do ułatwiania odnajdywania osób poszukiwanych ,  zaginionych ","['szczegół', 'wygląd', 'człowiek', 'twarz', 'znak', 'szczególny', 'itp.', 'używać', 'zazwyczaj', 'do', 'ułatwianie', 'odnajdywanie', 'osoba', 'poszukiwać', 'zaginąć']",['itp.'],19
6475,rysować,"(1, 1)",czasownik przechodni niedokonany (dk. narysować),"rysunek ,  szkic za pomocą ołówka ,  kredki ,  węgla ,  kredy lub innego twardego narzędzia ","['rysunek', 'szkic', 'za pomocą', 'ołówek', 'kredka', 'węgiel', 'kreda', 'lub', 'inny', 'twardy', 'narzędzie']",,15
6476,rysować,"(2, 1)",czasownik przechodni niedokonany (dk. brak),"coś obrazowo ,  w plastyczny sposób ","['coś', 'obrazowo', 'w', 'plastyczny', 'sposób']",,6
6477,rysować,"(3, 1)",czasownik przechodni niedokonany (dk. porysować / zarysować),rysy na jakiejś twardej powierzchni ,"['rysa', 'na', 'jakiś', 'twardy', 'powierzchnia']",,5
6478,rysować,"(4, 1)",czasownik zwrotny niedokonany rysować się (dk. brak),"przedstawiać ,  obrazować ","['przedstawiać', 'obrazować']",,3
6479,rysować,"(4, 2)",czasownik zwrotny niedokonany rysować się (dk. brak),widocznym ,['widoczny'],,1
6480,rysować,"(4, 3)",czasownik zwrotny niedokonany rysować się (dk. brak),uwidaczniać się ,['uwidaczniać się'],,1
6481,rysować,"(4, 4)",czasownik zwrotny niedokonany rysować się (dk. brak),kierunek rozwoju wypadków ,"['kierunek', 'rozwój', 'wypadek']",,3
6482,rysować,"(5, 1)",czasownik zwrotny niedokonany rysować się (dk. porysować się / zarysować się),pokrywać się rysami ,"['pokrywać się', 'rysa']",,2
6483,rysowanie,"(1, 1)",rzeczownik,od rysować ,[],,2
6484,rysowniczka,"(1, 1)",rzeczownik,",  która wykonuje zawodowo rysunki – np. artystyczne ,  do komiksów lub filmów animowanych ","['który', 'wykonywać', 'zawodowo', 'rysunek', '–', 'np.', 'artystyczny', 'do', 'komiks', 'lub', 'film', 'animowany']",['np.'],14
6485,rysownik,"(1, 1)",rzeczownik,",  kto wykonuje zawodowo rysunki – np. artystyczne ,  do komiksów lub filmów animowanych ","['kto', 'wykonywać', 'zawodowo', 'rysunek', '–', 'np.', 'artystyczny', 'do', 'komiks', 'lub', 'film', 'animowany']",['np.'],14
6486,rysunek,"(1, 1)",rzeczownik,",  co zostało narysowane ;  zob. też rysunek w Wikipedii ","['co', 'zostać', 'narysować']",,6
6487,rysunek,"(1, 2)",rzeczownik,"kontur ,  kształt czegoś ","['kontur', 'kształt', 'coś']",,4
6488,rysunek,"(1, 3)",rzeczownik,"eduk. archit. dziedzina sztuk plastycznych przedstawiająca kształty i położenie w przestrzeni za pomocą linii kreślonej tuszem ,  kredką ,  ołówkiem itp. ","['dziedzina', 'sztuka', 'plastyczny', 'przedstawiać', 'kształt', 'i', 'położenie', 'w', 'przestrzeń', 'za pomocą', 'linia', 'kreślić', 'tusz', 'kredka', 'ołówek', 'itp.']","['eduk.', 'archit.', 'itp.']",20
6489,rysunek,"(1, 4)",rzeczownik,rysunki ,[],,1
6490,rysunki,"(1, 1)",rzeczownik,lekcja plastyki w szkole ,"['lekcja', 'plastyka', 'w', 'szkoła']",,4
6491,rysunki,"(2, 1)",rzeczownik,",  B. i W. lm od: rysunek ",['rysunek'],"['B.', 'W.']",7
6492,rysunkowy,"(1, 1)",przymiotnik,"rysunku ,  opierający się na rysunku ","['rysunek', 'opierać', 'się', 'na', 'rysunek']",,6
6493,Rysy,"(1, 1)",rzeczownik,geogr. najwyższy szczyt Polski ;  zob. też Rysy w Wikipedii ,"['wysoki', 'szczyt', 'Polska']",['geogr.'],6
6494,Ryszard,"(1, 1)",rzeczownik,;  zob. też Ryszard w Wikipedii ,[],,2
6495,Ryszard,"(2, 1)",rzeczownik,lm od: Ryszarda ,['Ryszarda'],,3
6496,Ryszarda,"(1, 1)",rzeczownik,;  zob. też Ryszarda w Wikipedii ,[],,2
6497,Ryszarda,"(2, 1)",rzeczownik,",  B. lp od: Ryszard ",['Ryszard'],['B.'],5
6498,Ryszardostwo,"(1, 1)",rzeczownik,z małżonką ,"['z', 'małżonka']",,2
6499,Ryszardowie,"(1, 1)",rzeczownik,z małżonką ,"['z', 'małżonka']",,2
6500,Ryszardowy,"(1, 1)",przymiotnik dzierżawczy,"przest. gw. taki ,  który należy do Ryszarda ","['taki', 'który', 'należeć', 'do', 'Ryszard']","['przest.', 'gw.']",8
6501,ryt,"(1, 1)",rzeczownik,kult. antrop. ustalony obrządek ,"['ustalać', 'obrządek']","['kult.', 'antrop.']",4
6502,ryt,"(1, 2)",rzeczownik,jeden z obrządków w rodzinie liturgicznej ;  zob. też Obrządek w Wikipedii ,"['jeden', 'z', 'obrządek', 'w', 'rodzina', 'liturgiczny']",,8
6503,ryt,"(1, 3)",rzeczownik,rodzaj system wtajemniczeń w wolnomularstwie ,"['rodzaj', 'system', 'wtajemniczenie', 'w', 'wolnomularstwo']",,5
6504,ryt,"(1, 4)",rzeczownik,wycinanie lub rysowanie za pomocą ostrych narzędzi ,"['wycinanie', 'lub', 'rysowanie', 'za pomocą', 'ostry', 'narzędzie']",,6
6505,ryt,"(1, 5)",rzeczownik,rysunek wyryty w twardym materiale ,"['rysunek', 'wyryć', 'w', 'twardy', 'materiał']",,5
6506,ryt,"(1, 6)",rzeczownik,rycina ,['rycina'],,1
6507,Ryta,"(1, 1)",rzeczownik,;  zob. też Ryta (imię) w Wikipedii ,[],,2
6508,rytm,"(1, 1)",rzeczownik,"jeden z elementów dzieła muzycznego ,  odpowiedzialny za organizację czasową utworu ;  zob. też rytm (muzyka) w Wikipedii ","['jeden', 'z', 'element', 'dzieło', 'muzyczny', 'odpowiedzialny', 'za', 'organizować', 'czasowy', 'utwór']",,13
6509,rytm,"(1, 2)",rzeczownik,porządek powtarzający się okresowo ,"['porządek', 'powtarzać się', 'okres']",,3
6510,rytmicznie,"(1, 1)",przysłówek,"sposób rytmiczny ,  zgodnie z rytmem ","['sposób', 'rytmiczny', 'zgodnie', 'z', 'rytm']",,6
6511,rytmiczność,"(1, 1)",rzeczownik,"tego ,  co rytmiczne ","['to', 'co', 'rytmiczny']",,4
6512,rytmiczny,"(1, 1)",przymiotnik jakościowy,"jednostajnie ,  przebiegający równo ,  miarowo ","['jednostajnie', 'przebiegać', 'równo', 'miarowo']",,6
6513,rytmiczny,"(1, 2)",przymiotnik jakościowy,w rytmie ,"['w', 'rytm']",,2
6514,rytuał,"(1, 1)",rzeczownik,"zespół specyficznych sekwencji sformalizowanych ,  symbolicznych czynów i wypowiedzi ,  charakterystyczny dla danej kultury ;  zob. też rytuał w Wikipedii ","['zespół', 'specyficzny', 'sekwencja', 'sformalizować', 'symboliczny', 'czyn', 'i', 'wypowiedź', 'charakterystyczny', 'dla', 'dany', 'kultura']",,16
6515,rytuał,"(1, 2)",rzeczownik,pot. powtarzane regularnie czynności ,"['powtarzać', 'regularnie', 'czynność']",['pot.'],4
6516,rytualnie,"(1, 1)",przysłówek,sposób rytualny ,"['sposób', 'rytualny']",,2
6517,rytualny,"(1, 1)",przymiotnik relacyjny,"z rytuałem ,  dotyczący rytuału ","['z', 'rytuał', 'dotyczyć', 'rytuał']",,5
6518,rytuksymab,"(1, 1)",rzeczownik,"farm. lek immunologiczny  ( immunosupresyjny i przeciwnowotworowy )  do terapii niektórych chłoniaków ,  białaczek i chorób autoimmunizacyjnych ;  przeciwciało monoklonalne będące chimerą ludzko - mysią ","['lek', 'immunologiczny', 'immunosupresyjny', 'i', 'przeciwnowotworowy', 'do', 'terapia', 'niektóry', 'chłoniak', 'białaczka', 'i', 'choroba', 'autoimmunizacyjny', 'przeciwciało', 'monoklonalny', 'być', 'chimera', 'ludzki', 'mysi']",['farm.'],25
6519,Rytwiany,"(1, 1)",rzeczownik,geogr. wieś w Polsce w województwie świętokrzyskim ;  zob. też Rytwiany w Wikipedii ,"['wieś', 'w', 'Polska', 'w', 'województwo świętokrzyskie']",['geogr.'],8
6520,Rytwiany,"(1, 2)",rzeczownik,adm. gmina wiejska w Polsce z siedzibą w  Rytwianach (1.1);  zob. też Rytwiany (gmina) w Wikipedii ,"['gmina', 'wiejski', 'w', 'Polska', 'z', 'siedziba', 'w']",['adm.'],10
6521,rywal,"(1, 1)",rzeczownik,",  która konkuruje w czymś ","['który', 'konkurować', 'w', 'coś']",,5
6522,rywal,"(1, 2)",rzeczownik,daw. mąż siostry ,"['mąż', 'siostra']",['daw.'],3
6523,rywalizacja,"(1, 1)",rzeczownik,"o pierwszeństwo ,  o zdobycie czegoś ;  konkurowanie ","['o', 'pierwszeństwo', 'o', 'zdobycie', 'coś', 'konkurowanie']",,8
6524,rywalizacja,"(1, 2)",rzeczownik,"zawody ,  zmagania sportowe ,  rozgrywka ","['zawody', 'zmaganie', 'sportowy', 'rozgrywka']",,6
6525,rywalizować,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),o pierwszeństwo lub o zdobycie czegoś ,"['o', 'pierwszeństwo', 'lub', 'o', 'zdobycie', 'coś']",,6
6526,rywalizować,"(1, 2)",czasownik nieprzechodni niedokonany (dk. brak),"o dwóch osobach lub rzeczach itp.: być na mniej więcej jednakowym poziomie ,  nie pozwalając na stwierdzenie ,  która z nich jest lepsza ","['być', 'na', 'mniej więcej', 'jednakowy', 'poziom', 'nie', 'pozwalać', 'na', 'stwierdzenie', 'który', 'z', 'one', 'być', 'dobry']",,17
6527,rywalizowanie,"(1, 1)",rzeczownik,się o pierwszeństwo lub o zdobycie czegoś ,"['się', 'o', 'pierwszeństwo', 'lub', 'o', 'zdobycie', 'coś']",,7
6528,rywalka,"(1, 1)",rzeczownik,:  rywal ,['rywal'],,2
6529,rywaroksaban,"(1, 1)",rzeczownik,"farm. doustny lek przeciwkrzepliwy ,  bezpośredni inhibitor czynnika Xa ","['doustny', 'lek', 'przeciwkrzepliwy', 'bezpośredni', 'inhibitor', 'czynnik Xa']",['farm.'],8
6530,ryza,"(1, 1)",rzeczownik,poligr. jednostka miary ilości papieru równa zwykle 500 arkuszom ;  zob. też ryza w Wikipedii ,"['jednostka miary', 'ilość', 'papier', 'równy', 'zwykle', '500', 'arkusz']",['poligr.'],10
6531,ryza,"(1, 2)",rzeczownik,techn. przenośnik  ( np. w postaci rynny wyżłobionej w ziemi )  służący do transportowania drewna ze stoków górskich ,"['przenośnik', 'np.', 'w postaci', 'rynna', 'wyżłobić', 'w', 'ziemia', 'służyć', 'do', 'transportowanie', 'drewno', 'ze', 'stok', 'górski']","['techn.', 'np.']",17
6532,ryza,"(1, 3)",rzeczownik,jednorazowy spław flisacki ,"['jednorazowy', 'spław', 'flisacki']",,3
6533,ryza,"(1, 4)",rzeczownik,ryzy ,[],,1
6534,ryzalit,"(1, 1)",rzeczownik,"archit. fragment budynku wysunięty z lica elewacji na całej jego wysokości ,  od fundamentu po dach zob. też ryzalit w Wikipedii ","['fragment', 'budynek', 'wysunąć', 'z', 'lico', 'elewacja', 'na', 'cały', 'on', 'wysokość', 'od', 'fundament', 'po', 'dach']",['archit.'],17
6535,ryzolitofit,"(1, 1)",rzeczownik,bot. litofit wnikający w powierzchniową warstwę skały ,"['litofit', 'wnikać', 'w', 'powierzchniowy', 'warstwa', 'skała']",['bot.'],7
6536,ryzosfera,"(1, 1)",rzeczownik,biol. ekol. przestrzeń obejmująca glebę w zasięgu korzeni roślin wraz z zasiedlającymi ją organizmami ;  zob. też ryzosfera w Wikipedii ,"['przestrzeń', 'obejmować', 'gleba', 'w zasięgu', 'korzeń', 'roślina', 'wraz', 'z', 'zasiedlać', 'ona', 'organizm']","['biol.', 'ekol.']",15
6537,ryzy,"(1, 1)",rzeczownik,"daw. posłuszeństwo ,  subordynacja ,  obecnie tylko w zwrotach: trzymać w ryzach, wziąć w ryzy ","['posłuszeństwo', 'subordynacja', 'wziąć w ryzy']",['daw.'],7
6538,ryzyk-fizyk,"(1, 1)",wykrzyknik,wykrzyknik wyrażający emocje związane z podejmowaniem trudnej decyzji ,"['wykrzyknik', 'wyrażać', 'emocja', 'związać', 'z', 'podejmowanie', 'trudny', 'decyzja']",,8
6539,ryzykant,"(1, 1)",rzeczownik,lubiący podejmować ryzyko ,"['lubić', 'podejmować', 'ryzyko']",,3
6540,ryzykantka,"(1, 1)",rzeczownik,lubiąca podejmować ryzyko ,"['lubić', 'podejmować', 'ryzyko']",,3
6541,ryzyko,"(1, 1)",rzeczownik,",  prawdopodobieństwo ,  że coś się nie uda ","['prawdopodobieństwo', 'że', 'coś', 'się', 'nie', 'udać']",,8
6542,ryzyko,"(1, 2)",rzeczownik,wystąpienia niekorzystnych zdarzeń lub efektów ,"['wystąpienie', 'niekorzystny', 'zdarzenie', 'lub', 'efekt']",,5
6543,ryzyko,"(1, 3)",rzeczownik,"prawdopodobieństwo powstania szkody obciążające osobę poszkodowaną niezależnie od jej winy ,  jeśli umowa lub przepis prawny nie zobowiązały innej osoby do wyrównania szkody ","['prawdopodobieństwo', 'powstanie', 'szkoda', 'obciążać', 'osoba', 'poszkodowany', 'niezależnie', 'od', 'ona', 'wina', 'jeśli', 'umowa', 'lub', 'przepis', 'prawny', 'nie', 'zobowiązywać', 'inny', 'osoba', 'do', 'wyrównanie', 'szkoda']",,23
6544,ryzykować,"(1, 1)",czasownik nieprzechodni niedokonany (dk. zaryzykować),"ryzyko ;  działać ,  licząc się z możliwością niekorzystnego zakończenia ","['ryzyko', 'działać', 'liczyć się', 'z', 'możliwość', 'niekorzystny', 'zakończenie']",,9
6545,ryzykować,"(1, 2)",czasownik nieprzechodni niedokonany (dk. zaryzykować),coś cennego na utratę ,"['coś', 'cenny', 'na', 'utrata']",,4
6546,ryzykowanie,"(1, 1)",rzeczownik,od ryzykować ,[],,2
6547,ryzykowność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest ryzykowne ;  cecha tych ,  którzy są ryzykowni ","['cecha', 'to', 'co', 'być', 'ryzykowny', 'cecha', 'ci', 'który', 'być', 'ryzykowny']",['odprzym.'],14
6548,ryzykowny,"(1, 1)",przymiotnik,"z ryzykiem ,  grożący niebezpieczeństwem lub popełnieniem błędu ","['z', 'ryzyko', 'grozić', 'niebezpieczeństwo', 'lub', 'popełnienie', 'błąd']",,8
6549,rząd,"(1, 1)",rzeczownik,wykonawczy organ państwa zajmujący się jego finansami oraz prowadzący jego politykę wewnętrzną i zagraniczną ;  zob. też rząd w Wikipedii ,"['wykonawczy', 'organ', 'państwo', 'zajmować się', 'ono', 'finanse', 'oraz', 'prowadzić', 'ono', 'polityka', 'wewnętrzny', 'i', 'zagraniczny']",,15
6550,rząd,"(1, 2)",rzeczownik,"przypadek deklinacji ,  w którym znajduje się wyraz będący określeniem danego ","['przypadek', 'deklinacja', 'w', 'który', 'znajdować się', 'wyraz', 'być', 'określenie', 'dany']",,10
6551,rząd,"(1, 3)",rzeczownik,władzy ,['władza'],,1
6552,rząd,"(1, 4)",rzeczownik,ludzi lub elementów umieszczona obok siebie jeden za drugim lub jeden obok drugiego ,"['człowiek', 'lub', 'element', 'umieścić', 'obok', 'siebie', 'jeden', 'za', 'drugi', 'lub', 'jeden', 'obok', 'drugi']",,13
6553,rząd,"(1, 5)",rzeczownik,w systematyce :  jednostka obejmująca rodziny ;  zob. też rząd (biologia) w Wikipedii ,"['w', 'systematyka', 'jednostka', 'obejmować', 'rodzina']",,8
6554,rząd,"(1, 6)",rzeczownik, rząd (1.4)  foteli na widowni ,"['fotel', 'na', 'widownia']",,4
6555,rząd,"(1, 7)",rzeczownik,fiz. pozycja względem przecinka dziesiętnego najstarszej cyfry w zapisie danej liczby ,"['pozycja', 'względem', 'przecinek', 'dziesiętny', 'stary', 'cyfra', 'w', 'zapis', 'dany', 'liczba']",['fiz.'],11
6556,rząd,"(1, 8)",rzeczownik,kompletny osprzęt do jazdy konnej ;  zob. też rząd koński w Wikipedii ,"['kompletny', 'osprzęt', 'do', 'jazda', 'konny']",,7
6557,rząd,"(1, 9)",rzeczownik,ogrod. rośliny uprawne posadzone i rosnące w jednej linii ,"['roślina', 'uprawny', 'posadzić', 'i', 'rosnąć', 'w', 'jeden', 'linia']",['ogrod.'],9
6558,rządek,"(1, 1)",rzeczownik,od: rząd ,['rząd'],,2
6559,rządek,"(1, 2)",rzeczownik,niewielkie rzędy roślin uprawnych rosnące w jednej linii ,"['niewielki', 'rząd', 'roślina', 'uprawny', 'rosnąć', 'w', 'jeden', 'linia']",,8
6560,rządek,"(1, 3)",rzeczownik,(Kraków i Warszawa) sześć małych bułek tworzących całość ,"['sześć', 'mały', 'bułka', 'tworzyć', 'całość']",,6
6561,rządowy,"(1, 1)",przymiotnik,"z rządem ,  wywodzący się z rządu ","['z', 'rząd', 'wywodzić', 'się', 'z', 'rząd']",,7
6562,rządy,"(1, 1)",rzeczownik,"władzy ,  władanie ","['władza', 'władanie']",,3
6563,rządy,"(2, 1)",rzeczownik,"M. ,  B. i W. lm od: rząd ",['rząd'],"['M.', 'B.', 'W.']",8
6564,rządzenie,"(1, 1)",rzeczownik,od rządzić ,[],,2
6565,rządzić,"(1, 1)",czasownik przechodni niedokonany,"władzę ,  panować ","['władza', 'panować']",,3
6566,rządzić,"(1, 2)",czasownik przechodni niedokonany,"czymś ,  zarządzać ","['coś', 'zarządzać']",,3
6567,rządzić,"(1, 3)",czasownik przechodni niedokonany,wiązać z wyrazem określanym jedną z form wyrazu określającego ,"['wiązać', 'z', 'wyraz', 'określać', 'jeden', 'z', 'forma', 'wyraz', 'określać']",,9
6568,rządzić,"(2, 1)",czasownik zwrotny rządzić się,"według swojej woli ,  upodobania ","['według', 'swój', 'wola', 'upodobanie']",,5
6569,rządzić,"(2, 2)",czasownik zwrotny rządzić się," rządzonym,  władanym ,  kierowanym przez kogoś ","['władać', 'kierować', 'przez', 'ktoś']",,6
6570,rządzić,"(2, 3)",czasownik zwrotny rządzić się,się w swoim postępowaniu ,"['się', 'w', 'swój', 'postępowanie']",,4
6571,rządzić,"(2, 4)",czasownik zwrotny rządzić się,"prowadzić interesy ,  zarządzać pieniędzmi lub mieniem ","['prowadzić', 'interes', 'zarządzać', 'pieniądze', 'lub', 'mienie']",,7
6572,rząd marionetkowy,"(1, 1)",fraza rzeczownikowa,"polit. rząd sterowany przez inną grupę ludzi niż tych ,  którzy oficjalnie znajdują się u steru władzy ;  zob. też rząd marionetkowy w Wikipedii ","['rząd', 'sterować', 'przez', 'inny', 'grupa', 'ludzie', 'niż', 'ten', 'który', 'oficjalnie', 'znajdować', 'się', 'u', 'ster', 'władza']",['polit.'],19
6573,rzężenie,"(1, 1)",rzeczownik,rzecz. odczas. od rzęzić ,[],['rzecz. odczas.'],3
6574,rzężenie,"(1, 2)",rzeczownik,od rzężeć ,[],,2
6575,rzężenie,"(1, 3)",rzeczownik,"gw. nieskuteczne wspinanie się ,  wspinanie się z wielką trudnością ","['nieskuteczny', 'wspinanie', 'się', 'wspinanie', 'się', 'z', 'wielki', 'trudność']",['gw.'],10
6576,rzężenie suche,"(1, 1)",fraza rzeczownikowa,"med. szmer oddechowy objawiający się świstami ,  szmerami tchawiczymi ,  furczeniem ","['szmer', 'oddechowy', 'objawiać się', 'świst', 'szmer', 'tchawiczy', 'furczenie']",['med.'],10
6577,rzęch,"(1, 1)",rzeczownik,"pot. stary ,  wyeksploatowany pojazd mechaniczny lub urządzenie ","['stary', 'wyeksploatowany', 'pojazd', 'mechaniczny', 'lub', 'urządzenie']",['pot.'],8
6578,rzępoła,"(1, 1)",rzeczownik,pejor. kiepski muzyk ,"['kiepski', 'muzyk']",['pejor.'],3
6579,rzępolenie,"(1, 1)",rzeczownik,pot. granie na instrumencie muzycznym w sposób nieumiejętny ,"['granie', 'na', 'instrument', 'muzyczny', 'w', 'sposób', 'nieumiejętny']",['pot.'],8
6580,rzępolić,"(1, 1)",czasownik przechodni niedokonany (dk. brak),"grać nieumiejętnie na jakimś instrumencie ,  zwłaszcza strunowym ","['grać', 'nieumiejętnie', 'na', 'jakiś', 'instrument', 'zwłaszcza', 'strunowy']",,8
6581,rzępolista,"(1, 1)",rzeczownik,",  kto rzępoli ","['kto', 'rzępolić']",,3
6582,rzęsówka rzęsowa,"(1, 2)",fraza rzeczownikowa,motyl z gatunku  rzęsówek rzęsowych (1.1) ,"['motyl', 'z', 'gatunek']",,4
