,Name,Sign,Type,Definition,Other_words,Indexes,No_words
8167,kawa po turecku,"(1, 1)",fraza rzeczownikowa,"drobno zmielona kawa przygotowywana w tradycyjny arabski sposób w małym tygielku  ( dżezwie ),  często z przyprawami  ( anyżem gwiazdkowym ,  cynamonem ,  imbirem ,  kardamonem lub wanilią ) ","['drobno', 'zmielić', 'kawa', 'przygotowywać', 'w', 'tradycyjny', 'arabski', 'sposób', 'w', 'mały', 'tygielek', 'dżezwa', 'często', 'z', 'przyprawa', 'anyż gwiazdkowy', 'cynamon', 'imbir', 'kardamon', 'lub', 'wanilia']",,28
8168,kawa po turecku,"(1, 2)",fraza rzeczownikowa,kulin. błędnie używana nazwa stosowana wobec zmielonej kawy wsypanej bezpośrednio do szklanki lub innego naczynia i zalanej wrzątkiem ,"['błędnie', 'używać', 'nazwa', 'stosować', 'wobec', 'zmielić', 'kawa', 'wsypać', 'bezpośrednio', 'do', 'szklanka', 'lub', 'inny', 'naczynie', 'i', 'zalać', 'wrzątek']",['kulin.'],18
8169,kawa wesoła,"(1, 1)",fraza rzeczownikowa,st.pol. dom publiczny ,['dom publiczny'],['st.pol.'],2
8170,kawa zbożowa,"(1, 1)",fraza rzeczownikowa,"spoż. napój bezkofeinowy o smaku zbliżonym do kawy ,  namiastka kawy naturalnej przygotowana z ziaren zbóż ;  zob. też kawa zbożowa w Wikipedii ","['napój', 'bezkofeinowy', 'o', 'smak', 'zbliżyć', 'do', 'kawa', 'namiastka', 'kawa', 'naturalny', 'przygotować', 'z', 'ziarno', 'zboże']",['spoż.'],18
8171,kawczy,"(1, 1)",przymiotnik,"z kawką ,  dotyczący kawki  ( ptaka ) ","['z', 'kawka', 'dotyczyć', 'kawka', 'ptak']",,8
8172,kawczy,"(1, 2)",przymiotnik,"dla kawki ,  podobny do kawki  ( ptaka ) ","['dla', 'kawka', 'podobny', 'do', 'kawka', 'ptak']",,9
8173,kaweczka,"(1, 1)",rzeczownik,zdrobn. od: kawka ,['kawka'],['zdrobn.'],3
8174,kawerna,"(1, 1)",rzeczownik,geol. pustka w skale utworzona w wyniku wietrzenia chemicznego ,"['pustka', 'w', 'skała', 'utworzyć', 'w wyniku', 'wietrzenie', 'chemiczny']",['geol.'],8
8175,kawerna,"(1, 2)",rzeczownik,jama w narządzie wewnętrznym ciała powstała na skutek choroby ,"['jama', 'w', 'narząd', 'wewnętrzny', 'ciało', 'powstać', 'na skutek', 'choroba']",,8
8176,kawiara,"(1, 1)",rzeczownik,"pot. amatorka kawy ,  kobieta pijąca często kawę ","['amatorka', 'kawa', 'kobieta', 'pić', 'często', 'kawa']",['pot.'],8
8177,kawiarenka,"(1, 1)",rzeczownik,zdrobn. od: kawiarnia ,['kawiarnia'],['zdrobn.'],3
8178,kawiarenka,"(1, 2)",rzeczownik,kawiarnia ,['kawiarnia'],,1
8179,kawiarka,"(1, 1)",rzeczownik,zajmująca się specjalnie parzeniem i serwowaniem kawy  ( dawniej służąca tego rodzaju ) ,"['zajmować się', 'specjalnie', 'parzenie', 'i', 'serwowanie', 'kawa', 'dawniej', 'służąca', 'ten', 'rodzaj']",,12
8180,kawiarka,"(1, 2)",rzeczownik,kobieta prowadząca kawiarnię ,"['kobieta', 'prowadzić', 'kawiarnia']",,3
8181,kawiarka,"(1, 3)",rzeczownik,kobieta obsługująca w kawiarni ,"['kobieta', 'obsługiwać', 'w', 'kawiarnia']",,4
8182,kawiarka,"(1, 4)",rzeczownik,czajniczek do parzenia kawy ,"['czajniczek', 'do', 'parzenie', 'kawa']",,4
8183,kawiarka,"(1, 5)",rzeczownik,spoż. lokalna nazwa bułki paryskiej w Jeleniej Górze ,"['lokalny', 'nazwa', 'bułka paryska', 'w', 'Jelenia Góra']",['spoż.'],6
8184,kawiarnia,"(1, 1)",rzeczownik,",  w którym podaje się kawę i inne napoje ;  zob. też kawiarnia w Wikipedii ","['w', 'który', 'podawać', 'się', 'kawa', 'i', 'inny', 'napój']",,11
8185,kawiarniany,"(1, 1)",przymiotnik,kawiarni ,['kawiarnia'],,1
8186,kawiarz,"(1, 1)",rzeczownik,pot. amator picia kawy ;  osoba często pijąca kawę ,"['amator', 'picie', 'kawa', 'osoba', 'często', 'pić', 'kawa']",['pot.'],9
8187,kawiarz,"(1, 2)",rzeczownik,właściciel kawiarni ,"['właściciel', 'kawiarnia']",,2
8188,kawiarz,"(1, 3)",rzeczownik,osoba przyrządzająca kawę ,"['osoba', 'przyrządzać', 'kawa']",,3
8189,kawior,"(1, 1)",rzeczownik,"przekąska z solonej ikry niektórych gatunków ryb  ( np. łososia ,  dorsza ),  w kolorze czarnym lub czerwonym ;  zob. też kawior w Wikipedii ","['przekąska', 'z', 'solić', 'ikra', 'niektóry', 'gatunek', 'ryba', 'np.', 'łosoś', 'dorsz', 'w', 'kolor', 'czarny', 'lub', 'czerwony']",['np.'],20
8190,kawior,"(1, 2)",rzeczownik,przestępcze tanie wino owocowe ,"['tani', 'wino', 'owocowy']",,4
8191,kawiorek,"(1, 1)",rzeczownik,zdrobn. od: kawior ,['kawior'],['zdrobn.'],3
8192,kawiorek,"(1, 2)",rzeczownik,spoż. długa bułka pszenna ,"['długi', 'bułka', 'pszenny']",['spoż.'],4
8193,kawiorka,"(1, 1)",rzeczownik,gw. (Poznań) spoż. długa bułka pszenna ,"['długi', 'bułka', 'pszenny']","['gw.', 'spoż.']",6
8194,kawiorowy,"(1, 1)",przymiotnik,"z kawiorem ,  dotyczący kawioru ","['z', 'kawior', 'dotyczyć', 'kawior']",,5
8195,kawitacja,"(1, 1)",rzeczownik,fiz. zjawisko gwałtownego tworzenia się bąbelków gazu w cieczy pod wpływem zmian ciśnienia ;  zob. też kawitacja w Wikipedii ,"['zjawisko', 'gwałtowny', 'tworzenie', 'się', 'bąbelek', 'gaz', 'w', 'ciecz', 'pod wpływem', 'zmiana', 'ciśnienie']",['fiz.'],14
8196,kawitacyjny,"(1, 1)",przymiotnik relacyjny,"fiz. związany z kawitacją ,  dotyczący ,  kawitacji ,  wykorzystujący zjawisko kawitacji ","['związany', 'z', 'kawitacja', 'dotyczyć', 'kawitacja', 'wykorzystywać', 'zjawisko', 'kawitacja']",['fiz.'],12
8197,kawka,"(1, 2)",rzeczownik,od: kawa  ( napój ) ,"['kawa', 'napój']",,5
8198,kawka,"(1, 3)",rzeczownik,"skromne przyjęcie popołudniowe lub wieczorne ,  na którym podaje się napoje i słodycze ","['skromny', 'przyjęcie', 'popołudniowy', 'lub', 'wieczorny', 'na', 'który', 'podawać się', 'napój', 'i', 'słodycze']",,12
8199,kawka,"(1, 4)",rzeczownik,"(Poznań) ,  żart. zakonnica ",['zakonnica'],['żart.'],4
8200,kawka zwyczajna,"(1, 2)",fraza rzeczownikowa,ptak z gatunku  kawka zwyczajna (1.1) ,"['ptak', 'z', 'gatunek']",,4
8201,kawny,"(1, 1)",przymiotnik,gw. (Łowicz) brązowy ,['brązowy'],['gw.'],3
8202,kawon,"(1, 1)",rzeczownik,"bot. gw. lwow. reg. krak. ,  zob. arbuz ",[],"['bot.', 'gw. lwow.', 'reg. krak.', 'zob.']",6
8203,kawosz,"(1, 1)",rzeczownik,picia kawy ;  osoba często pijąca kawę ,"['picie', 'kawa', 'osoba', 'często', 'pić', 'kawa']",,7
8204,kawoszka,"(1, 1)",rzeczownik,"kawy ,  amatorka kawy ,  kobieta pijąca kawę bardzo często ","['kawa', 'amatorka', 'kawa', 'kobieta', 'pić', 'kawa', 'bardzo', 'często']",,10
8205,kawowy,"(1, 1)",przymiotnik,"kawy ,  związany z kawą  –  nasionami kawowca ","['kawa', 'związany', 'z', 'kawa', 'nasiono', 'kawowiec']",,8
8206,kawowy,"(1, 2)",przymiotnik,"kawy ,  związany z kawą  –  napojem przyrządzanym z palonych i zmielonych nasion kawowca ","['kawa', 'związany', 'z', 'kawa', 'napój', 'przyrządzać', 'z', 'palić', 'i', 'zmielić', 'nasiono', 'kawowiec']",,14
8207,kawowy,"(1, 3)",przymiotnik,kawowca ,['kawowiec'],,1
8208,kawowy,"(1, 4)",przymiotnik,"smak kawy ,  zawierający kawę  –  palone i zmielone ziarna kawowca ","['smak', 'kawa', 'zawierać', 'kawa', 'palić', 'i', 'zmielić', 'ziarno', 'kawowiec']",,11
8209,kawowy,"(1, 5)",przymiotnik,kolor kawy z mlekiem ;  jasnobrązowy ,"['kolor', 'kawa', 'z', 'mleko', 'jasnobrązowy']",,6
8210,kawowy,"(1, 6)",przymiotnik,gw. (Bukowina) wiśniowy ,['wiśniowy'],['gw.'],3
8211,kawowy,"(1, 7)",przymiotnik,(Łowicz i Bukowina) brązowy  ( nie tylko jasnobrązowy ) ,['brązowy'],,5
8212,Kawsko,"(1, 1)",rzeczownik,"geogr. adm. wieś na Ukrainie ,  w rejonie stryjskim obwodu lwowskiego ;  zob. też Kawsko w Wikipedii ","['wieś', 'na', 'Ukraina', 'w', 'rejon', 'stryjski', 'obwód', 'lwowski']","['geogr.', 'adm.']",13
8213,kawunia,"(1, 1)",rzeczownik,zdrobn. od kawa ,['kawa'],['zdrobn.'],3
8214,kawusia,"(1, 1)",rzeczownik,pieszcz. zdrobn. od :  kawa  ( napój ) ,"['kawa', 'napój']","['pieszcz.', 'zdrobn.']",8
8215,kazać,"(1, 1)",czasownik nieprzechodni modalny,rozkaz zrobienia czegoś ,"['rozkaz', 'zrobienie', 'coś']",,3
8216,kazać,"(1, 2)",czasownik nieprzechodni modalny,polecenie ,['polecenie'],,1
8217,kazać,"(1, 3)",czasownik nieprzechodni modalny,przest. głosić kazanie ,"['głosić', 'kazanie']",['przest.'],3
8218,Kazań,"(1, 1)",rzeczownik,"miasto w Federacji Rosyjskiej ,  stolica Tatarstanu ;  zob. też Kazań w Wikipedii ","['miasto', 'w', 'Federacja Rosyjska', 'stolica', 'Tatarstan']",,8
8219,kazańczyk,"(1, 1)",rzeczownik,Kazania ;  osoba z tego miasta ,"['Kazań', 'osoba', 'z', 'to', 'miasto']",,6
8220,kazański,"(1, 1)",przymiotnik relacyjny,"z Kazaniem ,  dotyczący Kazania ","['z', 'Kazań', 'dotyczyć', 'Kazań']",,5
8221,Kazach,"(1, 1)",rzeczownik,narodowości kazachskiej ,"['narodowość', 'kazachski']",,2
8222,kazachski,"(1, 1)",przymiotnik,do Kazachów lub Kazachstanu ,"['do', 'Kazach', 'lub', 'Kazachstan']",,4
8223,kazachski,"(2, 1)",rzeczownik,urzędowy Kazachstanu ,"['urzędowy', 'Kazachstan']",,2
8224,kazachskojęzyczny,"(1, 1)",przymiotnik,",  który posługuje się językiem kazachskim ","['który', 'posługiwać się', 'język', 'kazachski']",,5
8225,kazachskojęzyczny,"(1, 2)",przymiotnik,",  którego mieszkańcy posługują się językiem kazachskim ","['który', 'mieszkaniec', 'posługiwać się', 'język', 'kazachski']",,6
8226,kazachskojęzyczny,"(1, 3)",przymiotnik,",  stworzony w języku kazachskim ","['stworzyć', 'w', 'język', 'kazachski']",,5
8227,Kazachstańczyk,"(1, 1)",rzeczownik,Kazachstanu ,['Kazachstan'],,1
8228,kazachstański,"(1, 1)",przymiotnik,do państwa Kazachstan ,"['do', 'państwo', 'Kazachstan']",,3
8229,Kazachstan,"(1, 1)",rzeczownik,"polit. państwo na pograniczu Europy i Azji ,  ze stolicą w Astanie ;  zob. też Kazachstan w Wikipedii ","['państwo', 'na', 'pogranicze', 'Europa', 'i', 'Azja', 'ze', 'stolica', 'w', 'Astana']",['polit.'],14
8230,Kazachstanka,"(1, 1)",rzeczownik,Kazachstanu ,['Kazachstan'],,1
8231,kazalnica,"(1, 1)",rzeczownik,rel. ambona ,['ambona'],['rel.'],2
8232,kazalnica,"(1, 2)",rzeczownik,skalny z trzech stron otoczony urwiskami lub wystający ze stoku fragment skał ,"['skalny', 'z', 'trzy', 'strona', 'otoczyć', 'urwisko', 'lub', 'wystawać', 'ze', 'stok', 'fragment', 'skała']",,12
8233,kazamata,"(1, 1)",rzeczownik,"wojsk. w fortyfikacji :  budowla o murowanym sklepieniu ,  chroniącym przed ogniem artyleryjskim ,  używana jako stanowisko dział lub magazyn ","['w', 'fortyfikacja', 'budowla', 'o', 'murowany', 'sklepienie', 'chronić', 'przed', 'ogień', 'artyleryjski', 'używać', 'jako', 'stanowisko', 'działo', 'lub', 'magazyn']",['wojsk.'],20
8234,kazamatowy,"(1, 1)",przymiotnik relacyjny,"z kazamatami ,  dotyczący kazamat ","['z', 'kazamata', 'dotyczyć', 'kazamata']",,5
8235,kazanie,"(1, 1)",rzeczownik,"religijna przemowa ,  której celem jest przekazanie prawd wiary i zasad życia moralnego ,  w chrześcijaństwie także część mszy lub nabożeństwa ;  zob. też kazanie w Wikipedii ","['religijny', 'przemowa', 'który', 'cel', 'być', 'przekazanie', 'prawda', 'wiara', 'i', 'zasada', 'życie', 'moralny', 'w', 'chrześcijaństwo', 'także', 'część', 'msza', 'lub', 'nabożeństwo']",,23
8236,kazanie,"(1, 2)",rzeczownik,pot. nadęta mowa umoralniająca ,"['nadęty', 'mowa', 'umoralniać']",['pot.'],4
8237,kazanie,"(1, 3)",rzeczownik,od kazać ,[],,2
8238,Kazanka,"(1, 1)",rzeczownik,"geogr. rzeka w europejskiej części Rosji ,  w Tatarstanie ,  lewy dopływ Wołgi ;  zob. też Kazanka (rzeka) w Wikipedii ","['rzeka', 'w', 'europejski', 'część', 'Rosja', 'w', 'Tatarstan', 'lewy', 'dopływ', 'Wołga']",['geogr.'],15
8239,kazarka egipska,"(1, 2)",fraza rzeczownikowa,ptak z gatunku  kazarka egipska (1.1) ,"['ptak', 'z', 'gatunek']",,4
8240,kazaski,"(1, 1)",przymiotnik,do Kazachów lub Kazachstanu ,"['do', 'Kazach', 'lub', 'Kazachstan']",,4
8241,Kazaszka,"(1, 1)",rzeczownik,Kazachstanu ,['Kazachstan'],,1
8242,kazatelnica,"(1, 1)",rzeczownik,gw. (Górny Śląsk) ambona ,['ambona'],['gw.'],3
8243,kazeina,"(1, 1)",rzeczownik,białko z mleka ssaków ;  zob. też kazeina w Wikipedii ,"['białko', 'z', 'mleko', 'ssak']",,6
8244,kazeinowy,"(1, 1)",przymiotnik,"dotyczący kazeiny ,  właściwy kazeinie ","['dotyczyć', 'kazeina', 'właściwy', 'kazeina']",,5
8245,kazić,"(1, 1)",czasownik,"psuć ,  burzyć ,  niszczyć ","['psuć', 'burzyć', 'niszczyć']",,5
8246,Kazia,"(1, 1)",rzeczownik,",  zdrobnienie od Kazimiera ",['Kazimiera'],,3
8247,Kazia,"(2, 1)",rzeczownik,D. lp zob. Kazio ,[],"['D.', 'zob.']",4
8248,Kazik,"(1, 1)",rzeczownik,forma imienia Kazimierz ,"['forma', 'imię', 'Kazimierz']",,3
8249,Kazimiera,"(1, 1)",rzeczownik,;  zob. też Kazimiera w Wikipedii ,[],,2
8250,kazimierski,"(1, 1)",przymiotnik relacyjny,"do miejscowości :  Kazimierza Wielka ,  Kazimierz Biskupi ,  Kazimierz Dolny ,  Kazimierz Górniczy ","['do', 'miejscowość', 'Kazimierza Wielka', 'Kazimierz Biskupi', 'Kazimierz Dolny', 'Kazimierz Górniczy']",,10
8251,Kazimierz,"(1, 1)",rzeczownik,;  zob. też Kazimierz (imię) w Wikipedii ,[],,2
8252,Kazimierz,"(2, 1)",rzeczownik,Krakowa ;  zob. też Kazimierz (Kraków) w Wikipedii ,['Kraków'],,3
8253,Kazimierz,"(2, 2)",rzeczownik,Kazimierz Górniczy ;  zob. też Kazimierz Górniczy w Wikipedii ,[],,3
8254,Kazimierz,"(2, 3)",rzeczownik,"toponim ,  nazwa kilku miejscowości w Polsce ","['toponim', 'nazwa', 'kilka', 'miejscowość', 'w', 'Polska']",,7
8255,Kazimierz,"(2, 4)",rzeczownik,zob. Kazimierz Dolny ,[],['zob.'],2
8256,Kazimierz,"(2, 5)",rzeczownik,zob. Kazimierz Biskupi ,[],['zob.'],2
8257,Kazimierz,"(2, 6)",rzeczownik,zob. Kazimierz Pomorski ,[],['zob.'],2
8258,Kazimierza Wielka,"(1, 1)",fraza rzeczownikowa,miasto w Polsce ;  zob. też Kazimierza Wielka w Wikipedii ,"['miasto', 'w', 'Polska']",,5
8259,Kazimierzowy,"(1, 1)",przymiotnik dzierżawczy,"przest. gw. taki ,  który należy do Kazimierza ","['taki', 'który', 'należeć', 'do', 'Kazimierz']","['przest.', 'gw.']",8
8260,Kazimierz Dolny,"(1, 1)",fraza rzeczownikowa,miasto w Polsce ;  zob. też Kazimierz Dolny w Wikipedii ,"['miasto', 'w', 'Polska']",,5
8261,Kazio,"(1, 1)",rzeczownik,zdrobn. poufała forma imienia Kazimierz ,"['poufały', 'forma', 'imię', 'Kazimierz']",['zdrobn.'],5
8262,kazionny,"(1, 1)",przymiotnik relacyjny,"środ. lub żart. państwowy ,  skarbowy ;  stanowiący własność państwa ","['państwowy', 'skarbowy', 'stanowić', 'własność', 'państwo']","['środ.', 'żart.']",10
8263,kazirodczy,"(1, 1)",przymiotnik,z kazirodztwem ,"['z', 'kazirodztwo']",,2
8264,kazirodztwo,"(1, 1)",rzeczownik,"płciowe z osobą blisko spokrewnioną ,  rodzaj parafilii ;  zob. też kazirodztwo w Wikipedii ","['płciowy', 'z', 'osoba', 'blisko', 'spokrewniony', 'rodzaj', 'parafilia']",,10
8265,Kaziu,"(1, 1)",rzeczownik,gw. zdrobn. poufała forma męskiego imienia Kazimierz ,"['poufały', 'forma', 'męski', 'imię', 'Kazimierz']","['gw.', 'zdrobn.']",7
8266,Kaziu,"(2, 1)",rzeczownik,lp od: Kazio ,['Kazio'],,3
8267,kaziuki,"(1, 1)",rzeczownik,św. Kazimierza  –  4 marca ;  zob. też kaziuk w Wikipedii ,"['św.', 'Kazimierz', '4', 'marzec']",['św.'],7
8268,kaznodzieja,"(1, 1)",rzeczownik,"rel. ktoś ,  kto wygłasza kazania ;  zob. też kaznodzieja w Wikipedii ","['ktoś', 'kto', 'wygłaszać', 'kazanie']",['rel.'],8
8269,kaznodzieja,"(1, 2)",rzeczownik,"przen. ktoś ,  kto prawi morały ","['ktoś', 'kto', 'prawić', 'morał']",['przen.'],6
8270,kaznodzieja,"(1, 3)",rzeczownik,utalentowany mówca ,"['utalentowany', 'mówca']",,2
8271,kaznodzieja nienawiści,"(1, 1)",fraza rzeczownikowa,"siejąca publicznie ideologiczną nienawiść ,  często podbudowaną religijnie ","['siać', 'publicznie', 'ideologiczny', 'nienawiść', 'często', 'podbudować', 'religijnie']",,8
8272,kaznodziejski,"(1, 1)",przymiotnik,"z kaznodziejstwem lub kaznodzieją ,  dotyczący kaznodziejstwa lub kaznodziei ","['z', 'kaznodziejstwo', 'lub', 'kaznodzieja', 'dotyczyć', 'kaznodziejstwo', 'lub', 'kaznodzieja']",,9
8273,kaznodziejski,"(1, 2)",przymiotnik,",  nadęty ,  zbyt moralizujący ,  przypominający styl kaznodziei ","['nadęty', 'zbyt', 'moralizować', 'przypominać', 'styl', 'kaznodzieja']",,9
8274,kaznodziejsko,"(1, 1)",przysłówek,"pot. zbyt moralizująco ,  pompatycznie ","['zbyt', 'moralizować', 'pompatycznie']",['pot.'],5
8275,kaznodziejstwo,"(1, 1)",rzeczownik,"rel. wygłaszanie kazań ,  bycie kaznodzieją ","['wygłaszanie', 'kazanie', 'bycie', 'kaznodzieja']",['rel.'],6
8276,kaznodziejstwo,"(1, 2)",rzeczownik,całość twórczości kaznodziejskiej ,"['całość', 'twórczość', 'kaznodziejski']",,3
8277,kaznodziejstwo,"(1, 3)",rzeczownik,oratorski ,['oratorski'],,1
8278,kaznodziejstwo,"(1, 4)",rzeczownik,"skłonność do wygłaszania mów ,  prawienia morałów ","['skłonność', 'do', 'wygłaszanie', 'mowa', 'prawienie', 'morał']",,7
8279,kazus,"(1, 1)",rzeczownik,praw. wydarzenie powodujące skutki prawne ,"['wydarzenie', 'powodować', 'skutek', 'prawny']",['praw.'],5
8280,kazus,"(1, 2)",rzeczownik,"zadanie ,  hipotetyczna sytuacja służąca do sprawdzania studentów z umiejętności stosowania prawa ","['zadanie', 'hipotetyczny', 'sytuacja', 'służyć', 'do', 'sprawdzanie', 'student', 'z', 'umiejętność', 'stosowanie', 'prawo']",,12
8281,kazwiński,"(1, 1)",przymiotnik relacyjny,"z Kazwinem ,  dotyczący Kazwinu ","['z', 'Kazwin', 'dotyczyć', 'Kazwin']",,5
8282,Kazwin,"(1, 1)",rzeczownik,"geogr. adm. miasto w północnym Iranie ,  stolica ostanu o tej samej nazwie ;  zob. też Kazwin w Wikipedii ","['miasto', 'w', 'północny', 'Iran', 'stolica', 'ostan', 'o', 'tej', 'sam', 'nazwa']","['geogr.', 'adm.']",15
8283,Kazym,"(1, 1)",rzeczownik,"geogr. hydrol. rzeka w Rosji ,  prawy dopływ Obu ","['rzeka', 'w', 'Rosja', 'prawy', 'dopływ', 'Ob']","['geogr.', 'hydrol.']",9
8284,kciuk,"(1, 1)",rzeczownik,"pierwszy palec dłoni u ssaków naczelnych ,  położony przeciwstawnie do pozostałych palców ;  zob. też kciuk w Wikipedii ","['pierwszy', 'palec', 'dłoń', 'u', 'ssak', 'naczelny', 'położyć', 'przeciwstawnie', 'do', 'pozostały', 'palec']",,14
8285,kciuk,"(1, 2)",rzeczownik,rękawicy osłaniającej  kciuk (1.1) ,"['rękawica', 'osłaniać']",,3
8286,kciukowy,"(1, 1)",przymiotnik relacyjny,"z kciukiem ,  dotyczący kciuka ","['z', 'kciuk', 'dotyczyć', 'kciuk']",,5
8287,kcyński,"(1, 1)",przymiotnik relacyjny,"do Kcyni ,  związany z Kcynią ","['do', 'Kcynia', 'związany', 'z', 'Kcynia']",,6
8288,Kcynia,"(1, 1)",rzeczownik,"miasto w Polsce ,  w województwie kujawsk o- pomorskim ,  w powiecie nakielskim ;  zob. też Kcynia w Wikipedii ","['miasto', 'w', 'Polska', 'w', 'województwo', 'kujawski', '-o-', 'pomorski', 'w', 'powiat', 'nakielski']",,15
8289,kcynianka,"(1, 1)",rzeczownik,Kcyni ,['Kcynia'],,1
8290,kcynianka,"(1, 2)",rzeczownik,"pochodząca z Kcyni ,  urodzona w Kcyni ","['pochodzić', 'z', 'Kcynia', 'urodzić', 'w', 'Kcynia']",,7
8291,KDL,"(1, 1)",skrótowiec w funkcji rzeczownika rodzaju męskorzeczowego,demokracji ludowej ,"['demokracja', 'ludowy']",,2
8292,kebab,"(1, 1)",rzeczownik,spoż. popularne w kuchni tureckiej kawałki pieczonego mięsa z dodatkami ;  zob. też kebab w Wikipedii ,"['popularny', 'w', 'kuchnia', 'turecki', 'kawałek', 'pieczony', 'mięso', 'z', 'dodatek']",['spoż.'],12
8293,kebab,"(1, 2)",rzeczownik,"bar ,  w którym podaje się  kebab (1.1) ","['bar', 'w', 'który', 'podawać', 'się']",,7
8294,kebab,"(2, 1)",rzeczownik,pejor. pogard. osoba o brązowawym kolorze skóry ,"['osoba', 'o', 'brązowawy', 'kolor', 'skóra']","['pejor.', 'pogard.']",7
8295,kebab,"(3, 1)",rzeczownik,uczn. eduk. koleżeński wygłup lub wybryk polegający na wywróceniu plecaka z całą zawartością na jego lewą stronę ,"['koleżeński', 'wygłup', 'lub', 'wybryk', 'polegać', 'na', 'wywrócenie', 'plecak', 'z', 'cały', 'zawartość', 'na', 'jego', 'na lewą stronę']","['uczn.', 'eduk.']",16
8296,kebs,"(1, 1)",rzeczownik,slang. kebab ,['kebab'],['slang.'],2
8297,kecki,"(1, 1)",przymiotnik,do narodu Ketów ,"['do', 'naród', 'Ket']",,3
8298,keczua,"(1, 1)",rzeczownik,jęz. język Indian Keczua ;  zob. też język keczua w Wikipedii ,"['język', 'Indianin', 'Keczua']",['jęz.'],6
8299,keczup,"(1, 1)",rzeczownik,"kulin. spoż. sos z pomidorów z przyprawami ,  stosowany na zimno jako dodatek do potraw ;  zob. też keczup w Wikipedii ","['sos', 'z', 'pomidor', 'z', 'przyprawa', 'stosować', 'na', 'zimno', 'jako', 'dodatek', 'do', 'potrawa']","['kulin.', 'spoż.']",17
8300,keczupowy,"(1, 1)",przymiotnik,z keczupem ;  zawierający keczup albo mający smak keczupu ,"['z', 'keczup', 'zawierać', 'keczup', 'albo', 'mieć', 'smak', 'keczup']",,9
8301,kefaloforia,"(1, 1)",rzeczownik,szt. rel. w hagiografii postać męczennika trzymającego w rękach własną ściętą głowę ;  zob. też kefaloforia w Wikipedii ,"['w', 'hagiografia', 'postać', 'męczennik', 'trzymać', 'w', 'ręka', 'własny', 'ściąć', 'głowa']","['szt.', 'rel.']",14
8302,Kefas,"(1, 1)",rzeczownik,hist. imię męskie ,[],['hist.'],2
8303,Kefas,"(1, 2)",rzeczownik,aramejski wariant imienia apostoła Piotra ,"['aramejski', 'wariant', 'imię', 'apostoł', 'Piotr']",,5
8304,kefija,"(1, 1)",rzeczownik,arabska chusta noszona jako nakrycie głowy ;  zob. też kefija w Wikipedii ,"['arabski', 'chusta', 'nosić', 'jako', 'nakrycie głowy']",,7
8305,kefir,"(1, 1)",rzeczownik,napój otrzymywany ze sfermentowanego mleka pasteryzowanego ;  zob. też kefir w Wikipedii ,"['napój', 'otrzymywać', 'z', 'sfermentować', 'mleko', 'pasteryzować']",,8
8306,kefir,"(1, 2)",rzeczownik,"opakowanie ,  porcja  kefiru (1.1) ","['opakowanie', 'porcja']",,4
8307,kefirowy,"(1, 1)",przymiotnik relacyjny,"z kefirem ,  dotyczący kefiru ;  przeznaczony do produkcji kefiru ","['z', 'kefir', 'dotyczyć', 'kefir', 'przeznaczyć', 'do', 'produkcja', 'kefir']",,10
8308,kegel,"(1, 1)",rzeczownik,typogr. wysokość pisma ,"['wysokość', 'pismo']",['typogr.'],3
8309,Keiko,"(1, 1)",rzeczownik,;  zob. też Keiko w Wikipedii ,[],,2
8310,kej,"(1, 1)",spójnik,gw. (Górny Śląsk) jak ,['jak'],['gw.'],3
8311,keja,"(1, 1)",rzeczownik,mar. nadbrzeże cumownicze ,"['nadbrzeże', 'cumowniczy']",['mar.'],3
8312,kejter,"(1, 1)",rzeczownik,"reg. (Poznań) pies ,  kundel ","['pies', 'kundel']",['reg.'],5
8313,kejter,"(1, 2)",rzeczownik,(Poznań) niegodziwiec ,['niegodziwiec'],,2
8314,kejter,"(1, 3)",rzeczownik,(Poznań) małe dziecko ,"['mały', 'dziecko']",,3
8315,kejter,"(1, 4)",rzeczownik,(Poznań) erotoman ,['erotoman'],,2
8316,kejza,"(1, 1)",rzeczownik,gw. (Górny Śląsk) ser ,['ser'],['gw.'],3
8317,keks,"(1, 1)",rzeczownik,kulin. ciasto biszkoptowe z bakaliami ;  zob. też keks w Wikipedii ,"['ciasto', 'biszkoptowy', 'z', 'bakalie']",['kulin.'],7
8318,kelner,"(1, 1)",rzeczownik,w restauracji przyjmująca zamówienie i przynosząca potrawy ,"['w', 'restauracja', 'przyjmować', 'zamówienie', 'i', 'przynosić', 'potrawa']",,7
8319,kelnerka,"(1, 1)",rzeczownik,płci żeńskiej przyjmująca w restauracji zamówienie i przynosząca potrawy ,"['płeć', 'żeński', 'przyjmować', 'w', 'restauracja', 'zamówienie', 'i', 'przynosić', 'potrawa']",,9
8320,kelnia,"(1, 1)",rzeczownik,gw. (Górny Śląsk) chochla ,['chochla'],['gw.'],3
8321,kelnia,"(1, 2)",rzeczownik,(Górny Śląsk) techn. kielnia murarska ,"['kielnia', 'murarski']",['techn.'],4
8322,kelowej,"(1, 1)",rzeczownik,geol. piętro  ( wiek )  jury środkowej ;  zob. też kelowej w Wikipedii ,"['piętro', 'wiek', 'jura', 'środkowy']",['geol.'],9
