,Name,Sign,Type,Definition,Other_words,Indexes,No_words
5675,celowanie,"(1, 1)",rzeczownik,rzecz. odczas. od celować ;  zob. też celowanie w Wikipedii ,[],['rzecz. odczas.'],5
5676,Celowiec,"(1, 1)",rzeczownik,"geogr. hist. Klagenfurt ,  miasto w południowej Austrii ;  zob. też Klagenfurt am Wörthersee w Wikipedii ","['Klagenfurt', 'miasto', 'w', 'południowy', 'Austria']","['geogr.', 'hist.']",10
5677,celowiecki,"(1, 1)",przymiotnik relacyjny,"hist. związany z Celowcem ,  dotyczący Celowca ,  pochodzący z Celowca ","['związać', 'z', 'Celowiec', 'dotyczyć', 'Celowiec', 'pochodzić', 'z', 'Celowiec']",['hist.'],11
5678,celownik,"(1, 1)",rzeczownik,ułatwiające celowanie z broni ;  zob. też celownik (element broni) w Wikipedii ,"['ułatwiać', 'celowanie', 'z', 'broń']",,6
5679,celownik,"(1, 2)",rzeczownik,aparatu fotograficznego umożliwiająca wstępne kadrowanie obrazu ,"['aparat fotograficzny', 'umożliwiać', 'wstępny', 'kadrowanie', 'obraz']",,5
5680,celownik,"(1, 3)",rzeczownik,"trzeci przypadek deklinacji ,  odpowiada na pytania :  komu? czemu? ;  zob. też celownik (przypadek) w Wikipedii ","['trzeci', 'przypadek', 'deklinacja', 'odpowiadać', 'na', 'pytanie']",,11
5681,celownikowy,"(1, 1)",przymiotnik relacyjny,"gram. związany z celownikiem ,  dotyczący celownika ","['związany', 'z', 'celownik', 'dotyczyć', 'celownik']",['gram.'],7
5682,celowość,"(1, 1)",rzeczownik,"czegoś ,  co podejmowane jest świadomie dla osiągnięcia określonego celu - rezultatu ","['coś', 'co', 'podejmować', 'być', 'świadomie', 'dla', 'osiągnięcie', 'określony', 'cel', '-', 'rezultat']",,12
5683,celowość,"(1, 2)",rzeczownik,"czegoś ,  co służy realizacji określonego celu - rezultatu ","['coś', 'co', 'służyć', 'realizacja', 'określony', 'cel', '-', 'rezultat']",,9
5684,celowość,"(1, 3)",rzeczownik,"filoz. taki przebieg zjawisk ,  zdarzeń ,  działań ludzkich ,  jakby w swym rozwoju zmierzały one do określonego celu ","['taki', 'przebieg', 'zjawisko', 'zdarzenie', 'działanie', 'ludzki', 'jakby', 'w', 'swój', 'rozwój', 'zmierzać', 'one', 'do', 'określony', 'cel']",['filoz.'],19
5685,celowo,"(1, 1)",przysłówek sposobu,sposób celowy ,"['sposób', 'celowy']",,2
5686,celowy,"(1, 1)",przymiotnik,"w pewnym celu ,  nieprzypadkowy ","['w', 'pewny', 'cel', 'nieprzypadkowy']",,5
5687,celsjan,"(1, 1)",rzeczownik,"bezbarwny ,  biały lub żółtawy minerał z grupy skaleni o wzorze sumarycznym  Ba(Al 2 Si 2 O 8 ),  złożony głównie z glinokrzemianu baru ;  zob. też celsjan w Wikipedii ","['bezbarwny', 'biały', 'lub', 'żółtawy', 'minerał', 'z', 'grupa', 'skaleń', 'o', 'wzór sumaryczny', 'składać', 'głównie', 'z', 'glinokrzemian', 'bar']",,25
5688,Celt,"(1, 1)",rzeczownik,etn. hist. członek grupy ludów indoeuropejskich wywodzących się z środkowej Europy ,"['członek', 'grupa', 'lud', 'indoeuropejski', 'wywodzić się', 'z', 'środkowy', 'Europa']","['etn.', 'hist.']",10
5689,celta,"(1, 1)",rzeczownik,włók. wytrzymała tkanina do produkcji płaszczy i namiotów ,"['wytrzymały', 'tkanina', 'do', 'produkcja', 'płaszcz', 'i', 'namiot']",['włók.'],8
5690,Celtka,"(1, 1)",rzeczownik,pot. zob. Celtyjka ,[],"['pot.', 'zob.']",3
5691,celtowy,"(1, 1)",przymiotnik relacyjny,włók. wytworzony z celty ,"['wytworzyć', 'z', 'celta']",['włók.'],4
5692,celtyberski,"(1, 1)",przymiotnik relacyjny,"z Celtyberami ,  dotyczący Celtyberów ","['z', 'Celtyber', 'dotyczyć', 'Celtyber']",,5
5693,celtyberyjski,"(1, 1)",przymiotnik relacyjny,"z Celtyberami ,  dotyczący Celtyberów ","['z', 'Celtyber', 'dotyczyć', 'Celtyber']",,5
5694,celtyberyjski,"(2, 1)",rzeczownik,jęz. język  celtyberyjski;  zob. też język celtyberyjski w Wikipedii ,['język'],['jęz.'],4
5695,celtycki,"(1, 1)",przymiotnik,związany z Celtami i ich kulturą ,"['związany', 'z', 'Celt', 'i', 'ich', 'kultura']",,6
5696,celtycki,"(2, 1)",rzeczownik,"jeden z języków z grupy  celtyckiej (1.1),  współcześnie reprezentowanej przez iryjski  ( irlandzki ),  szkocki  ( gaelicki ),  walijski i bretoński ;  zob. też języki celtyckie w Wikipedii ","['jeden', 'z', 'język', 'z', 'grupa', 'współcześnie', 'reprezentować', 'przez', 'iryjski', 'irlandzki', 'szkocki', 'gaelicki', 'walijski', 'i', 'bretoński']",,22
5697,Celtyjka,"(1, 1)",rzeczownik,etn. hist. przedstawicielka grupy ludów indoeuropejskich wywodzących się ze środkowej Europy ,"['przedstawicielka', 'grupa', 'lud', 'indoeuropejski', 'wywodzić się', 'z', 'środkowy', 'Europa']","['etn.', 'hist.']",10
5698,celujący,"(1, 1)",rzeczownik,"urz. eduk. najwyższa ocena szkolna ,  stopień celujący ","['wysoki', 'ocena', 'szkolny', 'stopień celujący']","['urz.', 'eduk.']",7
5699,celujący,"(2, 1)",czasownik,przymiotnikowy czynny od: celować ,['celować'],,2
5700,celulicik,"(1, 1)",rzeczownik,zdrobn. od celulit ,['celulit'],['zdrobn.'],3
5701,celuloidowy,"(1, 1)",przymiotnik,z celuloidu ,"['z', 'celuloid']",,2
5702,celuloza,"(1, 1)",rzeczownik,"biochem. organiczny związek chemiczny ,  budulec tkanek roślinnych ;  zob. też celuloza w Wikipedii ","['organiczny', 'związek chemiczny', 'budulec', 'tkanka', 'roślinny']",['biochem.'],9
5703,celulozowy,"(1, 1)",przymiotnik relacyjny,"z celulozą ,  dotyczący celulozy ,  wykonany z celulozy ","['z', 'celuloza', 'dotyczyć', 'celuloza', 'wykonać', 'z', 'celuloza']",,9
5704,cel uświęca środki,"(1, 1)",przysłowie polskie,"stosować wszystkie metody ,  żeby tylko osiągnąć cel ","['stosować', 'wszystek', 'metoda', 'żeby', 'tylko', 'osiągnąć', 'cel']",,8
5705,cembrować,"(1, 1)",czasownik,wzmacniać budulcem brzegi studni lub rzeki ,"['wzmacniać', 'budulec', 'brzeg', 'studnia', 'lub', 'rzeka']",,6
5706,cembrowacz,"(1, 1)",rzeczownik,bud. budowlaniec pracujący przy cembrowaniu ,"['budowlaniec', 'pracować', 'przy', 'cembrowanie']",['bud.'],5
5707,cembrowanie,"(1, 1)",rzeczownik,bud. wzmacnianie studni lub brzegów rzeki ,"['wzmacnianie', 'studnia', 'lub', 'brzeg', 'rzeka']",['bud.'],6
5708,cembrowanie,"(1, 2)",rzeczownik,zob. cembrowina ,[],['zob.'],2
5709,cembrowina,"(1, 1)",rzeczownik,"bud. obmurowanie wzmacniające studnię ,  zbiornik wodny lub rzekę ;  zob. też cembrowina w Wikipedii ","['obmurowanie', 'wzmacniać', 'studnia', 'zbiornik wodny', 'lub', 'rzeka']",['bud.'],10
5710,cembrowina,"(1, 2)",rzeczownik,jakikolwiek utwardzony wąski krąg przypominający cembrowanie studzienne ,"['jakikolwiek', 'utwardzić', 'wąski', 'krąg', 'przypominać', 'cembrowanie', 'studzienny']",,7
5711,cembrzyna,"(1, 1)",rzeczownik,przest. zob. cembrowina ,[],"['przest.', 'zob.']",3
5712,cemencik,"(1, 1)",rzeczownik,zdrobn. od cement ,['cement'],['zdrobn.'],3
5713,cement,"(1, 1)",rzeczownik,spoiwo otrzymywane z surowców mineralnych  ( margiel lub wapień i glina )  zob. też cement w Wikipedii ,"['spoiwo', 'otrzymywać', 'z', 'surowiec', 'mineralny', 'margiel', 'lub', 'wapień', 'i', 'glina']",,13
5714,cementować,"(1, 1)",czasownik niedokonany,"bud. zalewać cementem ,  spajać za pomocą cementu ","['zalewać', 'cement', 'spajać', 'za pomocą', 'cement']",['bud.'],7
5715,cementować,"(1, 2)",czasownik niedokonany,"jednoczyć ,  spajać lub wzmacniać ,  umacniać ,  utrwalać ","['jednoczyć', 'spajać', 'lub', 'wzmacniać', 'umacniać', 'utrwalać']",,9
5716,cementować,"(1, 3)",czasownik niedokonany,spajać luźne osady skalne rozpuszczalnymi składnikami mineralnymi ,"['spajać', 'luźny', 'osad', 'skalny', 'rozpuszczalny', 'składnik', 'mineralny']",,7
5717,cementować,"(2, 1)",czasownik zwrotny cementować się,spajanym za pomocą cementu ,"['spajać', 'za pomocą', 'cement']",,3
5718,cementować,"(2, 2)",czasownik zwrotny cementować się,jednoczyć się lub umacniać się ,"['jednoczyć się', 'lub', 'umacniać się']",,3
5719,cementowanie,"(1, 1)",rzeczownik,cementem ,['cement'],,1
5720,cementowanie,"(1, 2)",rzeczownik,czegoś przy pomocy cementu ,"['coś', 'przy pomocy', 'cement']",,3
5721,cementownia,"(1, 1)",rzeczownik,cementu ;  zob. też cementownia w Wikipedii ,['cement'],,3
5722,cementowniany,"(1, 1)",przymiotnik,z cementownią ,"['z', 'cementownia']",,2
5723,cementowy,"(1, 1)",przymiotnik relacyjny,"cementu ,  związany z cementem ,  wykonany z cementu ,  zawierający cement ","['cement', 'związać', 'z', 'cement', 'wykonać', 'z', 'cement', 'zawierać', 'cement']",,12
5724,cementyt,"(1, 1)",rzeczownik,faza międzymetaliczna występująca w stopach żelaza z węglem ;  zob. też cementyt w Wikipedii ,"['faza', 'międzymetaliczny', 'występować', 'w', 'stop', 'żelazo', 'z', 'węgiel']",,10
5725,cementytowy,"(1, 1)",przymiotnik relacyjny,"z cementytem ,  dotyczący cementytu ","['z', 'cementyt', 'dotyczyć', 'cementyt']",,5
5726,cena,"(1, 1)",rzeczownik,"hand. kwota ,  jaką trzeba zapłacić ,  aby kupić dany towar ","['kwota', 'jaki', 'trzeba', 'zapłacić', 'aby', 'kupić', 'dany', 'towar']",['hand.'],11
5727,cena,"(1, 2)",rzeczownik,"wyrzeczenie ,  jakie trzeba podjąć ,  aby coś uzyskać ","['wyrzeczenie', 'jaki', 'trzeba', 'podjąć', 'aby', 'coś', 'uzyskać']",,9
5728,cena,"(1, 3)",rzeczownik,popołudniowy posiłek w starożytnym Rzymie ;  zob. też cena (posiłek) w Wikipedii ,"['popołudniowy', 'posiłek', 'w', 'starożytny', 'Rzym']",,7
5729,cenar,"(1, 1)",rzeczownik,taniec niemiecki ;  zob. też cenar w Wikipedii ,"['taniec', 'niemiecki']",,4
5730,cena czarnorynkowa,"(1, 1)",fraza rzeczownikowa,towaru na czarnym rynku ,"['towar', 'na', 'czarny rynek']",,3
5731,cena fakturowa,"(1, 1)",fraza rzeczownikowa,podana na fakturze ,"['podać', 'na', 'faktura']",,3
5732,cena ryczałtowa,"(1, 1)",fraza rzeczownikowa,płacona bez względu na rzeczywistą wielkość dostawy lub zakres wykonanych prac ;  cena łączna ,"['płacić', 'bez względu na coś', 'rzeczywisty', 'wielkość', 'dostawa', 'lub', 'zakres', 'wykonać', 'praca', 'cena łączna']",,11
5733,cenetofobia,"(1, 1)",rzeczownik,"psych. chorobliwy lęk przed nowościami ,  innowacyjnością ,  nowymi ideami ","['chorobliwy', 'lęk', 'przed', 'nowość', 'innowacyjność', 'nowy', 'idea']",['psych.'],10
5734,Ceniów,"(1, 1)",rzeczownik,geogr. wieś na Ukrainie w rejonie kozowskim obwodu tarnopolskiego ;  zob. też Ceniów w Wikipedii ,"['wieś', 'na', 'Ukraina', 'w', 'rejon', 'kozowski', 'obwód', 'tarnopolski']",['geogr.'],11
5735,cenić,"(1, 1)",czasownik,walory kogoś / czegoś ,"['walor', 'ktoś', 'coś']",,4
5736,Ceniawa,"(1, 1)",rzeczownik,geogr. wieś na Ukrainie w rejonie kołomyjskim obwodu iwanofrankiwskiego ;  zob. też Ceniawa (rejon kołomyjski) w Wikipedii ,"['wieś', 'na', 'Ukraina', 'w', 'rejon', 'kołomyjski', 'obwód', 'iwanofrankiwski']",['geogr.'],11
5737,cenienie,"(1, 1)",rzeczownik,od cenić ,[],,2
5738,cennik,"(1, 1)",rzeczownik,spis towarów wraz z ich cenami ,"['spis', 'towar', 'wraz z', 'ich', 'cena']",,5
5739,cennik,"(1, 2)",rzeczownik,spis usług wraz z opłatami za nie ,"['spis', 'usługa', 'wraz z', 'opłata', 'za', 'one']",,6
5740,cennikowy,"(1, 1)",przymiotnik relacyjny,z cennikem ;  dokładnie taki jak w cenniku ,"['z', 'cennik', 'dokładnie', 'taki', 'jak', 'w', 'cennik']",,8
5741,cenny,"(1, 1)",przymiotnik,dużą wartość ,"['duży', 'wartość']",,2
5742,cenobicki,"(1, 1)",przymiotnik relacyjny,"z cenobityzmem i cenobitami ,  dotyczący cenobityzmu ","['z', 'cenobityzm', 'i', 'cenobita', 'dotyczyć', 'cenobityzm']",,7
5743,cenobicki,"(2, 1)",przymiotnik jakościowy,dla cenobityzmu i cenobitów ,"['dla', 'cenobityzm', 'i', 'cenobita']",,4
5744,cenobita,"(1, 1)",rzeczownik,"zakonnik prowadzący życie wspólnotowe ,  mieszkaniec cenobium ","['zakonnik', 'prowadzić', 'życie', 'wspólnotowy', 'mieszkaniec', 'cenobium']",,7
5745,cenobityczny,"(1, 1)",przymiotnik relacyjny,"z cenobityzmem ,  dotyczący cenobityzmu ","['z', 'cenobityzm', 'dotyczyć', 'cenobityzm']",,5
5746,cenobityzm,"(1, 1)",rzeczownik,rel. wspólnotowa forma życia monastycznego ;  zob. też cenobityzm w Wikipedii ,"['wspólnotowy', 'forma', 'życie', 'monastyczny']",['rel.'],7
5747,cenobium,"(1, 1)",rzeczownik,rel. wspólnotowa forma życia zakonnego ,"['wspólnotowy', 'forma', 'życie', 'zakonny']",['rel.'],5
5748,cenobium,"(1, 2)",rzeczownik,rel. klasztor ,['klasztor'],['rel.'],2
5749,cenobium,"(1, 3)",rzeczownik,skupienie komórek glonów ;  zob. też cenobium w Wikipedii ,"['skupienie', 'komórka', 'glon']",,5
5750,cenoman,"(1, 1)",rzeczownik,"pierwszy ,  najstarszy wiek późnej kredy ,  trwający  99,6 – 93,5  milionów lat temu ;  zob. też cenoman w Wikipedii ","['pierwszy', 'stary', 'wiek', 'późny', 'kreda', 'trwać', 'milion', 'rok', 'temu']",,14
5751,cenotaf,"(1, 1)",rzeczownik,"archit. symboliczny grób ,  nie zawierający ciała ,  stawiany w przypadku nie znalezienia ciała lub w celu upamiętnienia bohaterstwa zmarłego ,  często w miejscu jego śmierci ;  zob. też cenotaf w Wikipedii ","['symboliczny', 'grób', 'nie-', 'zawierać', 'ciało', 'stawiać', 'w', 'przypadek', 'nie-', 'znaleźć', 'ciało', 'lub', 'w celu', 'upamiętnienie', 'bohaterstwo', 'zmarły', 'często', 'w', 'miejsce', 'jego', 'śmierć']",['archit.'],27
5752,cenowo,"(1, 1)",przysłówek,"sposób dotyczący ceny ,  kosztu czegoś ;  pod względem ceny ","['sposób', 'dotyczyć', 'cena', 'koszt', 'coś', 'pod względem', 'cena']",,9
5753,cenowy,"(1, 1)",przymiotnik relacyjny,"z ceną ,  dotyczący cen ","['z', 'cena', 'dotyczyć', 'cena']",,5
5754,cent,"(1, 1)",rzeczownik,"moneta zdawkowa ,  jedna setna m.in. dolara ,  euro ,  lita ,  rupii ,  randa ;  zob. też cent w Wikipedii ","['moneta', 'zdawkowy', 'jeden', 'setny', 'm.in.', 'dolar', 'euro', 'lit', 'rupia', 'rand']",['m.in.'],17
5755,cent,"(1, 2)",rzeczownik,jednostka interwału stanowiąca setną część półtonu równomiernie temperowanego ;  zob. też cent (muzyka) w Wikipedii ,"['jednostka', 'interwał', 'stanowić', 'setny', 'część', 'półton', 'równomiernie temperowany']",,9
5756,Centaur,"(1, 1)",rzeczownik,jeden z gwiazdozbiorów nieba południowego ;  zob. też gwiazdozbiór Centaura w Wikipedii ,"['jeden', 'z', 'gwiazdozbiór', 'niebo', 'południowy']",,7
5757,centauromachia,"(1, 1)",rzeczownik,walka centaurów z Lapitami ;  zob. też centauromachia w Wikipedii ,"['walka', 'centaur', 'z', 'Lapita']",,6
5758,centesimo,"(1, 1)",rzeczownik,"jedn. monet. włoska moneta zdawkowa odpowiadająca setnej części lira ,  zastąpiona w swojej roli ,  po wprowadzeniu euro ,  przez cent ","['włoski', 'moneta', 'zdawkowy', 'odpowiadać', 'setny', 'część', 'lir', 'zastąpić', 'w', 'swój', 'rola', 'po', 'wprowadzenie', 'euro', 'przez', 'cent']",['jedn. monet.'],20
5759,centnar,"(1, 1)",rzeczownik,zob. cetnar ,[],['zob.'],2
5760,centrala,"(1, 1)",rzeczownik,siedziba jakiejś firmy lub instytucji ,"['siedziba', 'jakiś', 'firma', 'lub', 'instytucja']",,5
5761,centrala,"(1, 2)",rzeczownik,lub pomieszczenie kierujące łącznością ,"['lub', 'pomieszczenie', 'kierować', 'łączność']",,4
5762,centrala,"(1, 3)",rzeczownik,urządzenie sterujące połączeniami telekomunikacyjnymi ;  zob. też centrala telefoniczna w Wikipedii ,"['urządzenie', 'sterować', 'połączenie', 'telekomunikacyjny']",,6
5763,centrala,"(1, 4)",rzeczownik,pot. bęben wielki ,['bęben wielki'],['pot.'],2
5764,centralista,"(1, 1)",rzeczownik,zwolennik centralizmu ,"['zwolennik', 'centralizm']",,2
5765,centralistyczny,"(1, 1)",przymiotnik relacyjny,"z centralizmem ,  dotyczący centralizmu ;  właściwy centralizmowi ","['z', 'centralizm', 'dotyczyć', 'centralizm', 'właściwy', 'centralizm']",,8
5766,centralizacja,"(1, 1)",rzeczownik,skupiania elementów lub prerogatyw w jednym ośrodku ,"['skupianie', 'element', 'lub', 'prerogatywa', 'w', 'jeden', 'ośrodek']",,7
5767,centralizacja,"(1, 2)",rzeczownik,praw. polit. podporządkowywanie władz lokalnych władzom centralnym ;  zob. też centralizacja (prawo) w Wikipedii ,"['podporządkowywanie', 'władze', 'lokalny', 'władze', 'centralny']","['praw.', 'polit.']",9
5768,centralizacja,"(1, 3)",rzeczownik,proces ekologiczny polegający na skupianiu się pewnego typu instytucji lub form zachowań w jednym obszarze miasta ,"['proces', 'ekologiczny', 'polegać', 'na', 'skupianie', 'się', 'pewien', 'typ', 'instytucja', 'lub', 'forma', 'zachowanie', 'w', 'jeden', 'obszar', 'miasto']",,16
5769,centralizacja,"(1, 4)",rzeczownik,gromadzenie kapitału w wąskiej grupie państw ,"['gromadzenie', 'kapitał', 'w', 'wąski', 'grupa', 'państwo']",,6
5770,centralizowanie,"(1, 1)",rzeczownik,polit. adm. dokonywanie centralizacji ,"['dokonywanie', 'centralizacja']","['polit.', 'adm.']",4
5771,centralnie,"(1, 1)",przysłówek,"sposób centralny ,  w środku ,  w centrum ","['sposób', 'centralny', 'w', 'środek', 'w', 'centrum']",,8
5772,centralność,"(1, 1)",rzeczownik,"tego ,  co centralne ","['to', 'co', 'centralny']",,4
5773,Centralny,"(1, 1)",rzeczownik,dworzec kolejowy Warszawa Centralna ,"['dworzec', 'kolejowy', 'Warszawa Centralna']",,3
5774,centriola,"(1, 1)",rzeczownik,organellum komórkowe o cylindrycznej strukturze odpowiedzialne za tworzenie wrzeciona podziałowego ;  zob. też centriola w Wikipedii ,"['organellum', 'komórkowy', 'o', 'cylindryczny', 'struktura', 'odpowiedzialny', 'za', 'tworzenie', 'wrzeciono podziałowe']",,11
5775,Centrolew,"(1, 1)",rzeczownik,hist. polit. koalicja partii centrowych i lewicowych w II Rzeczpospolitej zawiązana w  1929  roku w celu walki z obozem sanacji ;  zob. też Centrolew w Wikipedii ,"['koalicja', 'partia', 'centrowy', 'i', 'lewicowy', 'w', 'II Rzeczpospolita', 'zawiązać', 'w', 'rok', 'w celu', 'walka', 'z', 'obóz', 'sanacja']","['hist.', 'polit.']",20
5776,centrolewica,"(1, 1)",rzeczownik,polit. określenie ogółu partii i ruchów politycznych o umiarkowanym programie lewicowym ;  zob. też centrolewica w Wikipedii ,"['określenie', 'ogół', 'partia', 'i', 'ruch', 'polityczny', 'o', 'umiarkowany', 'program', 'lewicowy']",['polit.'],13
5777,centrolewicowość,"(1, 1)",rzeczownik,"tego ,  co centrolewicowe ;  cecha tych ,  którzy są centrolewicowi ","['to', 'co', 'centrolewicowy', 'cecha', 'ci', 'który', 'być', 'centrolewicowy']",,11
5778,centropłat,"(1, 1)",rzeczownik,lotn. środkowa część skrzydła połączona okuciami z jego zewnętrznymi częściami ,"['środkowy', 'część', 'skrzydło', 'połączony', 'okucie', 'z', 'jego', 'zewnętrzny', 'część']",['lotn.'],10
5779,centroprawicowość,"(1, 1)",rzeczownik,"tego ,  co centroprawicowe ;  cecha tych ,  którzy są centroprawicowi ","['to', 'co', 'centroprawicowy', 'cecha', 'ci', 'który', 'być', 'centroprawicowy']",,11
5780,centrować,"(1, 1)",czasownik niedokonany,techn. ustawiać coś współosiowo ,"['ustawiać', 'coś', 'współosiowo']",['techn.'],4
5781,centrować,"(1, 2)",czasownik niedokonany,dośrodkowywać ,['dośrodkowywać'],,1
5782,centrowanie,"(1, 1)",rzeczownik,sport. w piłce nożnej i innych grach zespołowych :  podawanie piłki ze skrzydła do środka pola ,"['podawanie', 'piłka', 'ze', 'skrzydło', 'do', 'środek', 'pole']",['sport.'],10
5783,centrowanie,"(1, 2)",rzeczownik,doprowadzanie czegoś do współśrodkowości lub współosiowości ,"['doprowadzanie', 'coś', 'do', 'współśrodkowość', 'lub', 'współosiowość']",,6
5784,centrowość,"(1, 1)",rzeczownik,"tego ,  co centrowe ;  cecha tych ,  którzy są centrowi ","['to', 'co', 'centrowy', 'cecha', 'ci', 'który', 'być', 'centrowy']",,11
5785,centrowy,"(1, 1)",przymiotnik,centrum ,['centrum'],,1
5786,centrowy,"(1, 2)",przymiotnik,polit. politycznie opowiadający się za programem umiarkowanych przemian ;  położony między prawicą a lewicą ,"['politycznie', 'opowiadać się', 'za', 'program', 'umiarkowany', 'przemiana', 'położony', 'między', 'prawica', 'a', 'lewica']",['polit.'],13
5787,centrum,"(1, 1)",rzeczownik,część czegoś ,"['część', 'coś']",,2
5788,centrum,"(1, 2)",rzeczownik,",  gdzie coś się koncentruje ","['gdzie', 'coś', 'koncentrować się']",,4
5789,centrum,"(1, 3)",rzeczownik,ogół stronnictw i partii politycznych między lewicą a prawicą ,"['ogół', 'stronnictwo', 'i', 'partia polityczna', 'między', 'lewica', 'a', 'prawica']",,8
5790,centrum,"(1, 4)",rzeczownik,",  zwykle środkowa część miasta ","['zwykle', 'środkowy', 'część', 'miasto']",,5
5791,centrum handlowe,"(1, 1)",fraza rzeczownikowa,hand. obiekt z licznymi sklepami i punktami usługowymi ,"['obiekt', 'z', 'liczny', 'sklep', 'i', 'punkt', 'usługowy']",['hand.'],8
5792,centrum kultury,"(1, 1)",fraza rzeczownikowa,kult. instytucja prowadząca działalność społeczno - kulturalną ,"['instytucja', 'prowadzić', 'działalność', 'społeczny', 'kulturalny']",['kult.'],7
5793,centryfugowanie,"(1, 1)",rzeczownik,rzecz. odczas. od centryfugować ,[],['rzecz. odczas.'],3
5794,centrystyczny,"(1, 1)",przymiotnik relacyjny,z politycznym centrum ,"['z', 'polityczny', 'centrum']",,3
5795,centryzm,"(1, 1)",rzeczownik,zespół poglądów reprezentowanych przez zwolenników centrum politycznego ,"['zespół', 'pogląd', 'reprezentować', 'przez', 'zwolennik', 'centrum', 'polityczny']",,7
5796,centuś,"(1, 1)",rzeczownik,mieszkaniec Krakowa ,"['mieszkaniec', 'Kraków']",,2
5797,centuś,"(1, 2)",rzeczownik,człowiek przesadnie oszczędny ,"['człowiek', 'przesadnie', 'oszczędny']",,3
5798,centuria,"(1, 1)",rzeczownik,"hist. najmniejsza jednostka taktyczna w armii starożytnego Rzymu ,  część legionu ,  pierwotnie tworzona z  centurii (1.2);  zob. też centuria (armia) w Wikipedii ","['mały', 'jednostka', 'taktyczny', 'w', 'armia', 'starożytny', 'Rzym', 'część', 'legion', 'pierwotnie', 'tworzyć', 'z']",['hist.'],17
5799,centuria,"(1, 2)",rzeczownik,jednostka podziału ludności w starożytnym Rzymie ,"['jednostka', 'podział', 'ludność', 'w', 'starożytny', 'Rzym']",,6
5800,centuria,"(1, 4)",rzeczownik,roślina z rodzaju  centuria (1.3) ,"['roślina', 'z', 'rodzaj']",,4
5801,centuria,"(1, 5)",rzeczownik,"przest. sto ,  setka ,  stulecie ","['sto', 'setka', 'stulecie']",['przest.'],6
5802,centurion,"(1, 1)",rzeczownik,"wojsk. niższy oficer ,  dowódca centurii ;  zob. też centurion w Wikipedii ","['niski', 'oficer', 'dowódca', 'centuria']",['wojsk.'],8
5803,centurion,"(1, 2)",rzeczownik,przywódca centurii – jednostki podziału ludności ;  zob. też centurion w Wikipedii ,"['przywódca', 'centuria', '–', 'jednostka', 'podział', 'ludność']",,8
5804,centyl,"(1, 1)",rzeczownik,"wartość z przedziału od 1 do 100 ,  która określa procent rozkładu znajdujący się poniżej lub równy danej wartości ;  zob. też centyl w Wikipedii ","['wartość', 'z', 'przedział', 'od', '1', 'do', '100', 'który', 'określać', 'procent', 'rozkład', 'znajdować się', 'poniżej', 'lub', 'równy', 'dany', 'wartość']",,20
5805,centymetr,"(1, 1)",rzeczownik,długości ;  jedna setna metra ;  zob. też centymetr w Wikipedii ,"['długość', 'jeden', 'setny', 'metr']",,7
5806,centymetr,"(1, 2)",rzeczownik,wąska taśma pomiarowa z centymetrową podziałką ,"['wąski', 'taśma', 'pomiarowy', 'z', 'centymetrowy', 'podziałka']",,6
5807,centymetrowy,"(1, 1)",przymiotnik,długość jednego centymetra ,"['długość', 'jeden', 'centymetr']",,3
5808,centymetrowy,"(1, 2)",przymiotnik,na centymetry ,"['na', 'centymetr']",,2
5809,centymetr krawiecki,"(1, 1)",fraza rzeczownikowa,taśma pomiarowa z centymetrową podziałką ,"['taśma', 'pomiarowy', 'z', 'centymetrowy', 'podziałka']",,5
5810,cenzorowanie,"(1, 1)",rzeczownik,rzecz. odczas. od cenzorować ,[],['rzecz. odczas.'],3
5811,cenzorski,"(1, 1)",przymiotnik relacyjny,z osobą lub pracą cenzora ,"['z', 'osoba', 'lub', 'praca', 'cenzor']",,5
5812,cenzura,"(1, 1)",rzeczownik,"publicznego przekazywania informacji ,  ograniczająca wolność publicznego wyrażania myśli i przekonań ;  zob. też cenzura w Wikipedii ","['publiczny', 'przekazywanie', 'informacja', 'ograniczać', 'wolność', 'publiczny', 'wyrażanie', 'myśl', 'i', 'przekonanie']",,13
5813,cenzura,"(1, 2)",rzeczownik,sprawujący taką kontrolę ,"['sprawować', 'taki', 'kontrola']",,3
5814,cenzura,"(1, 3)",rzeczownik,szkolne ,['szkolny'],,1
5815,cenzura,"(1, 4)",rzeczownik,"w Kościele katolickim: kara pozbawienia kogoś prawa korzystania z sakramentów ,  lub odprawiania mszy ","['kara', 'pozbawić', 'ktoś', 'prawo', 'korzystanie', 'z', 'sakrament', 'lub', 'odprawiać', 'msza']",,12
5816,cenzura,"(1, 5)",rzeczownik,krytyka ,['krytyka'],,1
5817,cenzurować,"(1, 1)",czasownik przechodni niedokonany (dk. ocenzurować),cenzurę ;  kontrolować urzędowo środki masowego przekazu ,"['cenzura', 'kontrolować', 'urzędowo', 'środek', 'masowy', 'przekaz']",,7
5818,cenzurować,"(1, 2)",czasownik przechodni niedokonany (dk. ocenzurować),dokonywać krytyki ;  wytykać błędy ,"['dokonywać', 'krytyka', 'wytykać', 'błąd']",,5
5819,cenzurować,"(2, 1)",czasownik zwrotny niedokonany cenzurować się (dk. ocenzurować się), cenzurowanym ,[],,1
