,Name,Sign,Type,Definition,Other_words,Indexes,No_words
6612,zadeklarować,"(1, 2)",czasownik przechodni dokonany (ndk. deklarować),"gotowość ,  przyrzec pomoc ","['gotowość', 'przyrzec', 'pomoc']",,4
6613,zadeklarować,"(1, 3)",czasownik przechodni dokonany (ndk. deklarować),oświadczenie władzom ,"['oświadczenie', 'władze']",,2
6614,zadeklarować,"(2, 1)",czasownik zwrotny dokonany zadeklarować się (ndk. deklarować się),się do zrobienia czego ,"['się', 'do', 'zrobienie', 'co']",,4
6615,zadeklarować,"(2, 2)",czasownik zwrotny dokonany zadeklarować się (ndk. deklarować się),swoje poparcie lub sprzeciw ,"['swój', 'poparcie', 'lub', 'sprzeciw']",,4
6616,zadeklarowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zadeklarować ,[],['rzecz. odczas.'],3
6617,zadekretowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zadekretować ,[],['rzecz. odczas.'],3
6618,zadni,"(1, 1)",przymiotnik,przest. tylny ,['tylny'],['przest.'],2
6619,zadni,"(1, 2)",przymiotnik,(Górny Śląsk) tylny ,['tylny'],,2
6620,zadnieprski,"(1, 1)",przymiotnik relacyjny,"daw. związany z Zadnieprzem ,  dotyczący Zadnieprza ,  leżący za Dnieprem ","['związać', 'z', 'Zadnieprze', 'dotyczyć', 'Zadnieprze', 'leżeć', 'za', 'Dniepr']",['daw.'],11
6621,zadnieprzański,"(1, 1)",przymiotnik relacyjny,"z Zadnieprzem ,  dotyczący Zadnieprza ,  pochodzący z Zadnieprza ","['z', 'Zadnieprze', 'dotyczyć', 'Zadnieprze', 'pochodzić', 'z', 'Zadnieprze']",,9
6622,zadość,"(1, 1)",przysłówek,"książk. wystarczająca ilość czegoś ,  zaspokajająca pewną potrzebę ","['wystarczać', 'ilość', 'coś', 'zaspokajać', 'pewien', 'potrzeba']",['książk.'],8
6623,zadośćuczynienie,"(1, 1)",rzeczownik,od zadośćuczynić ,[],,2
6624,zadośćuczynienie,"(1, 2)",rzeczownik,moralne lub materialne odszkodowanie ,"['moralny', 'lub', 'materialny', 'odszkodowanie']",,4
6625,zadośćuczynienie,"(1, 3)",rzeczownik,przyjęcie pojedynku jako satysfakcji za obrazę lub krzywdę moralną ,"['przyjęcie', 'pojedynek', 'jako', 'satysfakcja', 'za', 'obraza', 'lub', 'krzywda', 'moralny']",,9
6626,zadokowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zadokować ,[],['rzecz. odczas.'],3
6627,Zadole,"(1, 1)",rzeczownik,geogr. historyczna dzielnica Katowic lub nazwa kilku polskich wsi ;  zob. też Zadole w Wikipedii ,"['historyczny', 'dzielnica', 'Katowice', 'lub', 'nazwa', 'kilka', 'polski', 'wieś']",['geogr.'],11
6628,zadowalać,"(1, 1)",czasownik przechodni niedokonany (dk. zadowolić),"potrzeby ,  odpowiadać czyimś upodobaniom ","['potrzeba', 'odpowiadać', 'czyjś', 'upodobanie']",,5
6629,zadowalać,"(1, 2)",czasownik przechodni niedokonany (dk. zadowolić),",  zaspokajać seksualnie ","['zaspokajać', 'seksualnie']",,3
6630,zadowalać,"(2, 1)",czasownik zwrotny niedokonany zadowalać się (dk. zadowolić się),na czymś ,"['na', 'coś']",,2
6631,zadowalać,"(2, 2)",czasownik zwrotny niedokonany zadowalać się (dk. zadowolić się),siebie autoerotycznie ,"['siebie', 'autoerotycznie']",,2
6632,zadowalać,"(2, 3)",czasownik zwrotny niedokonany zadowalać się (dk. zadowolić się),erotycznie siebie wzajemnie ,"['erotycznie', 'siebie', 'wzajemnie']",,3
6633,zadowalająco,"(1, 1)",przysłówek,sposób zadowalający ,"['sposób', 'zadowalający']",,2
6634,zadowalający,"(1, 1)",przymiotnik,dobry ,['dobry'],,1
6635,zadowalający,"(2, 1)",czasownik,zadowalać ,['zadowalać'],,1
6636,zadowalanie,"(1, 1)",rzeczownik,od zadowalać ,[],,2
6637,zadowolenie,"(1, 1)",rzeczownik,przyjemności wywołane spełnieniem się pragnień lub pomyślnym obrotem sprawy ,"['przyjemność', 'wywołać', 'spełnienie', 'się', 'pragnienie', 'lub', 'pomyślny obrót sprawy']",,7
6638,zadowolić,"(1, 1)",czasownik przechodni dokonany (ndk. zadowalać),zadowalać ,[],,1
6639,zadowolić,"(2, 1)",czasownik zwrotny dokonany zadowolić się (ndk. zadowalać się),zadowalać się ,[],,1
6640,zadowolony,"(1, 1)",czasownik,zadowolić ,['zadowolić'],,1
6641,zadowolony,"(2, 1)",przymiotnik,",  który cieszy się ,  czerpie zadowolenie ,  satysfakcję z czegoś ;  radosny ","['który', 'cieszyć się', 'czerpać', 'zadowolenie', 'satysfakcja', 'z', 'coś', 'radosny']",,12
6642,zadowolony,"(2, 2)",przymiotnik,",  który świadczy o zadowoleniu ","['który', 'świadczyć', 'o', 'zadowolenie']",,5
6643,zadręczanie,"(1, 1)",rzeczownik,od zadręczać ,[],,2
6644,zadręczenie,"(1, 1)",rzeczownik,od zadręczyć ,[],,2
6645,zadrapanie,"(1, 1)",rzeczownik,na powierzchni ,"['na', 'powierzchnia']",,2
6646,zadreptanie,"(1, 1)",rzeczownik,rzecz. odczas. od zadreptać ,[],['rzecz. odczas.'],3
6647,Zadruga,"(1, 1)",rzeczownik,ruch społeczno - kulturowy powstały w II RP ;  zob. też Zadruga (ruch) w Wikipedii ,"['ruch', 'społeczny', 'kulturowy', 'powstać', 'w', 'II', 'RP']",,10
6648,zadrzeć,"(1, 1)",czasownik przechodni dokonany (ndk. zadzierać),zadzierać ,[],,1
6649,zadrzewianie,"(1, 1)",rzeczownik,terenu drzewami ,"['teren', 'drzewo']",,2
6650,zadrzewienie,"(1, 1)",rzeczownik,terenu drzewami ,"['teren', 'drzewo']",,2
6651,zadrzewienie,"(1, 2)",rzeczownik,"drzew i krzewów ,  które nie jest ani lasem ,  ani sadem ","['drzewo', 'i', 'krzew', 'który', 'nie', 'być', 'ani', 'las', 'ani', 'sad']",,12
6652,zaduch,"(1, 1)",rzeczownik,"powietrze ,  nie do oddychania ","['powietrze', 'nie', 'do', 'oddychanie']",,5
6653,zaducha,"(1, 1)",rzeczownik,,[],,0
6654,zaducha,"(1, 2)",rzeczownik,wędk. ryb. duszenie się ryb pod lodem ,"['dusić się', 'ryba', 'pod', 'lód']","['wędk.', 'ryb.']",6
6655,zadufanie,"(1, 1)",rzeczownik,pewność siebie ,['pewność siebie'],,1
6656,zaduma,"(1, 1)",rzeczownik,zamyślenie ,['zamyślenie'],,1
6657,zadupie,"(1, 1)",rzeczownik,"grub. wieś lub miasteczko ze słabo rozwiniętą komunikacją ,  handlem itp. ","['wieś', 'lub', 'miasteczko', 'ze', 'słaby', 'rozwijać', 'komunikacja', 'handel', 'itp.']","['grub.', 'itp.']",11
6658,Zaduszki,"(1, 1)",rzeczownik,"rel. w Kościele katolickim dzień poświęcony pamięci wszystkich zmarłych ,  przypadający na 2 listopada  ( po dniu Wszystkich Świętych );  zob. też Zaduszki w Wikipedii ","['w', 'Kościół katolicki', 'dzień', 'poświęcić', 'pamięć', 'wszyscy', 'zmarły', 'przypadać', 'na', 'drugi', 'listopad', 'po', 'dzień', 'Wszystkich Świętych']",['rel.'],19
6659,zaduszny,"(1, 1)",przymiotnik,rel. związany z Zaduszkami albo z modlitwami za zmarłych ,"['związać', 'z', 'Zaduszki', 'albo', 'z', 'modlitwa', 'za', 'zmarły']",['rel.'],9
6660,zadygotanie,"(1, 1)",rzeczownik,rzecz. odczas. od zadygotać ,[],['rzecz. odczas.'],3
6661,zadyma,"(1, 1)",rzeczownik,"pot. pejor. publiczna burda z udziałem wielu osób ,  często brutalna ","['publiczny', 'burda', 'z', 'udział', 'wiele', 'osoba', 'często', 'brutalny']","['pot.', 'pejor.']",11
6662,zadymianie,"(1, 1)",rzeczownik,rzecz. odczas. od zadymiać ,[],['rzecz. odczas.'],3
6663,zadymiarz,"(1, 1)",rzeczownik,"ktoś ,  kto bierze udział w zadymach ","['ktoś', 'kto', 'brać udział', 'w', 'zadyma']",,6
6664,zadziać,"(1, 1)",czasownik przechodni dokonany (ndk. zadziewać),"zagubić ,  zapodziać ","['zagubić', 'zapodziać']",,3
6665,zadziać,"(1, 2)",czasownik przechodni dokonany (ndk. zadziewać),załatać dzianiną ,"['załatać', 'dzianina']",,2
6666,zadziać,"(1, 3)",czasownik przechodni dokonany (ndk. zadziewać),"przywdziać ,  wdziać ","['przywdziać', 'wdziać']",,3
6667,zadziać,"(2, 1)",czasownik zwrotny dokonany zadziać się (ndk. zadziewać się),zawieruszyć się ,['zawieruszyć'],,1
6668,zadzierać,"(1, 1)",czasownik przechodni niedokonany (dk. zadrzeć),"coś ,  zaczepiwszy tym czymś o coś innego ","['coś', 'zaczepiać', 'tym', 'coś', 'o', 'coś', 'inny']",,8
6669,zadzierać,"(1, 2)",czasownik przechodni niedokonany (dk. zadrzeć),coś ku górze ,"['coś', 'ku', 'góra']",,3
6670,zadzierać,"(2, 1)",czasownik nieprzechodni niedokonany (dk. zadrzeć),narażać się komuś ,"['narażać się', 'ktoś']",,2
6671,zadzierać nosa,"(1, 1)",fraza czasownikowa niedokonana,zarozumiałym ,['zarozumiały'],,1
6672,zadzieranie,"(1, 1)",rzeczownik,rzecz. odczas. od zadzierać ,[],['rzecz. odczas.'],3
6673,zadziorność,"(1, 1)",rzeczownik,"tego ,  co zadziorne ;  cecha tych ,  którzy są zadziorni ","['to', 'co', 'zadziorny', 'cecha', 'ci', 'który', 'być', 'zadziorny']",,11
6674,zadziwić,"(1, 1)",czasownik przechodni dokonany (ndk. zadziwiać),zadziwiać ,[],,1
6675,zadziwić,"(2, 1)",czasownik zwrotny dokonany zadziwić się (ndk. zadziwiać się),zadziwiać się ,[],,1
6676,zadziwiać,"(1, 1)",czasownik przechodni niedokonany (dk. zadziwić),podziw lub zdumienie ,"['podziw', 'lub', 'zdumienie']",,3
6677,zadziwiać,"(2, 1)",czasownik zwrotny niedokonany zadziwiać się (dk. zadziwić się),podziw albo zdumienie ,"['podziw', 'albo', 'zdumienie']",,3
6678,zadziwiający,"(1, 1)",przymiotnik,"podziw ,  zdumienie ","['podziw', 'zdumienie']",,3
6679,zadziwienie,"(1, 1)",rzeczownik,rzecz. odczas. od zadziwić ,[],['rzecz. odczas.'],3
6680,zadzwonić,"(1, 1)",czasownik nieprzechodni dokonany,dźwięk za pomocą dzwonu lub dzwonka ,"['dźwięk', 'za pomocą', 'dzwon', 'lub', 'dzwonek']",,5
6681,zadzwonić,"(1, 2)",czasownik nieprzechodni dokonany,wydać dźwięk ,"['wydać', 'dźwięk']",,2
6682,zadzwonić,"(1, 3)",czasownik nieprzechodni dokonany,nawiązać połączenie telefoniczne ,"['nawiązać', 'połączenie', 'telefoniczny']",,3
6683,zadzwonienie,"(1, 1)",rzeczownik,od zadzwonić ,[],,2
6684,zafałszować,"(1, 1)",czasownik przechodni dokonany (ndk. zafałszowywać),"lub przedstawić coś w taki sposób ,  że stało się niezgodne z prawdą ","['lub', 'przedstawić', 'coś', 'w', 'taki', 'sposób', 'że', 'stać się', 'niezgodny', 'z', 'prawda']",,12
6685,zafałszować,"(1, 2)",czasownik przechodni dokonany (ndk. zafałszowywać),",  że produkt stał się gorszej jakości poprzez dodanie do niego mniej wartościowych składników ","['że', 'produkt', 'stać się', 'zły', 'jakość', 'poprzez', 'dodanie', 'do', 'on', 'mało', 'wartościowy', 'składnik']",,13
6686,zafałszować,"(2, 1)",czasownik nieprzechodni dokonany (ndk. fałszować),zagrać lub zaśpiewać nieczysto ,"['zagrać', 'lub', 'zaśpiewać', 'nieczysto']",,4
6687,zafajdać,"(1, 1)",czasownik przechodni dokonany (ndk. brak),"zabrudzić coś odchodami ,  zwykle własnym kałem ","['zabrudzić', 'coś', 'odchody', 'zwykle', 'własny', 'kał']",,7
6688,zafajdać,"(1, 2)",czasownik przechodni dokonany (ndk. brak),przen. zaszkodzić  ( sobie lub komuś ) ,"['zaszkodzić', 'sobie', 'lub', 'ktoś']",['przen.'],7
6689,zafajdać,"(2, 1)",czasownik zwrotny zafajdać się (ndk. brak),"zabrudzić się odchodami ,  zwykle własnym kałem ","['zabrudzić się', 'odchody', 'zwykle', 'własny', 'kał']",,6
6690,zafajdanie,"(1, 1)",rzeczownik,pot. zanieczyszczenie czegoś własnym kałem ,"['zanieczyszczenie', 'coś', 'własny', 'kał']",['pot.'],5
6691,zafarbowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zafarbować ,[],['rzecz. odczas.'],3
6692,zafascynować,"(1, 1)",czasownik,"wielkie zainteresowanie ,  podziw ,  fascynację ","['wielki', 'zainteresowanie', 'podziw', 'fascynacja']",,6
6693,zafascynowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zafascynować ,[],['rzecz. odczas.'],3
6694,zafiksowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zafiksować ,[],['rzecz. odczas.'],3
6695,zafrykanizować,"(1, 1)",czasownik przechodni dokonany (ndk. afrykanizować),"narzucić afrykańskość ,  przymusić kogoś do zostania Afrykaninem ,  zmienić coś na afrykańskie ","['narzucić', 'afrykańskość', 'przymusić', 'ktoś', 'do', 'zostanie', 'Afrykanin', 'zmienić', 'coś', 'na', 'afrykański']",,13
6696,zafrykanizować,"(2, 1)",czasownik zwrotny dokonany zafrykanizować się (ndk. afrykanizować się),"Afrykaninem ,  nabrać cech afrykańskich ","['Afrykanin', 'nabrać', 'cecha', 'afrykański']",,5
6697,zafrykanizowanie,"(1, 1)",rzeczownik,czemuś afrykańskiego charakteru ,"['coś', 'afrykański', 'charakter']",,3
6698,zafrykanizowanie,"(1, 2)",rzeczownik,socjol. polit. usunięcie białych z różnych dziedzin życia przez czarnych ,"['usunięcie', 'biały', 'z', 'różny', 'dziedzina', 'życie', 'przez', 'czarny']","['socjol.', 'polit.']",10
6699,zafundować,"(1, 1)",czasownik dokonany,koszty wynikające z zaproszenia kogoś gdzieś ,"['koszt', 'wynikać', 'z', 'zaproszenie', 'ktoś', 'gdzieś']",,6
6700,zafundować,"(1, 2)",czasownik dokonany,wątpliwą przyjemność ,"['wątpliwy', 'przyjemność']",,2
6701,zafundowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zafundować ,[],['rzecz. odczas.'],3
6702,Zagórów,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Zagórów w Wikipedii ,"['miasto', 'w', 'Polska']",,5
6703,Zagórz,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Zagórz w Wikipedii ,"['miasto', 'w', 'Polska']",,5
6704,zagórze,"(1, 1)",rzeczownik,geogr. geol. obszar wzdłuż łańcucha górskiego po stronie działania sił ruchów górotwórczych ,"['obszar', 'wzdłuż', 'łańcuch górski', 'po', 'strona', 'działanie', 'siła', 'ruch', 'górotwórczy']","['geogr.', 'geol.']",11
6705,zagórze,"(1, 2)",rzeczownik,obszar za górami ,"['obszar', 'za', 'góry']",,3
6706,zagęścić,"(1, 1)",czasownik przechodni dokonany (ndk. zagęszczać),"gęstość substancji ,  roztworów ","['gęstość', 'substancja', 'roztwór']",,4
6707,zagęścić,"(1, 2)",czasownik przechodni dokonany (ndk. zagęszczać),"w jednym miejscu zbyt wiele ludzi ,  mieszkańców ","['w', 'jeden', 'miejsce', 'zbyt', 'wiele', 'człowiek', 'mieszkaniec']",,8
6708,zagęścić,"(1, 3)",czasownik przechodni dokonany (ndk. zagęszczać),"dużą ilość rzeczy ,  pojęć ,  faktów itp. w jednym miejscu lub czasie ","['duży', 'ilość', 'rzecz', 'pojęcie', 'fakt', 'itp.', 'w', 'jeden', 'miejsce', 'lub', 'czas']",['itp.'],13
6709,zagęścić,"(1, 4)",czasownik przechodni dokonany (ndk. zagęszczać),",  zasłaniać ,  pokrywać ,  zapełniać czymś gęsto ","['zasłaniać', 'pokrywać', 'zapełniać', 'coś', 'gęsto']",,8
6710,zagęścić,"(2, 1)",czasownik zwrotny dokonany zagęścić się (ndk. zagęszczać się),stać się gęstym lub gęstszym ,"['stać się', 'gęsty', 'lub', 'gęsty']",,4
6711,zagęścić,"(2, 2)",czasownik zwrotny dokonany zagęścić się (ndk. zagęszczać się),na pewnej niewielkiej powierzchni ,"['na', 'pewien', 'niewielki', 'powierzchnia']",,4
6712,zagęścić,"(2, 3)",czasownik zwrotny dokonany zagęścić się (ndk. zagęszczać się),zapełnić się ludźmi ,"['zapełnić się', 'człowiek']",,2
6713,zagęścić,"(2, 4)",czasownik zwrotny dokonany zagęścić się (ndk. zagęszczać się),"pojawić się ,  nastąpić w dużej ilości w jednym miejscu lub czasie ","['pojawić się', 'nastąpić', 'w', 'duży', 'ilość', 'w', 'jeden', 'miejsce', 'lub', 'czas']",,11
6714,zagęścić ruchy,"(1, 1)",związek frazeologiczny,zagęszczać ruchy ,[],,1
6715,zagęstnik,"(1, 1)",rzeczownik,",  która ma właściwość zagęszczania czegoś ","['który', 'mieć', 'właściwość', 'zagęszczanie', 'coś']",,6
6716,zagęszczać,"(1, 1)",czasownik przechodni niedokonany (dk. zagęścić),gęstość ,['gęstość'],,1
6717,zagęszczać,"(1, 2)",czasownik przechodni niedokonany (dk. zagęścić),ludźmi ,['ludzie'],,1
6718,zagęszczać,"(1, 3)",czasownik przechodni niedokonany (dk. zagęścić),gdzieś jednocześnie dużą ilość lub liczbę czegoś ,"['gdzieś', 'jednocześnie', 'duży', 'ilość', 'lub', 'liczba', 'coś']",,7
6719,zagęszczać,"(2, 1)",czasownik zwrotny niedokonany zagęszczać się (dk. zagęścić się),gęstszym ,['gęsty'],,1
6720,zagęszczać,"(2, 2)",czasownik zwrotny niedokonany zagęszczać się (dk. zagęścić się),ludźmi ,['ludzie'],,1
6721,zagęszczać,"(2, 3)",czasownik zwrotny niedokonany zagęszczać się (dk. zagęścić się),gdzieś jednocześnie w dużej ilości lub liczbie ,"['gdzieś', 'jednocześnie', 'w', 'duży', 'ilość', 'lub', 'liczba']",,7
6722,zagęszczać ruchy,"(1, 1)",związek frazeologiczny,"zacząć iść szybko ,  przyśpieszać ,  śpieszyć się ","['zacząć', 'iść', 'szybko', 'przyśpieszać', 'śpieszyć się']",,7
6723,zagłówek,"(1, 1)",rzeczownik,"pod głowę w górnej części oparcia fotela ,  np. samochodowego ;  zob. też zagłówek w Wikipedii ","['pod', 'głowa', 'w', 'górny', 'część', 'oparcie', 'fotel', 'np.', 'samochodowy']",['np.'],12
6724,zagłówek,"(1, 2)",rzeczownik,"łóżka ,  tapczanu ,  leżaka będąca podporą pod głowę podczas leżenia ","['łóżko', 'tapczan', 'leżak', 'być', 'podpora', 'pod', 'głowa', 'podczas', 'leżenie']",,11
6725,zagłębianie,"(1, 1)",rzeczownik,rzecz. odczas. od zagłębiać ,[],['rzecz. odczas.'],3
6726,Zagłębie,"(1, 1)",rzeczownik,pot. Zagłębie Dąbrowskie ,['Zagłębie Dąbrowskie'],['pot.'],2
6727,zagłębienie,"(1, 1)",rzeczownik,rzecz. odczas. od zagłębić ,[],['rzecz. odczas.'],3
6728,zagłębienie,"(1, 2)",rzeczownik,w jakiejś powierzchni ,"['w', 'jakiś', 'powierzchnia']",,3
6729,Zagłębie Dąbrowskie,"(1, 1)",fraza rzeczownikowa,"geogr. region przemysłowy w południowej Polsce ,  sąsiadujący z Górnym Śląskiem ;  zob. też Zagłębie Dąbrowskie w Wikipedii ","['region', 'przemysłowy', 'w', 'południowy', 'Polska', 'sąsiadować', 'z', 'Górny Śląsk']",['geogr.'],12
6730,Zagłębie Ruhry,"(1, 1)",fraza rzeczownikowa,"geogr. region przemysłowy w Niemczech ,  nad rzeką Ruhrą ;  zob. też Zagłębie Ruhry w Wikipedii ","['region', 'przemysłowy', 'w', 'Niemcy', 'nad', 'rzeka', 'Ruhra']",['geogr.'],11
6731,zagłada,"(1, 1)",rzeczownik,"książk. całkowite wyniszczenie ,  unicestwienie ","['całkowity', 'wyniszczenie', 'unicestwienie']",['książk.'],5
6732,zagłaskanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagłaskać ,[],['rzecz. odczas.'],3
6733,zagłaskiwanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagłaskiwać ,[],['rzecz. odczas.'],3
6734,Zagłoba,"(1, 1)",rzeczownik,herald. polski herb szlachecki ;  zob. też Zagłoba (herb szlachecki) w Wikipedii ,"['polski', 'herb', 'szlachecki']",['herald.'],6
6735,zagłodzenie,"(1, 1)",rzeczownik,od zagłodzić ,[],,2
6736,zagłodzić,"(1, 1)",czasownik przechodni,zagładzać ,[],,1
6737,zagłosować,"(1, 1)",czasownik nieprzechodni dokonany,"głos ,  dokonać wyboru w czasie głosowania ","['głos', 'dokonać', 'wybór', 'w czasie', 'głosowanie']",,6
6738,zagłosowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagłosować ,[],['rzecz. odczas.'],3
6739,zagłuszanie,"(1, 1)",rzeczownik,"generowanie szumu ,  hałasu ,  żeby główny przekaz nie docierał do odbiorców ","['generowanie', 'szum', 'hałas', 'żeby', 'główny', 'przekaz', 'nie', 'docierać', 'do', 'odbiorca']",,12
6740,zagłuszyć,"(1, 1)",czasownik przechodni dokonany (ndk. zagłuszać),zagłuszać ,[],,1
6741,zaga,"(1, 1)",rzeczownik,gw. (Warmia i Mazury) piła ,['piła'],['gw.'],3
6742,zagadać,"(1, 1)",czasownik dokonany (ndk. zagadywać),zacząć rozmowę ,"['zacząć', 'rozmowa']",,2
6743,zagadać,"(1, 2)",czasownik dokonany (ndk. zagadywać),zająć czyjąś uwagę rozmową ,"['zająć', 'czyjś', 'uwaga', 'rozmowa']",,4
6744,zagadanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagadać ,[],['rzecz. odczas.'],3
6745,zagadka,"(1, 1)",rzeczownik,",  w której z jednych informacji należy wywnioskować inne ","['w', 'który', 'z', 'jeden', 'informacja', 'należy', 'wywnioskować', 'inny']",,9
6746,zagadka,"(1, 2)",rzeczownik,"tajemnica ,  trudna do wyjaśnienia ","['tajemnica', 'trudny', 'do', 'wyjaśnić']",,5
6747,zagadka,"(1, 3)",rzeczownik,literatury ludowej ;  element fabuły baśni ;  zob. też zagadka w Wikipedii ,"['literatura', 'ludowy', 'element', 'fabuła', 'baśń']",,8
6748,zagadkowość,"(1, 1)",rzeczownik,"tego ,  co zagadkowe ","['to', 'co', 'zagadkowy']",,4
6749,zagadkowo,"(1, 1)",przysłówek,sposób zagadkowy ,"['sposób', 'zagadkowy']",,2
6750,zagadkowy,"(1, 1)",przymiotnik,",  pełen sekretów ","['pełen', 'sekret']",,3
6751,zagadnienie,"(1, 1)",rzeczownik,"temat ,  wątek ,  problem ,  kwestia ","['temat', 'wątek', 'problem', 'kwestia']",,7
6752,zagajnik,"(1, 1)",rzeczownik,"leśn. młody ,  niewielki las ","['młody', 'niewielki', 'las']",['leśn.'],5
6753,zaganiacz wielomówny,"(1, 1)",fraza rzeczownikowa,zob. zaganiacz szczebiotliwy ,[],['zob.'],2
6754,zaganianie,"(1, 1)",rzeczownik,od zaganiać ,[],,2
6755,zagarnąć,"(1, 1)",czasownik przechodni dokonany (ndk. zagarniać),zagarniać ,[],,1
6756,zagazowanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagazować ,[],['rzecz. odczas.'],3
6757,zagiąć,"(1, 1)",czasownik przechodni,zaginać ,[],,1
6758,zagiąć lapę,"(1, 1)",związek frazeologiczny,na szkodę ,"['na', 'szkoda']",,2
6759,zagiąć parol,"(1, 1)",fraza czasownikowa nieprzechodnia dokonana (ndk. zaginać parol),uwziąć się ,['uwziąć się'],,1
6760,zagięcie,"(1, 1)",rzeczownik,",  gdzie coś jest zagięte ","['gdzie', 'coś', 'być', 'zagięty']",,5
6761,zaginąć,"(1, 1)",czasownik nieprzechodni dokonany,bez śladu ;  przepaść bez wieści ,"['bez', 'ślad', 'przepaść', 'bez', 'wieść']",,6
6762,zaginanie,"(1, 1)",rzeczownik,rzecz. odczas. od zaginać ,[],['rzecz. odczas.'],3
6763,zaginięcie,"(1, 1)",rzeczownik,od zaginąć ,[],,2
6764,zaginiony,"(1, 1)",rzeczownik,",  który zaginął ","['który', 'zaginąć']",,3
6765,zaginiony,"(2, 1)",przymiotnik,",  zagubiony w czasie lub przestrzeni ","['zagubić', 'w', 'czas', 'lub', 'przestrzeń']",,6
6766,zaginiony w akcji,"(1, 1)",fraza przymiotnikowa relacyjna,"wojsk. o żołnierzu ,  który zaginał na polu walki ,  a jego śmierci nie potwierdzono ","['o', 'żołnierz', 'który', 'zaginąć', 'na', 'pole walki', 'a', 'on', 'śmierć', 'nie', 'potwierdzić']",['wojsk.'],14
6767,zaglądać,"(1, 1)",czasownik niedokonany (dk. zajrzeć),w głąb czegoś ,"['w głąb', 'coś']",,2
6768,zaglądać,"(1, 2)",czasownik niedokonany (dk. zajrzeć),wstępować gdzieś na krótko ,"['wstępować', 'gdzieś', 'na krótko']",,3
6769,zaglądać,"(1, 3)",czasownik niedokonany (dk. zajrzeć),książk. o świetle: wpadać przez okno ,"['wpadać', 'przez', 'okno']",['książk.'],5
6770,zaglądać,"(1, 4)",czasownik niedokonany (dk. zajrzeć),"książk. o czymś, co znajduje się tuż za oknem: być widocznym z wnętrza ","['być', 'widoczny', 'z', 'wnętrze']",['książk.'],6
6771,zaglądać do butelki,"(1, 1)",fraza czasownikowa niedokonana,"alkohol ,  popijać ","['alkohol', 'popijać']",,3
6772,zaglądać do kieliszka,"(1, 1)",fraza czasownikowa,",  pić często alkohol ","['pić', 'często', 'alkohol']",,4
6773,zaglądać do kieszeni,"(1, 1)",związek frazeologiczny,interesować się czyimiś dochodami ,"['interesować się', 'czyjś', 'dochód']",,3
6774,zaglądanie,"(1, 1)",rzeczownik,rzecz. odczas. od zaglądać ,[],['rzecz. odczas.'],3
6775,zaglondać,"(1, 1)",czasownik nieprzechodni niedokonany,"gw. (Górny Śląsk) patrzeć ,  przypatrywać się ","['patrzeć', 'przypatrywać się']",['gw.'],5
6776,zagmatwanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagmatwać ,[],['rzecz. odczas.'],3
6777,zagmatwany,"(1, 1)",przymiotnik,",  trudny do zrozumienia ","['trudny', 'do', 'zrozumienie']",,4
6778,zagnanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagnać ,[],['rzecz. odczas.'],3
6779,zagniatać,"(1, 1)",czasownik niedokonany (dk. zagnieść),"gnieść ,  ugniatać nadając odpowiednią konsystencję ;  wyrabiać ciasto ","['gnieść', 'ugniatać', 'nadawać', 'odpowiedni', 'konsystencja', 'wyrabiać', 'ciasto']",,9
6780,zagniatać,"(1, 2)",czasownik niedokonany (dk. zagnieść),"zagięcia ,  fałdę na jakimś materiale ,  papierze ","['zagięcie', 'fałda', 'na', 'jakiś', 'materiał', 'papier']",,8
6781,zagniatać,"(2, 1)",czasownik zwrotny niedokonany zagniatać się (dk. zagnieść się),zagnieceniu ,['zagniecenie'],,1
6782,zagniatanie,"(1, 1)",rzeczownik,rzecz. odczas. od zagniatać ,[],['rzecz. odczas.'],3
6783,zagnieść,"(1, 1)",czasownik dokonany,kulin. cuk. połączyć składniki ciasta ugniatając je rękoma ,"['połączyć', 'składnik', 'ciasto', 'ugniatać', 'ono', 'ręka']","['kulin.', 'cuk.']",8
6784,zagnieść,"(1, 2)",czasownik dokonany,"zagięcie ,  fałdę na jakimś materiale ","['zagięcie', 'fałda', 'na', 'jakiś', 'materiał']",,6
6785,zagnieść,"(1, 3)",czasownik dokonany,"kogoś ,  przycisnąwszy swoim ciężarem ","['ktoś', 'przycisnąć', 'swój', 'ciężar']",,5
6786,zagniecenie,"(1, 1)",rzeczownik,rzecz. odczas. od zagnieść ,[],['rzecz. odczas.'],3
